"ID","starting","grazing","environmt","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
212,"low",0.15,0.244221105527638,0,0.493334930139721,NA,0.570692638253356,0.0973796407185629,0.902620359281437
217,"low",0.15,0.264321608040201,0,0.543627145708583,NA,0.614633939476228,0.0899201596806387,0.910079840319361
218,"low",0.15,0.268341708542714,0,0.550482235528942,NA,0.616696434585715,0.0930674650698603,0.90693253493014
213,"low",0.15,0.248241206030151,0,0.49853253493014,NA,0.588493972177172,0.0895089820359281,0.910491017964072
219,"low",0.15,0.272361809045226,0,0.555673453093812,NA,0.616781623165996,0.0953924151696607,0.904607584830339
214,"low",0.15,0.252261306532663,0,0.5060750499002,NA,0.589496421146247,0.0855864271457086,0.914413572854291
201,"high",0.15,0.2,0,0.354038323353293,NA,0.51381384762627,0.0881181636726547,0.911881836327345
215,"low",0.15,0.256281407035176,0,0.518142115768463,NA,0.601998041685807,0.0945373253493014,0.905462674650699
216,"low",0.15,0.260301507537688,0,0.526827944111776,NA,0.603339801017483,0.0943353293413174,0.905664670658683
221,"low",0.15,0.280402010050251,0,0.570320958083832,NA,0.632090273973767,0.0927449101796407,0.907255089820359
220,"low",0.15,0.276381909547739,0,0.582882235528942,NA,0.638747326979935,0.0871800399201597,0.91281996007984
207,"high",0.15,0.224120603015075,0,0.429994411177645,NA,0.539384930018411,0.0910091816367265,0.908990818363273
209,"high",0.15,0.232160804020101,0,0.46749381237525,NA,0.565396656510989,0.0881556886227545,0.911844311377246
222,"low",0.15,0.284422110552764,0,0.582126147704591,NA,0.640081379716916,0.0915568862275449,0.908443113772455
223,"low",0.15,0.288442211055276,0,0.600526147704591,NA,0.650904273035326,0.0957676646706587,0.904232335329341
205,"high",0.15,0.21608040201005,0,0.405678243512974,NA,0.532818716483219,0.0928510978043912,0.907148902195609
211,"high",0.15,0.240201005025126,0,0.474536526946108,NA,0.573642186935918,0.0910818363273453,0.908918163672655
210,"high",0.15,0.236180904522613,0,0.469777245508982,NA,0.559701709093078,0.0969636726546906,0.903036327345309
203,"high",0.15,0.208040201005025,0,0.389728542914172,NA,0.522262141822708,0.0966922155688623,0.903307784431138
204,"high",0.15,0.212060301507538,0,0.39518003992016,NA,0.518462319655019,0.0937884231536926,0.906211576846307
217,"high",0.15,0.264321608040201,0,0.554403193612774,NA,0.617180183475329,0.0899201596806387,0.910079840319361
202,"high",0.15,0.204020100502513,0,0.374169261477046,NA,0.509870547993745,0.0862299401197605,0.91377005988024
218,"high",0.15,0.268341708542714,0,0.550196407185629,NA,0.619289642076688,0.0930674650698603,0.90693253493014
208,"high",0.15,0.228140703517588,0,0.459083433133733,NA,0.559570812672935,0.0939265469061876,0.906073453093812
206,"high",0.15,0.220100502512563,0,0.441500998003992,NA,0.548884844600916,0.0945988023952096,0.90540119760479
219,"high",0.15,0.272361809045226,0,0.55495249500998,NA,0.61695141042345,0.0953924151696607,0.904607584830339
212,"high",0.15,0.244221105527638,0,0.479382834331337,NA,0.572816441574605,0.0973796407185629,0.902620359281437
213,"high",0.15,0.248241206030151,0,0.489217564870259,NA,0.581063337567731,0.0895089820359281,0.910491017964072
214,"high",0.15,0.252261306532663,0,0.503292614770459,NA,0.594743808971926,0.0855864271457086,0.914413572854291
224,"low",0.15,0.292462311557789,0,0.598689820359281,NA,0.651619012380868,0.0934131736526946,0.906586826347305
215,"high",0.15,0.256281407035176,0,0.533329341317365,NA,0.608285283992567,0.0945373253493014,0.905462674650699
221,"high",0.15,0.280402010050251,0,0.578014371257485,NA,0.635791895881149,0.0927449101796407,0.907255089820359
216,"high",0.15,0.260301507537688,0,0.523620758483034,NA,0.594958670891272,0.0943353293413174,0.905664670658683
226,"low",0.15,0.300502512562814,0,0.613295808383233,NA,0.664375693374799,0.0949069860279441,0.905093013972056
228,"low",0.15,0.308542713567839,0,0.620096606786427,NA,0.671724455262448,0.0883968063872256,0.911603193612774
222,"high",0.15,0.284422110552764,0,0.574653892215569,NA,0.636328476019662,0.0915568862275449,0.908443113772455
227,"low",0.15,0.304522613065327,0,0.626953293413174,NA,0.673832722909615,0.0960191616766467,0.903980838323353
220,"high",0.15,0.276381909547739,0,0.584423153692615,NA,0.640133510941899,0.0871800399201597,0.91281996007984
223,"high",0.15,0.288442211055276,0,0.605412375249501,NA,0.651700955694653,0.0957676646706587,0.904232335329341
225,"low",0.15,0.296482412060302,0,0.598716167664671,NA,0.653267301884651,0.0885397205588822,0.911460279441118
232,"low",0.15,0.324623115577889,0,0.658596407185629,NA,0.695663427106797,0.0884167664670659,0.911583233532934
229,"low",0.15,0.312562814070352,0,0.639221556886228,NA,0.689933755547133,0.0909852295409182,0.909014770459082
237,"low",0.15,0.344723618090452,0,0.685811576846307,NA,0.71875624208333,0.0918890219560878,0.908110978043912
234,"low",0.15,0.332663316582915,0,0.671344510978044,NA,0.709552888491797,0.0918075848303393,0.908192415169661
230,"low",0.15,0.316582914572864,0,0.64111377245509,NA,0.685952227751819,0.0925940119760479,0.907405988023952
235,"low",0.15,0.336683417085427,0,0.666978842315369,NA,0.707251306738629,0.0849013972055888,0.915098602794411
231,"low",0.15,0.320603015075377,0,0.651560878243513,NA,0.688061990826528,0.0929620758483034,0.907037924151697
238,"low",0.15,0.348743718592965,0,0.697001996007984,NA,0.724743549374798,0.095164870259481,0.904835129740519
233,"low",0.15,0.328643216080402,0,0.673465868263473,NA,0.708011019278806,0.0876215568862275,0.912378443113772
240,"low",0.15,0.35678391959799,0.000918962075848303,0.702224351297405,NA,0.732472654234294,0.094488622754491,0.904592415169661
236,"low",0.15,0.34070351758794,0,0.675144111776447,NA,0.715048435880168,0.0942259481037924,0.905774051896208
239,"low",0.15,0.352763819095477,0,0.70327744510978,NA,0.730140770126926,0.0910395209580838,0.908960479041916
243,"low",0.15,0.368844221105528,0.0161652694610778,0.710226746506986,0.478698247341343,0.736128600788878,0.112721756487026,0.871112974051896
241,"low",0.15,0.360804020100503,0.00010059880239521,0.716419161676647,NA,0.743776375168603,0.0937700598802395,0.906129341317365
242,"low",0.15,0.364824120603015,0.00238083832335329,0.711410778443114,NA,0.738198477894207,0.0947560878243513,0.902863073852295
226,"high",0.15,0.300502512562814,0,0.607972854291417,NA,0.662232786468515,0.0949069860279441,0.905093013972056
224,"high",0.15,0.292462311557789,0,0.607731736526946,NA,0.655430141764656,0.0934131736526946,0.906586826347305
228,"high",0.15,0.308542713567839,0,0.617849900199601,NA,0.670661361792454,0.0883968063872256,0.911603193612774
227,"high",0.15,0.304522613065327,0,0.629749301397206,NA,0.675085893708533,0.0960191616766467,0.903980838323353
232,"high",0.15,0.324623115577889,0,0.658429540918164,NA,0.695709980120286,0.0884167664670659,0.911583233532934
244,"low",0.15,0.37286432160804,0.0441325349301397,0.73103872255489,0.494124626978603,0.752545455868311,0.150344910179641,0.80552255489022
237,"high",0.15,0.344723618090452,0,0.685811576846307,NA,0.71875624208333,0.0918890219560878,0.908110978043912
245,"low",0.15,0.376884422110553,0.010527744510978,0.735169660678643,0.493661591716681,0.756898474959059,0.111585628742515,0.877886626746507
235,"high",0.15,0.336683417085427,0,0.667742115768463,NA,0.708267970647924,0.0849013972055888,0.915098602794411
234,"high",0.15,0.332663316582915,0,0.671344510978044,NA,0.709552888491797,0.0918075848303393,0.908192415169661
246,"low",0.15,0.380904522613065,0.0568359281437126,0.72757125748503,0.465619603357517,0.752367361512106,0.171098602794411,0.772065469061876
230,"high",0.15,0.316582914572864,0,0.642121357285429,NA,0.687361072434446,0.0925940119760479,0.907405988023952
229,"high",0.15,0.312562814070352,0,0.64266746506986,NA,0.6915937477598,0.0909852295409182,0.909014770459082
225,"high",0.15,0.296482412060302,0,0.605651896207585,NA,0.65530738649109,0.0885397205588822,0.911460279441118
238,"high",0.15,0.348743718592965,0,0.697091417165669,NA,0.724794901661527,0.095164870259481,0.904835129740519
240,"high",0.15,0.35678391959799,0.000918962075848303,0.702626746506986,NA,0.732765808652383,0.094488622754491,0.904592415169661
231,"high",0.15,0.320603015075377,0,0.651614371257485,NA,0.688449372475354,0.0929620758483034,0.907037924151697
239,"high",0.15,0.352763819095477,0,0.703988023952096,NA,0.73086273604971,0.0908606786427146,0.909139321357285
242,"high",0.15,0.364824120603015,0.00238083832335329,0.711410778443114,NA,0.738198477894207,0.0947560878243513,0.902863073852295
233,"high",0.15,0.328643216080402,0,0.675158483033932,NA,0.708980265401424,0.0876215568862275,0.912378443113772
236,"high",0.15,0.34070351758794,0,0.67502754491018,NA,0.714808242128761,0.0942259481037924,0.905774051896208
248,"low",0.15,0.388944723618091,0.100669061876248,0.734409580838323,0.536084842922831,0.757088293736833,0.191817165668663,0.70751377245509
241,"high",0.15,0.360804020100503,0.00010059880239521,0.716419161676647,NA,0.743776375168603,0.0937700598802395,0.906129341317365
250,"low",0.15,0.396984924623116,0.152743313373254,0.75204870259481,0.508568446100119,0.769887566287746,0.257260678642715,0.589996007984032
251,"low",0.15,0.401005025125628,0.209136926147705,0.758222754491018,0.557201170261636,0.775457003856536,0.274083033932136,0.51678003992016
247,"low",0.15,0.384924623115578,0.0774115768463074,0.732584431137725,0.478480818149175,0.757342006715456,0.184146107784431,0.738442315369262
249,"low",0.15,0.392964824120603,0.193154491017964,0.735698203592814,0.553397977568192,0.756948200766289,0.263895409181637,0.542950099800399
252,"low",0.15,0.405025125628141,0.285511377245509,0.751489021956088,0.55811025884461,0.767767521746103,0.333826746506986,0.380661876247505
254,"low",0.15,0.413065326633166,0.318201996007984,0.764717764471058,0.559490116541018,0.783876186394179,0.353698203592814,0.328099800399202
256,"low",0.15,0.421105527638191,0.361234331337325,0.776244311377245,0.581297030916796,0.790847142037949,0.354074251497006,0.284691417165669
253,"low",0.15,0.409045226130653,0.240874251497006,0.744939720558882,0.54799687362214,0.767591831245874,0.301976846307385,0.457148902195609
257,"low",0.15,0.425125628140704,0.362521357285429,0.779634331337325,0.595761354881579,0.793508262177018,0.346652295409182,0.290826347305389
255,"low",0.15,0.417085427135678,0.310678642714571,0.760235528942116,0.571653397340515,0.780657868626171,0.342559680638723,0.346761676646707
259,"low",0.15,0.433165829145729,0.411270259481038,0.781209580838323,0.598011375968127,0.794429827318094,0.36622754491018,0.222502195608782
263,"low",0.15,0.449246231155779,0.485616766467066,0.790293013972056,0.629777789159083,0.805210203520284,0.353679041916168,0.160704191616766
258,"low",0.15,0.429145728643216,0.366460678642715,0.777976846307385,0.58202936104345,0.792243936936001,0.358716167664671,0.274823153692615
266,"low",0.15,0.461306532663317,0.491252694610778,0.804748103792415,0.642711308149104,0.816046763855898,0.34416127744511,0.164586027944112
268,"low",0.15,0.469346733668342,0.550939720558882,0.803527345309381,0.66865414942348,0.816035153444352,0.32857245508982,0.120487824351297
269,"low",0.15,0.473366834170854,0.541429940119761,0.814626746506986,0.670740558179311,0.825033046469835,0.324367265469062,0.134202794411178
260,"low",0.15,0.437185929648241,0.416039121756487,0.783082634730539,0.610707617613942,0.796484909043673,0.353320558882236,0.230640319361277
265,"low",0.15,0.457286432160804,0.501984031936128,0.804118163672655,0.65216970262236,0.817573386925258,0.338601996007984,0.159413972055888
261,"low",0.15,0.441206030150754,0.448519760479042,0.780723353293413,0.621271673736926,0.797583413712736,0.35397125748503,0.197508982035928
270,"low",0.15,0.477386934673367,0.543871457085828,0.802228343313373,0.667696565650372,0.814569156066889,0.32789381237525,0.128234730538922
264,"low",0.15,0.453266331658291,0.473988822355289,0.793796407185629,0.639423515812039,0.806913911871494,0.344964471057884,0.181046706586826
262,"low",0.15,0.445226130653266,0.461805988023952,0.788566866267465,0.631247276144638,0.803930763100259,0.34789381237525,0.190300199600798
271,"low",0.15,0.481407035175879,0.568106187624751,0.807069061876247,0.681826793973597,0.820252984975083,0.317326946107784,0.114566866267465
267,"low",0.15,0.465326633165829,0.525999201596806,0.803176047904192,0.659759060826029,0.813824748710077,0.332472654690619,0.141528143712575
272,"low",0.15,0.485427135678392,0.579813972055888,0.822055089820359,0.688622768669788,0.831434842860015,0.313322954091816,0.106863073852295
276,"low",0.15,0.501507537688442,0.605614371257485,0.820067864271457,0.704015731347874,0.827711719787507,0.298995608782435,0.0953900199600798
275,"low",0.15,0.49748743718593,0.613786826347305,0.812714570858283,0.70281319065017,0.825077361830723,0.295635928143713,0.090577245508982
274,"low",0.15,0.493467336683417,0.617235928143713,0.818842315369261,0.708693761156106,0.828040540960339,0.294706586826347,0.0880574850299401
273,"low",0.15,0.489447236180905,0.55668502994012,0.81549381237525,0.674687649615983,0.825039347084034,0.324030339321357,0.119284630738523
279,"low",0.15,0.51356783919598,0.628014371257485,0.829436327345309,0.715258131127059,0.837636947431641,0.284851896207585,0.0871337325349301
277,"low",0.15,0.505527638190955,0.606239520958084,0.820266666666667,0.70237816733057,0.829990441632577,0.299805189620758,0.0939552894211577
278,"low",0.15,0.509547738693467,0.622273053892216,0.82263872255489,0.717499495227956,0.832552101638845,0.287434730538922,0.0902922155688623
281,"low",0.15,0.521608040201005,0.647999201596806,0.837203992015968,0.727287240938024,0.844262704821543,0.276500598802395,0.0755001996007984
282,"low",0.15,0.525628140703518,0.650288223552894,0.835338922155689,0.730429623546926,0.84399830840605,0.275831536926148,0.0738802395209581
285,"low",0.15,0.537688442211055,0.659778842315369,0.842225149700599,0.742817960566555,0.8492724442075,0.263796407185629,0.076424750499002
284,"low",0.15,0.533668341708543,0.669184031936128,0.836352095808383,0.744828327877777,0.844237720263921,0.26312255489022,0.0676934131736527
280,"low",0.15,0.517587939698492,0.622649101796407,0.827423552894212,0.715048252756191,0.835546146763618,0.287159281437126,0.0901916167664671
286,"low",0.15,0.541708542713568,0.66619880239521,0.842776047904192,0.738460110400855,0.851565823691569,0.264499800399202,0.0693013972055888
290,"low",0.15,0.557788944723618,0.709364471057884,0.845651097804391,0.76891856019259,0.85391709421278,0.236237924151697,0.0543976047904192
291,"low",0.15,0.561809045226131,0.697921756487026,0.84557125748503,0.763588644375485,0.852654019537074,0.242699401197605,0.0593788423153693
288,"low",0.15,0.549748743718593,0.69232255489022,0.84800878243513,0.757570516642042,0.853805822855571,0.248504590818363,0.0591728542914172
283,"low",0.15,0.52964824120603,0.676525349301397,0.834063872255489,0.745941936363331,0.842325348066992,0.257231936127745,0.0662427145708583
295,"low",0.15,0.577889447236181,0.723635129740519,0.855196806387226,0.778758943400499,0.861731589162029,0.227767664670659,0.0485972055888224
292,"low",0.15,0.565829145728643,0.710451097804391,0.841547305389222,0.765825933311728,0.850411926845731,0.236689820359281,0.0528590818363273
293,"low",0.15,0.569849246231156,0.716600399201597,0.857549700598802,0.772388391143523,0.863213255870579,0.230542115768463,0.0528574850299401
287,"low",0.15,0.54572864321608,0.669145708582834,0.842166067864272,0.743931878915246,0.849026234387626,0.2635249500998,0.0673293413173653
289,"low",0.15,0.553768844221106,0.687046706586826,0.844944510978044,0.751451699057462,0.852209995202561,0.251235928143713,0.0617173652694611
294,"low",0.15,0.573869346733668,0.707924151696607,0.85300119760479,0.772480508798436,0.85993988587931,0.235111377245509,0.0569644710578842
296,"low",0.15,0.581909547738694,0.735855489021956,0.858534131736527,0.78632081150099,0.863517773085345,0.215075449101796,0.0490690618762475
300,"low",0.15,0.597989949748744,0.740958882235529,0.862318562874251,0.789175926467384,0.869233939772917,0.213817165668663,0.0452239520958084
297,"low",0.15,0.585929648241206,0.739017165668663,0.85696127744511,0.789922556279032,0.86343671268072,0.213600798403194,0.0473820359281437
299,"low",0.15,0.593969849246231,0.744168463073852,0.863321357285429,0.791813010078972,0.86865095225719,0.211738123752495,0.0440934131736527
298,"low",0.15,0.589949748743719,0.746575648702595,0.858236327345309,0.792577269849082,0.864483402588631,0.209739720558882,0.043684630738523
301,"low",0.15,0.602010050251256,0.746249101796407,0.861558483033932,0.792838648122025,0.867658319263828,0.209891417165669,0.0438594810379241
303,"low",0.15,0.610050251256282,0.757956886227545,0.867085828343313,0.802057403497769,0.871722480822047,0.200831936127744,0.0412111776447106
302,"low",0.15,0.606030150753769,0.758758483033932,0.862956487025948,0.800610302159179,0.86881767916579,0.201441117764471,0.0398003992015968
305,"low",0.15,0.618090452261307,0.767481836327345,0.873886626746507,0.806529322911722,0.878027661027854,0.194859081836327,0.0376590818363273
304,"low",0.15,0.614070351758794,0.764385628742515,0.868524550898204,0.804276429941103,0.873966850167039,0.196982035928144,0.0386323353293413
308,"low",0.15,0.630150753768844,0.778372055888224,0.87275129740519,0.816493709147429,0.877909214179974,0.187374850299401,0.0342530938123752
307,"low",0.15,0.626130653266332,0.779342914171657,0.873092215568862,0.815868882788921,0.877710932367526,0.185412375249501,0.0352447105788423
309,"low",0.15,0.634170854271357,0.782216367265469,0.871307784431138,0.816913016875304,0.877128891021526,0.183957684630739,0.0338259481037924
306,"low",0.15,0.622110552763819,0.763279041916168,0.867998403193613,0.80599951288975,0.873440849034981,0.19720878243513,0.0395121756487026
310,"low",0.15,0.638190954773869,0.785353293413174,0.870631536926148,0.819169718966485,0.876096948163784,0.181063473053892,0.0335832335329341
314,"low",0.15,0.65427135678392,0.79292375249501,0.882054291417166,0.82512740641957,0.885538242116235,0.175539321357285,0.0315369261477046
313,"low",0.15,0.650251256281407,0.780675449101796,0.879302195608782,0.818891939514023,0.883137574563031,0.182548502994012,0.0367760479041916
315,"low",0.15,0.658291457286432,0.790127744510978,0.880198003992016,0.826303664835709,0.884089730382038,0.175786826347305,0.0340854291417166
311,"low",0.15,0.642211055276382,0.786426347305389,0.875421157684631,0.824014825222177,0.880471003674425,0.180594011976048,0.0329796407185629
317,"low",0.15,0.666331658291457,0.801475449101796,0.884776846307385,0.833149945214726,0.888117351849206,0.167841117764471,0.0306834331337325
319,"low",0.15,0.674371859296482,0.809098602794411,0.877977644710579,0.837773815758215,0.882511617033759,0.16250379241517,0.0283976047904192
316,"low",0.15,0.662311557788945,0.795148103792415,0.878229940119761,0.827220824866121,0.883657958752166,0.174170858283433,0.0306810379241517
312,"low",0.15,0.646231155778894,0.788655489021956,0.878955688622755,0.82209519701631,0.88305556111826,0.179702195608782,0.0316423153692615
318,"low",0.15,0.67035175879397,0.803775648702595,0.8811249500998,0.833331699276931,0.885504175317606,0.166544510978044,0.0296798403193613
322,"low",0.15,0.68643216080402,0.80695249500998,0.884508582834331,0.837208560923735,0.88904725374739,0.164055888223553,0.0289916167664671
320,"low",0.15,0.678391959798995,0.81337245508982,0.887641516966068,0.841446048662678,0.891969441098975,0.158974850299401,0.0276526946107784
325,"low",0.15,0.698492462311558,0.829799600798403,0.88700998003992,0.852132226027582,0.890686245798175,0.148125349301397,0.0220750499001996
324,"low",0.15,0.694472361809045,0.811651896207585,0.889063473053892,0.839518931291605,0.892426838862497,0.160920558882236,0.0274275449101796
321,"low",0.15,0.682412060301508,0.808740918163673,0.883997604790419,0.836715759417894,0.888092790973696,0.163226347305389,0.0280327345309381
327,"low",0.15,0.706532663316583,0.819734131736527,0.887441916167665,0.845837426992369,0.89118273136156,0.153881037924152,0.0263848303393214
323,"low",0.15,0.690452261306533,0.813697405189621,0.887341317365269,0.841883942495686,0.891636816717043,0.159242315369261,0.0270602794411178
328,"low",0.15,0.710552763819096,0.825768463073852,0.890049500998004,0.849452302885408,0.893033380053872,0.149487425149701,0.0247441117764471
326,"low",0.15,0.70251256281407,0.828491816367265,0.887728542914172,0.852543466011169,0.891656399225295,0.148131736526946,0.0233764471057884
329,"low",0.15,0.714572864321608,0.828514171656687,0.893463473053892,0.85209687607517,0.896694317514823,0.148483033932136,0.0230027944111776
330,"low",0.15,0.718592964824121,0.827389221556886,0.893595209580838,0.850449640161063,0.897202539720008,0.148174051896208,0.0244367265469062
331,"low",0.15,0.722613065326633,0.826619560878244,0.893754091816367,0.851410377049617,0.896706247391444,0.148356087824351,0.0250243512974052
334,"low",0.15,0.734673366834171,0.83560878243513,0.89220119760479,0.857716871418577,0.895635334443645,0.141740518962076,0.0226506986027944
335,"low",0.15,0.738693467336683,0.838565269461078,0.895063473053892,0.85950186012897,0.899128410899671,0.138763273453094,0.0226714570858283
333,"low",0.15,0.730653266331658,0.834412774451098,0.896883033932136,0.856330116823692,0.899977693265179,0.1428375249501,0.0227497005988024
336,"low",0.15,0.742713567839196,0.838245908183633,0.896609181636727,0.859658746930045,0.900576848848831,0.138980439121756,0.0227736526946108
332,"low",0.15,0.726633165829146,0.835144111776447,0.892488622754491,0.85624059454957,0.896311783049616,0.142356886227545,0.022499001996008
339,"low",0.15,0.754773869346734,0.841625548902196,0.90280878243513,0.863458123544681,0.905282947852072,0.136534930139721,0.0218395209580838
344,"low",0.15,0.774874371859297,0.850949301397206,0.900788023952096,0.869928674384023,0.903170177130547,0.129172854291417,0.0198778443113772
338,"low",0.15,0.750753768844221,0.847138522954092,0.895680638722555,0.86634562803386,0.899379961489437,0.130891017964072,0.0219704590818363
345,"low",0.15,0.778894472361809,0.861452295409182,0.903509780439122,0.877177473032951,0.906263381948309,0.120044710578842,0.018502994011976
337,"low",0.15,0.746733668341709,0.838947704590818,0.899472255489022,0.860995706968051,0.902815693448824,0.137795608782435,0.0232566866267465
342,"low",0.15,0.766834170854271,0.844418363273453,0.89995369261477,0.864293506916168,0.902693180101424,0.133176846307385,0.0224047904191617
346,"low",0.15,0.782914572864322,0.857508982035928,0.903976846307385,0.874878913169375,0.906601725443284,0.123564071856287,0.0189269461077844
340,"low",0.15,0.758793969849246,0.846513373253493,0.903717365269461,0.865925246767385,0.906252754294226,0.13223872255489,0.0212479041916168
348,"low",0.15,0.790954773869347,0.858083832335329,0.905549700598802,0.875030883422346,0.907801731226201,0.12342994011976,0.0184862275449102
343,"low",0.15,0.770854271356784,0.856747305389222,0.902554890219561,0.874424878297356,0.9053223266021,0.124372055888224,0.0188806387225549
341,"low",0.15,0.762814070351759,0.846993213572854,0.900708183632735,0.866870524164508,0.903820785597172,0.132254690618762,0.0207520958083832
347,"low",0.15,0.786934673366834,0.858881437125748,0.905434730538922,0.875873418785014,0.908084081376512,0.122344111776447,0.0187744510978044
352,"low",0.15,0.807035175879397,0.863413972055888,0.906899001996008,0.879462966041078,0.909313730740095,0.117270259481038,0.0193157684630739
350,"low",0.15,0.798994974874372,0.863366866267465,0.906067864271457,0.878898044629057,0.909120107663043,0.118760079840319,0.0178730538922156
349,"low",0.15,0.794974874371859,0.858576447105788,0.90241996007984,0.875150059701097,0.905316132963352,0.122483033932136,0.0189405189620758
353,"low",0.15,0.81105527638191,0.858941317365269,0.9095624750499,0.875644133364768,0.912009233705446,0.122230738522954,0.0188279441117764
354,"low",0.15,0.815075376884422,0.863044311377245,0.907053093812375,0.879453439512261,0.909315326035511,0.118049500998004,0.0189061876247505
351,"low",0.15,0.803015075376885,0.85562874251497,0.906934131736527,0.873307256498082,0.909831858957488,0.124465469061876,0.0199057884231537
356,"low",0.15,0.823115577889447,0.861813972055888,0.911604790419162,0.87865053975222,0.914299812404275,0.119930538922156,0.0182554890219561
358,"low",0.15,0.831155778894472,0.873536926147705,0.910744910179641,0.886650090669107,0.913275561059317,0.111207185628743,0.0152558882235529
355,"low",0.15,0.819095477386935,0.866106986027944,0.904480638722555,0.881774285513185,0.907361223010337,0.115802794411178,0.0180902195608782
360,"low",0.15,0.839195979899497,0.873773253493014,0.916079840319361,0.88702867933367,0.917949570971255,0.109554491017964,0.016672255489022
357,"low",0.15,0.82713567839196,0.863178443113772,0.909934530938124,0.880970270400181,0.912418048410429,0.117869860279441,0.0189516966067864
359,"low",0.15,0.835175879396985,0.872788822355289,0.913146506986028,0.885920133416649,0.915482317295466,0.110185229540918,0.0170259481037924
361,"low",0.15,0.84321608040201,0.876038323353293,0.913500199600798,0.889869577703759,0.91548785319996,0.108186826347305,0.0157748502994012
363,"low",0.15,0.851256281407035,0.877808383233533,0.918741716566866,0.891373115326369,0.920676691941927,0.106703393213573,0.0154882235528942
368,"low",0.15,0.871356783919598,0.87851497005988,0.916933333333333,0.891767263042414,0.919188434439929,0.106165269461078,0.0153197604790419
362,"low",0.15,0.847236180904523,0.876481437125749,0.91211497005988,0.889357574033738,0.914371016571583,0.107328542914172,0.0161900199600798
366,"low",0.15,0.863316582914573,0.877636726546906,0.913853892215569,0.891119129435358,0.916697214834711,0.106278642714571,0.016084630738523
371,"low",0.15,0.883417085427136,0.880328143712575,0.913947305389222,0.892865859062967,0.916350629781916,0.103095409181637,0.0165764471057884
365,"low",0.15,0.85929648241206,0.877821956087824,0.918137325349301,0.890918149371874,0.920440176914068,0.106439920159681,0.015738123752495
364,"low",0.15,0.855276381909548,0.876746506986028,0.913730938123753,0.890522568183871,0.916035382732195,0.107871457085828,0.0153820359281437
372,"low",0.15,0.887437185929648,0.886452694610778,0.918081437125749,0.897497368360371,0.920156547165242,0.098814371257485,0.0147329341317365
367,"low",0.15,0.867336683417085,0.878835129740519,0.916706586826347,0.891213543405417,0.91840440517594,0.106059880239521,0.0151049900199601
375,"low",0.15,0.899497487437186,0.888163672654691,0.918986027944112,0.899535194118621,0.921115714419349,0.0969461077844311,0.0148902195608782
377,"low",0.15,0.907537688442211,0.892297804391218,0.921259880239521,0.90248311952948,0.923173469593096,0.0943768463073852,0.0133253493013972
373,"low",0.15,0.891457286432161,0.884297804391218,0.920303393213573,0.896518123054709,0.922553182693311,0.101421956087824,0.0142802395209581
369,"low",0.15,0.875376884422111,0.87845748502994,0.918230738522954,0.89214908791568,0.91998751860281,0.105581636726547,0.015960878243513
370,"low",0.15,0.879396984924623,0.882096606786427,0.917706187624751,0.894031127644081,0.91978477039443,0.102376047904192,0.0155273453093812
374,"low",0.15,0.895477386934673,0.885701397205589,0.921487425149701,0.897143705707969,0.922847472010631,0.100264271457086,0.0140343313373253
376,"low",0.15,0.903517587939699,0.884463073852295,0.920186826347305,0.896429527118746,0.922108732672566,0.100060678642715,0.01547624750499
378,"low",0.15,0.911557788944724,0.890059081836327,0.918070259481038,0.900476070584183,0.920064915421931,0.0969029940119761,0.0130379241516966
379,"low",0.15,0.915577889447236,0.891505788423154,0.921911377245509,0.902439482829689,0.923287120589075,0.0941349301397206,0.0143592814371257
381,"low",0.15,0.923618090452261,0.895075449101796,0.923519361277445,0.904528437545775,0.925267157738266,0.0914554890219561,0.0134690618762475
383,"low",0.15,0.931658291457287,0.897691017964072,0.92206626746507,0.906764941878613,0.924239796961046,0.0895632734530938,0.0127457085828343
380,"low",0.15,0.919597989949749,0.889156886227545,0.922407185628742,0.900605707844073,0.924414778454254,0.0975441117764471,0.013299001996008
384,"low",0.15,0.935678391959799,0.889621556886228,0.926716966067864,0.900451862358236,0.928470830912054,0.0968231536926148,0.0135552894211577
382,"low",0.15,0.927638190954774,0.89000878243513,0.921844311377246,0.901457181021719,0.923834245590136,0.0961213572854291,0.0138698602794411
386,"low",0.15,0.943718592964824,0.897134530938124,0.925462674650699,0.907120709766122,0.927252719387479,0.090389620758483,0.0124758483033932
385,"low",0.15,0.939698492462312,0.897701397205589,0.925565668662675,0.907240705868972,0.927250006309279,0.0898794411177645,0.0124191616766467
388,"low",0.15,0.951758793969849,0.896864670658683,0.926376047904192,0.906260908417556,0.928147569510437,0.090410379241517,0.0127249500998004
389,"low",0.15,0.955778894472362,0.896750499001996,0.925919361277445,0.906949008195285,0.927408606149604,0.0897085828343313,0.0135409181636727
387,"low",0.15,0.947738693467337,0.896265069860279,0.923817964071856,0.90528274887601,0.925623311138671,0.0911920159680639,0.0125429141716567
392,"low",0.15,0.9678391959799,0.900772854291417,0.926182035928144,0.909358497627522,0.927864032661976,0.0877532934131737,0.0114738522954092
391,"low",0.15,0.963819095477387,0.90260119760479,0.925216766467066,0.910873413567759,0.926806615893267,0.085837125748503,0.0115616766467066
394,"low",0.15,0.975879396984925,0.898344111776447,0.928273852295409,0.907581678689096,0.930028480105506,0.0883089820359281,0.0133469061876248
