"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
523,"low",FALSE,TRUE,0.033,0.8,0.05,NA,NA,0,0,0.0892674650698603,0.91073253493014
525,"low",FALSE,TRUE,0.033,0.84,0.05,NA,NA,0,0,0.0886536926147705,0.91134630738523
524,"low",FALSE,TRUE,0.033,0.82,0.05,NA,NA,0,0,0.0919666666666667,0.908033333333333
526,"low",FALSE,TRUE,0.033,0.86,0.05,NA,NA,0,0,0.0924506986027944,0.907549301397206
528,"low",FALSE,TRUE,0.033,0.9,0.05,NA,NA,0,0,0.0908510978043912,0.909148902195609
527,"low",FALSE,TRUE,0.033,0.88,0.05,NA,NA,0,0,0.0915193612774451,0.908480638722555
533,"low",FALSE,TRUE,0.033,1,0.05,NA,NA,0,0,0.0921824351297405,0.907817564870259
529,"low",FALSE,TRUE,0.033,0.92,0.05,NA,NA,0,0,0.0898185628742515,0.910181437125749
437,"high",TRUE,FALSE,0.099,0.72,0.05,0.2,0.2,0.540358083832335,0.607022692403462,0.357181037924152,0.102460878243513
530,"low",FALSE,TRUE,0.033,0.94,0.05,NA,NA,0,0,0.090772255489022,0.909227744510978
531,"low",FALSE,TRUE,0.033,0.96,0.05,NA,NA,0,0,0.0894878243512974,0.910512175648703
532,"low",FALSE,TRUE,0.033,0.98,0.05,NA,NA,0,0,0.0892736526946108,0.910726347305389
534,"low",FALSE,TRUE,0.099,0.2,0.05,NA,NA,0,0,0.092012375249501,0.907987624750499
488,"high",TRUE,FALSE,0.165,0.92,0.05,0.3,0.3,0.459188223552894,0.551044048309735,0.398178642714571,0.142633133732535
535,"low",FALSE,TRUE,0.099,0.22,0.05,NA,NA,0,0,0.0902790419161677,0.909720958083832
536,"low",FALSE,TRUE,0.099,0.24,0.05,NA,NA,0,0,0.0913077844311377,0.908692215568862
439,"high",TRUE,FALSE,0.099,0.76,0.05,0.2,0.2,0.57564371257485,0.630645086772439,0.336659680638723,0.0876966067864271
544,"low",FALSE,TRUE,0.099,0.4,0.05,NA,NA,0,0,0.0916353293413174,0.908364670658683
537,"low",FALSE,TRUE,0.099,0.26,0.05,NA,NA,0,0,0.0899181636726547,0.910081836327345
538,"low",FALSE,TRUE,0.099,0.28,0.05,NA,NA,0,0,0.0910497005988024,0.908950299401198
539,"low",FALSE,TRUE,0.099,0.3,0.05,NA,NA,0,0,0.0895213572854291,0.910478642714571
489,"high",TRUE,FALSE,0.165,0.94,0.05,0.3,0.3,0.482103592814371,0.564238962078033,0.389305389221557,0.128591017964072
540,"low",FALSE,TRUE,0.099,0.32,0.05,NA,NA,0,0,0.0916469061876247,0.908353093812375
541,"low",FALSE,TRUE,0.099,0.34,0.05,NA,NA,0,0,0.0909155688622754,0.909084431137725
542,"low",FALSE,TRUE,0.099,0.36,0.05,NA,NA,0,0,0.0903181636726547,0.909681836327345
543,"low",FALSE,TRUE,0.099,0.38,0.05,NA,NA,0,0,0.0920946107784431,0.907905389221557
546,"low",FALSE,TRUE,0.099,0.44,0.05,NA,NA,0,0,0.0911205588822355,0.908879441117764
545,"low",FALSE,TRUE,0.099,0.42,0.05,NA,NA,0,0,0.0908,0.9092
548,"low",FALSE,TRUE,0.099,0.48,0.05,NA,NA,0,0,0.0912309381237525,0.908769061876248
547,"low",FALSE,TRUE,0.099,0.46,0.05,NA,NA,0,0,0.0911421157684631,0.908857884231537
549,"low",FALSE,TRUE,0.099,0.5,0.05,NA,NA,0,0,0.091238123752495,0.908761876247505
550,"low",FALSE,TRUE,0.099,0.52,0.05,NA,NA,0,0,0.0919568862275449,0.908043113772455
551,"low",FALSE,TRUE,0.099,0.54,0.05,NA,NA,0,0,0.0898051896207585,0.910194810379242
555,"low",FALSE,TRUE,0.099,0.62,0.05,NA,NA,0,0,0.0896690618762475,0.910330938123753
552,"low",FALSE,TRUE,0.099,0.56,0.05,NA,NA,0,0,0.0926477045908184,0.907352295409182
553,"low",FALSE,TRUE,0.099,0.58,0.05,NA,NA,0,0,0.089974251497006,0.910025748502994
554,"low",FALSE,TRUE,0.099,0.6,0.05,NA,NA,0,0,0.0925704590818363,0.907429540918164
556,"low",FALSE,TRUE,0.099,0.64,0.05,NA,NA,0,0,0.0902552894211577,0.909744710578842
557,"low",FALSE,TRUE,0.099,0.66,0.05,NA,NA,0,0,0.0900193612774451,0.909980638722555
558,"low",FALSE,TRUE,0.099,0.68,0.05,NA,NA,0,0,0.0909662674650699,0.90903373253493
560,"low",FALSE,TRUE,0.099,0.72,0.05,NA,NA,0,0,0.0910081836327345,0.908991816367265
565,"low",FALSE,TRUE,0.099,0.82,0.05,NA,NA,0,0,0.0906279441117765,0.909372055888224
559,"low",FALSE,TRUE,0.099,0.7,0.05,NA,NA,0,0,0.0914011976047904,0.90859880239521
562,"low",FALSE,TRUE,0.099,0.76,0.05,NA,NA,0,0,0.0918013972055888,0.908198602794411
561,"low",FALSE,TRUE,0.099,0.74,0.05,NA,NA,0,0,0.0909281437125748,0.909071856287425
438,"high",TRUE,FALSE,0.099,0.74,0.05,0.2,0.2,0.558334730538922,0.61889408096281,0.347869061876247,0.0937962075848303
564,"low",FALSE,TRUE,0.099,0.8,0.05,NA,NA,0,0,0.0910489021956088,0.908951097804391
563,"low",FALSE,TRUE,0.099,0.78,0.05,NA,NA,0,0,0.0911173652694611,0.908882634730539
566,"low",FALSE,TRUE,0.099,0.84,0.05,NA,NA,0,0,0.0921443113772455,0.907855688622754
568,"low",FALSE,TRUE,0.099,0.88,0.05,NA,NA,0,0,0.0898676646706587,0.910132335329341
567,"low",FALSE,TRUE,0.099,0.86,0.05,NA,NA,0,0,0.0902928143712575,0.909707185628743
570,"low",FALSE,TRUE,0.099,0.92,0.05,NA,NA,0,0,0.0901101796407186,0.909889820359281
569,"low",FALSE,TRUE,0.099,0.9,0.05,NA,NA,0,0,0.0896457085828343,0.910354291417166
571,"low",FALSE,TRUE,0.099,0.94,0.05,NA,NA,0,0,0.0917720558882236,0.908227944111776
572,"low",FALSE,TRUE,0.099,0.96,0.05,NA,NA,0,0,0.0922964071856287,0.907703592814371
579,"low",FALSE,TRUE,0.165,0.28,0.05,NA,NA,0,0,0.0918694610778443,0.908130538922156
573,"low",FALSE,TRUE,0.099,0.98,0.05,NA,NA,0,0,0.0891976047904192,0.910802395209581
574,"low",FALSE,TRUE,0.099,1,0.05,NA,NA,0,0,0.0906383233532934,0.909361676646707
575,"low",FALSE,TRUE,0.165,0.2,0.05,NA,NA,0,0,0.0905171656686627,0.909482834331337
576,"low",FALSE,TRUE,0.165,0.22,0.05,NA,NA,0,0,0.0903674650698603,0.90963253493014
577,"low",FALSE,TRUE,0.165,0.24,0.05,NA,NA,0,0,0.0922403193612774,0.907759680638723
578,"low",FALSE,TRUE,0.165,0.26,0.05,NA,NA,0,0,0.0897900199600798,0.91020998003992
490,"high",TRUE,FALSE,0.165,0.96,0.05,0.3,0.3,0.494009780439122,0.573647685596526,0.383364670658683,0.122625548902196
580,"low",FALSE,TRUE,0.165,0.3,0.05,NA,NA,0,0,0.0915405189620759,0.908459481037924
581,"low",FALSE,TRUE,0.165,0.32,0.05,NA,NA,0,0,0.0917684630738523,0.908231536926148
582,"low",FALSE,TRUE,0.165,0.34,0.05,NA,NA,0,0,0.0906750499001996,0.9093249500998
584,"low",FALSE,TRUE,0.165,0.38,0.05,NA,NA,0,0,0.09182375249501,0.90817624750499
586,"low",FALSE,TRUE,0.165,0.42,0.05,NA,NA,0,0,0.0905522954091816,0.909447704590818
583,"low",FALSE,TRUE,0.165,0.36,0.05,NA,NA,0,0,0.0939329341317365,0.906067065868263
585,"low",FALSE,TRUE,0.165,0.4,0.05,NA,NA,0,0,0.0906758483033932,0.909324151696607
587,"low",FALSE,TRUE,0.165,0.44,0.05,NA,NA,0,0,0.0911365269461078,0.908863473053892
593,"low",FALSE,TRUE,0.165,0.56,0.05,NA,NA,0,0,0.091713373253493,0.908286626746507
588,"low",FALSE,TRUE,0.165,0.46,0.05,NA,NA,0,0,0.0917293413173653,0.908270658682635
589,"low",FALSE,TRUE,0.165,0.48,0.05,NA,NA,0,0,0.0904111776447106,0.909588822355289
590,"low",FALSE,TRUE,0.165,0.5,0.05,NA,NA,0,0,0.0910119760479042,0.908988023952096
592,"low",FALSE,TRUE,0.165,0.54,0.05,NA,NA,0,0,0.0907225548902196,0.90927744510978
591,"low",FALSE,TRUE,0.165,0.52,0.05,NA,NA,0,0,0.092001996007984,0.907998003992016
594,"low",FALSE,TRUE,0.165,0.58,0.05,NA,NA,0,0,0.0935229540918164,0.906477045908184
595,"low",FALSE,TRUE,0.165,0.6,0.05,NA,NA,0,0,0.0901171656686627,0.909882834331337
491,"high",TRUE,FALSE,0.165,0.98,0.05,0.3,0.3,0.505743912175649,0.581262950669397,0.376816367265469,0.117439720558882
597,"low",FALSE,TRUE,0.165,0.64,0.05,NA,NA,0,0,0.0910928143712575,0.908907185628743
596,"low",FALSE,TRUE,0.165,0.62,0.05,NA,NA,0,0,0.0926532934131737,0.907346706586826
598,"low",FALSE,TRUE,0.165,0.66,0.05,NA,NA,0,0,0.090063872255489,0.909936127744511
599,"low",FALSE,TRUE,0.165,0.68,0.05,NA,NA,0,0,0.0905137724550898,0.90948622754491
609,"low",FALSE,TRUE,0.165,0.88,0.05,NA,NA,0,0,0.0908894211576846,0.909110578842315
600,"low",FALSE,TRUE,0.165,0.7,0.05,NA,NA,0,0,0.0893141716566866,0.910685828343313
601,"low",FALSE,TRUE,0.165,0.72,0.05,NA,NA,0,0,0.0902844311377246,0.909715568862275
602,"low",FALSE,TRUE,0.165,0.74,0.05,NA,NA,0,0,0.0921069860279441,0.907893013972056
605,"low",FALSE,TRUE,0.165,0.8,0.05,NA,NA,0,0,0.0913085828343313,0.908691417165669
603,"low",FALSE,TRUE,0.165,0.76,0.05,NA,NA,0,0,0.0884676646706587,0.911532335329341
604,"low",FALSE,TRUE,0.165,0.78,0.05,NA,NA,0,0,0.0916506986027944,0.908349301397206
606,"low",FALSE,TRUE,0.165,0.82,0.05,NA,NA,0,0,0.0911451097804391,0.908854890219561
607,"low",FALSE,TRUE,0.165,0.84,0.05,NA,NA,0,0,0.0902177644710579,0.909782235528942
608,"low",FALSE,TRUE,0.165,0.86,0.05,NA,NA,0,0,0.0932700598802395,0.90672994011976
610,"low",FALSE,TRUE,0.165,0.9,0.05,NA,NA,0,0,0.0923273453093812,0.907672654690619
611,"low",FALSE,TRUE,0.165,0.92,0.05,NA,NA,0,0,0.089862874251497,0.910137125748503
612,"low",FALSE,TRUE,0.165,0.94,0.05,NA,NA,0,0,0.0901692614770459,0.909830738522954
613,"low",FALSE,TRUE,0.165,0.96,0.05,NA,NA,0,0,0.0908728542914172,0.909127145708583
614,"low",FALSE,TRUE,0.165,0.98,0.05,NA,NA,0,0,0.0906309381237525,0.909369061876248
615,"low",FALSE,TRUE,0.165,1,0.05,NA,NA,0,0,0.0915035928143713,0.908496407185629
622,"high",FALSE,TRUE,0.033,0.32,0.05,NA,NA,0,0,0.0892802395209581,0.910719760479042
616,"high",FALSE,TRUE,0.033,0.2,0.05,NA,NA,0,0,0.0898477045908184,0.910152295409182
618,"high",FALSE,TRUE,0.033,0.24,0.05,NA,NA,0,0,0.0916091816367265,0.908390818363273
620,"high",FALSE,TRUE,0.033,0.28,0.05,NA,NA,0,0,0.0929075848303393,0.907092415169661
619,"high",FALSE,TRUE,0.033,0.26,0.05,NA,NA,0,0,0.0910469061876247,0.908953093812375
617,"high",FALSE,TRUE,0.033,0.22,0.05,NA,NA,0,0,0.0912063872255489,0.908793612774451
621,"high",FALSE,TRUE,0.033,0.3,0.05,NA,NA,0,0,0.091477245508982,0.908522754491018
623,"high",FALSE,TRUE,0.033,0.34,0.05,NA,NA,0,0,0.0898261477045908,0.910173852295409
624,"high",FALSE,TRUE,0.033,0.36,0.05,NA,NA,0,0,0.0901265469061876,0.909873453093812
625,"high",FALSE,TRUE,0.033,0.38,0.05,NA,NA,0,0,0.0906319361277445,0.909368063872255
626,"high",FALSE,TRUE,0.033,0.4,0.05,NA,NA,0,0,0.0900191616766467,0.909980838323353
628,"high",FALSE,TRUE,0.033,0.44,0.05,NA,NA,0,0,0.0895984031936128,0.910401596806387
627,"high",FALSE,TRUE,0.033,0.42,0.05,NA,NA,0,0,0.090278243512974,0.909721756487026
629,"high",FALSE,TRUE,0.033,0.46,0.05,NA,NA,0,0,0.0909864271457086,0.909013572854291
631,"high",FALSE,TRUE,0.033,0.5,0.05,NA,NA,0,0,0.0911413173652695,0.908858682634731
630,"high",FALSE,TRUE,0.033,0.48,0.05,NA,NA,0,0,0.091274251497006,0.908725748502994
492,"high",TRUE,FALSE,0.165,1,0.05,0.3,0.3,0.525507784431138,0.592852989741,0.368568463073852,0.10592375249501
647,"high",FALSE,TRUE,0.033,0.82,0.05,0.0908930661779026,0.13457849572447,0.807006586826347,0.84249998375575,0.163017564870259,0.0299758483033932
650,"high",FALSE,TRUE,0.033,0.88,0.05,0.0898415273405635,0.13927101495416,0.828310578842315,0.858203297118647,0.145953892215569,0.0257355289421158
644,"high",FALSE,TRUE,0.033,0.76,0.05,0.0919177443627514,0.130649385021963,0.787281836327345,0.826698539546995,0.178745309381238,0.0339728542914172
649,"high",FALSE,TRUE,0.033,0.86,0.05,0.0902476140505567,0.137331665545822,0.819931137724551,0.851925479328502,0.152039720558882,0.0280291417165669
652,"high",FALSE,TRUE,0.033,0.92,0.05,0.089343682647514,0.142251396128829,0.838763872255489,0.866224064052936,0.137694211576846,0.0235419161676647
653,"high",FALSE,TRUE,0.033,0.94,0.05,0.0890850127637345,0.144007804907917,0.844324151696607,0.870427749910375,0.133271856287425,0.0224039920159681
651,"high",FALSE,TRUE,0.033,0.9,0.05,0.0896702374550451,0.1404574731629,0.831858283433134,0.861082750497265,0.143009381237525,0.0251323353293413
642,"high",FALSE,TRUE,0.033,0.72,0.05,0.0930482674985717,0.128404447084426,0.766612574850299,0.812638686153664,0.194352295409182,0.039035129740519
648,"high",FALSE,TRUE,0.033,0.84,0.05,0.0905340367093597,0.135916261560868,0.814148902195609,0.847575640327336,0.157603193612774,0.0282479041916168
646,"high",FALSE,TRUE,0.033,0.8,0.05,0.0912618086438928,0.133158978185388,0.799800399201597,0.836771054695435,0.168936926147705,0.0312626746506986
641,"high",FALSE,TRUE,0.033,0.7,0.05,0.0938475704906931,0.126706460502772,0.752657285429142,0.801826017071491,0.204665069860279,0.0426776447105788
640,"high",FALSE,TRUE,0.033,0.68,0.05,0.0943990043156323,0.126482487412946,0.743332135728543,0.796888622316793,0.211490219560878,0.0451776447105788
643,"high",FALSE,TRUE,0.033,0.74,0.05,0.0925395525619234,0.129246317345537,0.775795409181637,0.818715999931621,0.18661497005988,0.037589620758483
645,"high",FALSE,TRUE,0.033,0.78,0.05,0.0915548367688148,0.132024256860096,0.794168063872255,0.832133360648185,0.173167265469062,0.0326646706586826
639,"high",FALSE,TRUE,0.033,0.66,0.05,0.0954214851562946,0.125297541213337,0.726547904191617,0.784866823343136,0.223413572854291,0.0500385229540918
638,"high",FALSE,TRUE,0.033,0.64,0.05,0.095953036969302,0.124376927595795,0.718169061876248,0.777395866408036,0.230165868263473,0.0516650698602794
657,"high",FALSE,TRUE,0.099,0.2,0.05,NA,NA,0,0,0.0914157684630739,0.908584231536926
658,"high",FALSE,TRUE,0.099,0.22,0.05,NA,NA,0,0,0.0892117764471058,0.910788223552894
635,"high",FALSE,TRUE,0.033,0.58,0.05,0.10026503070405,0.123460758593177,0.656572654690619,0.737645737113338,0.271049301397206,0.0723780439121756
659,"high",FALSE,TRUE,0.099,0.24,0.05,NA,NA,0,0,0.0916075848303393,0.908392415169661
637,"high",FALSE,TRUE,0.033,0.62,0.05,0.0973613644137629,0.123935831092847,0.696859081836327,0.764381861961293,0.243765868263473,0.0593750499001996
660,"high",FALSE,TRUE,0.099,0.26,0.05,NA,NA,0,0,0.090749500998004,0.909250499001996
654,"high",FALSE,TRUE,0.033,0.96,0.05,0.0888843246293077,0.145315425584738,0.848660878243513,0.873368655261125,0.129767664670659,0.0215714570858283
656,"high",FALSE,TRUE,0.033,1,0.05,0.0885146223144713,0.14881769738621,0.856824151696607,0.880203273262422,0.123036327345309,0.0201395209580838
661,"high",FALSE,TRUE,0.099,0.28,0.05,NA,NA,0,0,0.0909796407185629,0.909020359281437
662,"high",FALSE,TRUE,0.099,0.3,0.05,NA,NA,0,0,0.0909594810379242,0.909040518962076
636,"high",FALSE,TRUE,0.033,0.6,0.05,0.0988342383448585,0.123540847944514,0.675830339321357,0.750259257640491,0.257597005988024,0.0665726546906188
663,"high",FALSE,TRUE,0.099,0.32,0.05,NA,NA,0,0,0.0909071856287425,0.909092814371257
665,"high",FALSE,TRUE,0.099,0.36,0.05,NA,NA,0,0,0.091184630738523,0.908815369261477
666,"high",FALSE,TRUE,0.099,0.38,0.05,NA,NA,0,0,0.0901966067864271,0.909803393213573
664,"high",FALSE,TRUE,0.099,0.34,0.05,NA,NA,0,0,0.0920385229540918,0.907961477045908
667,"high",FALSE,TRUE,0.099,0.4,0.05,NA,NA,0,0,0.0898748502994012,0.910125149700599
655,"high",FALSE,TRUE,0.033,0.98,0.05,0.0887597582330132,0.146881777800763,0.851420758483034,0.876156084248914,0.127541317365269,0.0210379241516966
668,"high",FALSE,TRUE,0.099,0.42,0.05,NA,NA,0,0,0.0906071856287425,0.909392814371258
669,"high",FALSE,TRUE,0.099,0.44,0.05,NA,NA,0,0,0.0918908183632735,0.908109181636727
678,"high",FALSE,TRUE,0.099,0.62,0.05,NA,NA,0,0,0.0907826347305389,0.909217365269461
670,"high",FALSE,TRUE,0.099,0.46,0.05,NA,NA,0,0,0.0916928143712575,0.908307185628742
671,"high",FALSE,TRUE,0.099,0.48,0.05,NA,NA,0,0,0.0898171656686627,0.910182834331337
672,"high",FALSE,TRUE,0.099,0.5,0.05,NA,NA,0,0,0.0917005988023952,0.908299401197605
673,"high",FALSE,TRUE,0.099,0.52,0.05,NA,NA,0,0,0.0923345309381238,0.907665469061876
674,"high",FALSE,TRUE,0.099,0.54,0.05,NA,NA,0,0,0.0893958083832335,0.910604191616766
675,"high",FALSE,TRUE,0.099,0.56,0.05,NA,NA,0,0,0.09152375249501,0.90847624750499
677,"high",FALSE,TRUE,0.099,0.6,0.05,NA,NA,0,0,0.0922409181636726,0.907759081836327
676,"high",FALSE,TRUE,0.099,0.58,0.05,NA,NA,0,0,0.0912433133732535,0.908756686626746
680,"high",FALSE,TRUE,0.099,0.66,0.05,NA,NA,0,0,0.0903155688622754,0.909684431137725
679,"high",FALSE,TRUE,0.099,0.64,0.05,NA,NA,0,0,0.0905534930139721,0.909446506986028
681,"high",FALSE,TRUE,0.099,0.68,0.05,NA,NA,0,0,0.090999001996008,0.909000998003992
682,"high",FALSE,TRUE,0.099,0.7,0.05,NA,NA,0,0,0.0899241516966068,0.910075848303393
684,"high",FALSE,TRUE,0.099,0.74,0.05,NA,NA,0,0,0.0906674650698603,0.90933253493014
685,"high",FALSE,TRUE,0.099,0.76,0.05,NA,NA,0,0,0.0910017964071856,0.908998203592814
683,"high",FALSE,TRUE,0.099,0.72,0.05,NA,NA,0,0,0.0913295409181637,0.908670459081836
687,"high",FALSE,TRUE,0.099,0.8,0.05,NA,NA,0,0,0.0892998003992016,0.910700199600798
688,"high",FALSE,TRUE,0.099,0.82,0.05,NA,NA,0,0,0.0916566866267465,0.908343313373253
693,"high",FALSE,TRUE,0.099,0.92,0.05,NA,NA,0,0,0.0895960079840319,0.910403992015968
689,"high",FALSE,TRUE,0.099,0.84,0.05,NA,NA,0,0,0.0934910179640719,0.906508982035928
686,"high",FALSE,TRUE,0.099,0.78,0.05,NA,NA,0,0,0.0900946107784431,0.909905389221557
634,"high",FALSE,TRUE,0.033,0.56,0.05,0.102406021850907,0.123799179862417,0.629791616766467,0.721315095244465,0.285157884231537,0.085050499001996
690,"high",FALSE,TRUE,0.099,0.86,0.05,NA,NA,0,0,0.090186626746507,0.909813373253493
692,"high",FALSE,TRUE,0.099,0.9,0.05,NA,NA,0,0,0.091999001996008,0.908000998003992
691,"high",FALSE,TRUE,0.099,0.88,0.05,NA,NA,0,0,0.0914850299401198,0.90851497005988
694,"high",FALSE,TRUE,0.099,0.94,0.05,NA,NA,0,0,0.0917562874251497,0.90824371257485
695,"high",FALSE,TRUE,0.099,0.96,0.05,NA,NA,0,0,0.0892512974051896,0.91074870259481
696,"high",FALSE,TRUE,0.099,0.98,0.05,NA,NA,0,0,0.0897241516966068,0.910275848303393
697,"high",FALSE,TRUE,0.099,1,0.05,NA,NA,0,0,0.0910622754491018,0.908937724550898
698,"high",FALSE,TRUE,0.165,0.2,0.05,NA,NA,0,0,0.0901570858283433,0.909842914171657
699,"high",FALSE,TRUE,0.165,0.22,0.05,NA,NA,0,0,0.0917518962075848,0.908248103792415
700,"high",FALSE,TRUE,0.165,0.24,0.05,NA,NA,0,0,0.0891141716566866,0.910885828343313
708,"high",FALSE,TRUE,0.165,0.4,0.05,NA,NA,0,0,0.0913808383233533,0.908619161676647
702,"high",FALSE,TRUE,0.165,0.28,0.05,NA,NA,0,0,0.0896459081836327,0.910354091816367
701,"high",FALSE,TRUE,0.165,0.26,0.05,NA,NA,0,0,0.0928522954091816,0.907147704590818
703,"high",FALSE,TRUE,0.165,0.3,0.05,NA,NA,0,0,0.0921508982035928,0.907849101796407
705,"high",FALSE,TRUE,0.165,0.34,0.05,NA,NA,0,0,0.0915289421157685,0.908471057884232
704,"high",FALSE,TRUE,0.165,0.32,0.05,NA,NA,0,0,0.0914830339321357,0.908516966067864
706,"high",FALSE,TRUE,0.165,0.36,0.05,NA,NA,0,0,0.0890317365269461,0.910968263473054
707,"high",FALSE,TRUE,0.165,0.38,0.05,NA,NA,0,0,0.0925842315369261,0.907415768463074
709,"high",FALSE,TRUE,0.165,0.42,0.05,NA,NA,0,0,0.0916646706586826,0.908335329341317
710,"high",FALSE,TRUE,0.165,0.44,0.05,NA,NA,0,0,0.0911670658682635,0.908832934131736
711,"high",FALSE,TRUE,0.165,0.46,0.05,NA,NA,0,0,0.0911992015968064,0.908800798403194
716,"high",FALSE,TRUE,0.165,0.56,0.05,NA,NA,0,0,0.0908562874251497,0.90914371257485
712,"high",FALSE,TRUE,0.165,0.48,0.05,NA,NA,0,0,0.0903584830339321,0.909641516966068
713,"high",FALSE,TRUE,0.165,0.5,0.05,NA,NA,0,0,0.0904329341317365,0.909567065868264
715,"high",FALSE,TRUE,0.165,0.54,0.05,NA,NA,0,0,0.0898157684630738,0.910184231536926
714,"high",FALSE,TRUE,0.165,0.52,0.05,NA,NA,0,0,0.0903393213572854,0.909660678642715
718,"high",FALSE,TRUE,0.165,0.6,0.05,NA,NA,0,0,0.0919337325349301,0.90806626746507
717,"high",FALSE,TRUE,0.165,0.58,0.05,NA,NA,0,0,0.0894756487025948,0.910524351297405
720,"high",FALSE,TRUE,0.165,0.64,0.05,NA,NA,0,0,0.0893948103792415,0.910605189620759
719,"high",FALSE,TRUE,0.165,0.62,0.05,NA,NA,0,0,0.0910580838323353,0.908941916167665
722,"high",FALSE,TRUE,0.165,0.68,0.05,NA,NA,0,0,0.0889766467065868,0.911023353293413
721,"high",FALSE,TRUE,0.165,0.66,0.05,NA,NA,0,0,0.0906622754491018,0.909337724550898
723,"high",FALSE,TRUE,0.165,0.7,0.05,NA,NA,0,0,0.0904932135728543,0.909506786427146
725,"high",FALSE,TRUE,0.165,0.74,0.05,NA,NA,0,0,0.089359880239521,0.910640119760479
724,"high",FALSE,TRUE,0.165,0.72,0.05,NA,NA,0,0,0.0886760479041916,0.911323952095808
633,"high",FALSE,TRUE,0.033,0.54,0.05,0.105782947591626,0.125390912790001,0.591688223552894,0.699109986662302,0.307525349301397,0.100786427145709
726,"high",FALSE,TRUE,0.165,0.76,0.05,NA,NA,0,0,0.090559880239521,0.909440119760479
727,"high",FALSE,TRUE,0.165,0.78,0.05,NA,NA,0,0,0.0895784431137725,0.910421556886228
728,"high",FALSE,TRUE,0.165,0.8,0.05,NA,NA,0,0,0.0904902195608782,0.909509780439122
729,"high",FALSE,TRUE,0.165,0.82,0.05,NA,NA,0,0,0.0908636726546906,0.909136327345309
738,"high",FALSE,TRUE,0.165,1,0.05,NA,NA,0,0,0.0893820359281437,0.910617964071856
730,"high",FALSE,TRUE,0.165,0.84,0.05,NA,NA,0,0,0.0909840319361277,0.909015968063872
731,"high",FALSE,TRUE,0.165,0.86,0.05,NA,NA,0,0,0.0905892215568862,0.909410778443114
732,"high",FALSE,TRUE,0.165,0.88,0.05,NA,NA,0,0,0.0924053892215569,0.907594610778443
733,"high",FALSE,TRUE,0.165,0.9,0.05,NA,NA,0,0,0.0925882235528942,0.907411776447106
734,"high",FALSE,TRUE,0.165,0.92,0.05,NA,NA,0,0,0.0902962075848303,0.90970379241517
735,"high",FALSE,TRUE,0.165,0.94,0.05,NA,NA,0,0,0.0894251497005988,0.910574850299401
736,"high",FALSE,TRUE,0.165,0.96,0.05,NA,NA,0,0,0.0913135728542914,0.908686427145709
739,"low",FALSE,FALSE,0.033,0.2,0.05,NA,NA,0,0,0.0888095808383234,0.911190419161677
737,"high",FALSE,TRUE,0.165,0.98,0.05,NA,NA,0,0,0.0909796407185629,0.909020359281437
740,"low",FALSE,FALSE,0.033,0.22,0.05,NA,NA,0,0,0.0922760479041916,0.907723952095808
741,"low",FALSE,FALSE,0.033,0.24,0.05,NA,NA,0,0,0.0905421157684631,0.909457884231537
745,"low",FALSE,FALSE,0.033,0.32,0.05,NA,NA,0,0,0.0908477045908184,0.909152295409182
742,"low",FALSE,FALSE,0.033,0.26,0.05,NA,NA,0,0,0.0914940119760479,0.908505988023952
744,"low",FALSE,FALSE,0.033,0.3,0.05,NA,NA,0,0,0.0896099800399202,0.91039001996008
743,"low",FALSE,FALSE,0.033,0.28,0.05,NA,NA,0,0,0.0920139720558882,0.907986027944112
752,"low",FALSE,FALSE,0.033,0.46,0.05,NA,NA,0,0,0.0904814371257485,0.909518562874251
747,"low",FALSE,FALSE,0.033,0.36,0.05,NA,NA,0,0,0.0901750499001996,0.9098249500998
746,"low",FALSE,FALSE,0.033,0.34,0.05,NA,NA,0,0,0.0909816367265469,0.909018363273453
748,"low",FALSE,FALSE,0.033,0.38,0.05,NA,NA,0,0,0.0898409181636727,0.910159081836327
749,"low",FALSE,FALSE,0.033,0.4,0.05,NA,NA,0,0,0.0902273453093812,0.909772654690619
750,"low",FALSE,FALSE,0.033,0.42,0.05,NA,NA,0,0,0.091750499001996,0.908249500998004
751,"low",FALSE,FALSE,0.033,0.44,0.05,NA,NA,0,0,0.0894880239520958,0.910511976047904
753,"low",FALSE,FALSE,0.033,0.48,0.05,NA,NA,0,0,0.0904477045908184,0.909552295409182
768,"low",FALSE,FALSE,0.033,0.78,0.05,0.0796341559754912,0.113720931494449,0.825382235528942,0.851840369116616,0.149507784431138,0.0251099800399202
771,"low",FALSE,FALSE,0.033,0.84,0.05,0.0754436425151532,0.111583545545525,0.852737924151697,0.872792087204029,0.127163672654691,0.0200984031936128
765,"low",FALSE,FALSE,0.033,0.72,0.05,0.08419655370777,0.116295507802019,0.792958283433134,0.829012491874265,0.174538522954092,0.0325031936127744
775,"low",FALSE,FALSE,0.033,0.92,0.05,0.0716637869527974,0.109638110025673,0.877121556886228,0.891682109149262,0.106928143712575,0.0159502994011976
774,"low",FALSE,FALSE,0.033,0.9,0.05,0.0720621309874624,0.109882030460489,0.874132934131737,0.889687186740604,0.109741916167665,0.0161251497005988
773,"low",FALSE,FALSE,0.033,0.88,0.05,0.0734682957513719,0.110644566274098,0.865296606786427,0.882658747620413,0.116688622754491,0.0180147704590818
