"ID","starting","globalgrazing","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
25,"low",TRUE,0.005,0.32,0.1,NA,NA,0,0,0.0893620758483034,0.910637924151697
26,"low",TRUE,0.005,0.36,0.1,NA,NA,0,0,0.0926451097804391,0.907354890219561
27,"low",TRUE,0.005,0.4,0.1,NA,NA,0,0,0.097111377245509,0.902888622754491
30,"low",TRUE,0.005,0.52,0.1,NA,NA,0,0,0.0938059880239521,0.906194011976048
28,"low",TRUE,0.005,0.44,0.1,NA,NA,0,0,0.0943417165668663,0.905658283433134
29,"low",TRUE,0.005,0.48,0.1,NA,NA,0,0,0.0910794411177645,0.908920558882236
7,"low",TRUE,0,0.44,0.1,0.1,0.1,0.56832255489022,0.631962011835619,0.336761676646707,0.0949157684630739
31,"low",TRUE,0.005,0.56,0.1,NA,NA,0,0,0.0942347305389222,0.905765269461078
33,"low",TRUE,0.005,0.64,0.1,NA,NA,0,0,0.0864367265469062,0.913563273453094
32,"low",TRUE,0.005,0.6,0.1,NA,NA,0,0,0.0924255489021956,0.907574451097804
37,"low",TRUE,0.005,0.8,0.1,NA,NA,0,0,0.0893900199600798,0.91060998003992
43,"low",TRUE,0.01,0.2,0.1,NA,NA,0,0,0.0915369261477046,0.908463073852295
35,"low",TRUE,0.005,0.72,0.1,0.106477819462044,0.106475534980498,0.771556886227545,0.786712850594999,0.196963672654691,0.0314794411177645
34,"low",TRUE,0.005,0.68,0.1,0.106666348497988,0.106667727156756,0.750942115768463,0.770327479041119,0.213173652694611,0.0358842315369261
38,"low",TRUE,0.005,0.84,0.1,0.106169023715366,0.106169878496765,0.809906586826347,0.820759143376431,0.165453093812375,0.0246403193612774
36,"low",TRUE,0.005,0.76,0.1,0.106398982894082,0.106393931118043,0.782492614770459,0.79722831141642,0.186669061876248,0.0308383233532934
39,"low",TRUE,0.005,0.88,0.1,0.106055668737155,0.106051467760857,0.82576127744511,0.834270389286367,0.152651497005988,0.0215872255489022
42,"low",TRUE,0.005,1,0.1,0.105872859002865,0.105883524159225,0.851618363273453,0.857150956014293,0.13047744510978,0.0179041916167665
40,"low",TRUE,0.005,0.92,0.1,0.106005074761705,0.106003579261063,0.83298123752495,0.841303971584515,0.145849900199601,0.0211688622754491
41,"low",TRUE,0.005,0.96,0.1,0.105932563928317,0.105951079622401,0.842928542914172,0.849645576014423,0.137597604790419,0.0194738522954092
45,"low",TRUE,0.01,0.28,0.1,NA,NA,0,0,0.0880079840319361,0.911992015968064
44,"low",TRUE,0.01,0.24,0.1,NA,NA,0,0,0.0919321357285429,0.908067864271457
47,"low",TRUE,0.01,0.36,0.1,NA,NA,0,0,0.0894099800399202,0.91059001996008
46,"low",TRUE,0.01,0.32,0.1,NA,NA,0,0,0.0869349301397206,0.913065069860279
51,"low",TRUE,0.01,0.52,0.1,NA,NA,0,0,0.0885572854291417,0.911442714570858
48,"low",TRUE,0.01,0.4,0.1,NA,NA,0,0,0.0923592814371258,0.907640718562874
49,"low",TRUE,0.01,0.44,0.1,NA,NA,0,0,0.0931704590818363,0.906829540918164
54,"low",TRUE,0.01,0.64,0.1,NA,NA,0,0,0.0923233532934132,0.907676646706587
50,"low",TRUE,0.01,0.48,0.1,NA,NA,0,0,0.0911776447105788,0.908822355289421
52,"low",TRUE,0.01,0.56,0.1,NA,NA,0,0,0.0861021956087824,0.913897804391218
53,"low",TRUE,0.01,0.6,0.1,NA,NA,0,0,0.0867425149700599,0.91325748502994
55,"low",TRUE,0.01,0.68,0.1,NA,NA,0,0,0.0902962075848303,0.90970379241517
56,"low",TRUE,0.01,0.72,0.1,NA,NA,0,0,0.0900726546906188,0.909927345309381
57,"low",TRUE,0.01,0.76,0.1,NA,NA,0,0,0.0906299401197605,0.90937005988024
60,"low",TRUE,0.01,0.88,0.1,NA,NA,0,0,0.0962139720558882,0.903786027944112
59,"low",TRUE,0.01,0.84,0.1,NA,NA,0,0,0.0880223552894212,0.911977644710579
58,"low",TRUE,0.01,0.8,0.1,NA,NA,0,0,0.091798003992016,0.908201996007984
62,"low",TRUE,0.01,0.96,0.1,NA,NA,0,0,0.0920902195608782,0.907909780439122
61,"low",TRUE,0.01,0.92,0.1,NA,NA,0,0,0.0888718562874252,0.911128143712575
63,"low",TRUE,0.01,1,0.1,NA,NA,0,0,0.0954235528942116,0.904576447105788
64,"low",TRUE,0.015,0.2,0.1,NA,NA,0,0,0.092626746506986,0.907373253493014
65,"low",TRUE,0.015,0.24,0.1,NA,NA,0,0,0.0891568862275449,0.910843113772455
67,"low",TRUE,0.015,0.32,0.1,NA,NA,0,0,0.09172375249501,0.90827624750499
66,"low",TRUE,0.015,0.28,0.1,NA,NA,0,0,0.0884998003992016,0.911500199600798
68,"low",TRUE,0.015,0.36,0.1,NA,NA,0,0,0.0919936127744511,0.908006387225549
69,"low",TRUE,0.015,0.4,0.1,NA,NA,0,0,0.0908502994011976,0.909149700598802
70,"low",TRUE,0.015,0.44,0.1,NA,NA,0,0,0.0880918163672655,0.911908183632735
74,"low",TRUE,0.015,0.6,0.1,NA,NA,0,0,0.0903696606786427,0.909630339321357
76,"low",TRUE,0.015,0.68,0.1,NA,NA,0,0,0.0916,0.9084
71,"low",TRUE,0.015,0.48,0.1,NA,NA,0,0,0.0901189620758483,0.909881037924152
72,"low",TRUE,0.015,0.52,0.1,NA,NA,0,0,0.0923936127744511,0.907606387225549
77,"low",TRUE,0.015,0.72,0.1,NA,NA,0,0,0.0898179640718563,0.910182035928144
73,"low",TRUE,0.015,0.56,0.1,NA,NA,0,0,0.0887536926147705,0.911246307385229
75,"low",TRUE,0.015,0.64,0.1,NA,NA,0,0,0.0912183632734531,0.908781636726547
78,"low",TRUE,0.015,0.76,0.1,NA,NA,0,0,0.0927600798403194,0.907239920159681
79,"low",TRUE,0.015,0.8,0.1,NA,NA,0,0,0.0932127744510978,0.906787225548902
80,"low",TRUE,0.015,0.84,0.1,NA,NA,0,0,0.0911497005988024,0.908850299401198
81,"low",TRUE,0.015,0.88,0.1,NA,NA,0,0,0.0906379241516966,0.909362075848303
82,"low",TRUE,0.015,0.92,0.1,NA,NA,0,0,0.0933860279441118,0.906613972055888
84,"low",TRUE,0.015,1,0.1,NA,NA,0,0,0.093472255489022,0.906527744510978
83,"low",TRUE,0.015,0.96,0.1,NA,NA,0,0,0.092286626746507,0.907713373253493
85,"low",TRUE,0.02,0.2,0.1,NA,NA,0,0,0.092389620758483,0.907610379241517
86,"low",TRUE,0.02,0.24,0.1,NA,NA,0,0,0.0911696606786427,0.908830339321357
87,"low",TRUE,0.02,0.28,0.1,NA,NA,0,0,0.0918786427145709,0.908121357285429
88,"low",TRUE,0.02,0.32,0.1,NA,NA,0,0,0.0902075848303393,0.909792415169661
93,"low",TRUE,0.02,0.52,0.1,NA,NA,0,0,0.0876239520958084,0.912376047904192
89,"low",TRUE,0.02,0.36,0.1,NA,NA,0,0,0.0892207584830339,0.910779241516966
92,"low",TRUE,0.02,0.48,0.1,NA,NA,0,0,0.09095249500998,0.90904750499002
90,"low",TRUE,0.02,0.4,0.1,NA,NA,0,0,0.090736127744511,0.909263872255489
95,"low",TRUE,0.02,0.6,0.1,NA,NA,0,0,0.0904838323353293,0.909516167664671
91,"low",TRUE,0.02,0.44,0.1,NA,NA,0,0,0.0902187624750499,0.90978123752495
98,"low",TRUE,0.02,0.72,0.1,NA,NA,0,0,0.0902810379241517,0.909718962075848
94,"low",TRUE,0.02,0.56,0.1,NA,NA,0,0,0.0921093812375249,0.907890618762475
96,"low",TRUE,0.02,0.64,0.1,NA,NA,0,0,0.0871033932135729,0.912896606786427
97,"low",TRUE,0.02,0.68,0.1,NA,NA,0,0,0.0901213572854291,0.909878642714571
99,"low",TRUE,0.02,0.76,0.1,NA,NA,0,0,0.0928463073852295,0.90715369261477
101,"low",TRUE,0.02,0.84,0.1,NA,NA,0,0,0.0883425149700599,0.91165748502994
100,"low",TRUE,0.02,0.8,0.1,NA,NA,0,0,0.0889652694610778,0.911034730538922
102,"low",TRUE,0.02,0.88,0.1,NA,NA,0,0,0.0930467065868263,0.906953293413174
104,"low",TRUE,0.02,0.96,0.1,NA,NA,0,0,0.0912526946107784,0.908747305389222
103,"low",TRUE,0.02,0.92,0.1,NA,NA,0,0,0.0918930139720559,0.908106986027944
105,"low",TRUE,0.02,1,0.1,NA,NA,0,0,0.0910331337325349,0.908966866267465
106,"low",TRUE,0.025,0.2,0.1,NA,NA,0,0,0.0877397205588822,0.912260279441118
107,"low",TRUE,0.025,0.24,0.1,NA,NA,0,0,0.0904239520958084,0.909576047904192
108,"low",TRUE,0.025,0.28,0.1,NA,NA,0,0,0.088449500998004,0.911550499001996
109,"low",TRUE,0.025,0.32,0.1,NA,NA,0,0,0.0893988023952096,0.91060119760479
116,"low",TRUE,0.025,0.6,0.1,NA,NA,0,0,0.0924782435129741,0.907521756487026
114,"low",TRUE,0.025,0.52,0.1,NA,NA,0,0,0.0870355289421158,0.912964471057884
112,"low",TRUE,0.025,0.44,0.1,NA,NA,0,0,0.0913948103792415,0.908605189620759
110,"low",TRUE,0.025,0.36,0.1,NA,NA,0,0,0.0942666666666667,0.905733333333333
111,"low",TRUE,0.025,0.4,0.1,NA,NA,0,0,0.0907520958083832,0.909247904191617
113,"low",TRUE,0.025,0.48,0.1,NA,NA,0,0,0.0943680638722555,0.905631936127745
119,"low",TRUE,0.025,0.72,0.1,NA,NA,0,0,0.0914499001996008,0.908550099800399
117,"low",TRUE,0.025,0.64,0.1,NA,NA,0,0,0.0908630738522954,0.909136926147705
118,"low",TRUE,0.025,0.68,0.1,NA,NA,0,0,0.0872015968063872,0.912798403193613
115,"low",TRUE,0.025,0.56,0.1,NA,NA,0,0,0.0929572854291417,0.907042714570858
120,"low",TRUE,0.025,0.76,0.1,NA,NA,0,0,0.0888215568862275,0.911178443113772
123,"low",TRUE,0.025,0.88,0.1,NA,NA,0,0,0.0936822355289421,0.906317764471058
121,"low",TRUE,0.025,0.8,0.1,NA,NA,0,0,0.0905820359281437,0.909417964071856
122,"low",TRUE,0.025,0.84,0.1,NA,NA,0,0,0.0916662674650699,0.90833373253493
124,"low",TRUE,0.025,0.92,0.1,NA,NA,0,0,0.0911536926147705,0.90884630738523
125,"low",TRUE,0.025,0.96,0.1,NA,NA,0,0,0.0965461077844311,0.903453892215569
126,"low",TRUE,0.025,1,0.1,NA,NA,0,0,0.0916183632734531,0.908381636726547
128,"low",TRUE,0.03,0.24,0.1,NA,NA,0,0,0.0947305389221557,0.905269461077844
127,"low",TRUE,0.03,0.2,0.1,NA,NA,0,0,0.0895920159680639,0.910407984031936
129,"low",TRUE,0.03,0.28,0.1,NA,NA,0,0,0.0882914171656687,0.911708582834331
130,"low",TRUE,0.03,0.32,0.1,NA,NA,0,0,0.0878027944111777,0.912197205588822
131,"low",TRUE,0.03,0.36,0.1,NA,NA,0,0,0.0921141716566866,0.907885828343313
133,"low",TRUE,0.03,0.44,0.1,NA,NA,0,0,0.0913213572854291,0.908678642714571
132,"low",TRUE,0.03,0.4,0.1,NA,NA,0,0,0.0905333333333333,0.909466666666667
135,"low",TRUE,0.03,0.52,0.1,NA,NA,0,0,0.0952534930139721,0.904746506986028
134,"low",TRUE,0.03,0.48,0.1,NA,NA,0,0,0.0875616766467066,0.912438323353293
136,"low",TRUE,0.03,0.56,0.1,NA,NA,0,0,0.0892894211576846,0.910710578842315
139,"low",TRUE,0.03,0.68,0.1,NA,NA,0,0,0.0904646706586826,0.909535329341317
137,"low",TRUE,0.03,0.6,0.1,NA,NA,0,0,0.0901724550898204,0.90982754491018
140,"low",TRUE,0.03,0.72,0.1,NA,NA,0,0,0.0923792415169661,0.907620758483034
138,"low",TRUE,0.03,0.64,0.1,NA,NA,0,0,0.0892646706586826,0.910735329341317
144,"low",TRUE,0.03,0.88,0.1,NA,NA,0,0,0.0923672654690619,0.907632734530938
143,"low",TRUE,0.03,0.84,0.1,NA,NA,0,0,0.0908399201596806,0.909160079840319
141,"low",TRUE,0.03,0.76,0.1,NA,NA,0,0,0.0903984031936128,0.909601596806387
142,"low",TRUE,0.03,0.8,0.1,NA,NA,0,0,0.0948255489021956,0.905174451097804
145,"low",TRUE,0.03,0.92,0.1,NA,NA,0,0,0.0897596806387226,0.910240319361277
146,"low",TRUE,0.03,0.96,0.1,NA,NA,0,0,0.0903880239520958,0.909611976047904
147,"low",TRUE,0.03,1,0.1,NA,NA,0,0,0.0915369261477046,0.908463073852295
149,"low",TRUE,0.035,0.24,0.1,NA,NA,0,0,0.0902778443113772,0.909722155688623
148,"low",TRUE,0.035,0.2,0.1,NA,NA,0,0,0.0928878243512974,0.907112175648703
150,"low",TRUE,0.035,0.28,0.1,NA,NA,0,0,0.0908918163672655,0.909108183632734
151,"low",TRUE,0.035,0.32,0.1,NA,NA,0,0,0.0896111776447106,0.910388822355289
152,"low",TRUE,0.035,0.36,0.1,NA,NA,0,0,0.0936471057884232,0.906352894211577
153,"low",TRUE,0.035,0.4,0.1,NA,NA,0,0,0.0909684630738523,0.909031536926148
154,"low",TRUE,0.035,0.44,0.1,NA,NA,0,0,0.0898499001996008,0.910150099800399
156,"low",TRUE,0.035,0.52,0.1,NA,NA,0,0,0.0932942115768463,0.906705788423154
155,"low",TRUE,0.035,0.48,0.1,NA,NA,0,0,0.0927369261477046,0.907263073852295
158,"low",TRUE,0.035,0.6,0.1,NA,NA,0,0,0.0887305389221557,0.911269461077844
157,"low",TRUE,0.035,0.56,0.1,NA,NA,0,0,0.0916798403193613,0.908320159680639
159,"low",TRUE,0.035,0.64,0.1,NA,NA,0,0,0.0918427145708583,0.908157285429142
161,"low",TRUE,0.035,0.72,0.1,NA,NA,0,0,0.0909261477045908,0.909073852295409
165,"low",TRUE,0.035,0.88,0.1,NA,NA,0,0,0.0907137724550898,0.90928622754491
160,"low",TRUE,0.035,0.68,0.1,NA,NA,0,0,0.0917828343313373,0.908217165668663
162,"low",TRUE,0.035,0.76,0.1,NA,NA,0,0,0.0909540918163673,0.909045908183633
166,"low",TRUE,0.035,0.92,0.1,NA,NA,0,0,0.0946650698602794,0.905334930139721
164,"low",TRUE,0.035,0.84,0.1,NA,NA,0,0,0.0917285429141717,0.908271457085828
163,"low",TRUE,0.035,0.8,0.1,NA,NA,0,0,0.0876678642714571,0.912332135728543
167,"low",TRUE,0.035,0.96,0.1,NA,NA,0,0,0.0919904191616766,0.908009580838323
168,"low",TRUE,0.035,1,0.1,NA,NA,0,0,0.0892926147704591,0.910707385229541
169,"low",TRUE,0.04,0.2,0.1,NA,NA,0,0,0.0907289421157685,0.909271057884232
171,"low",TRUE,0.04,0.28,0.1,NA,NA,0,0,0.0932654690618762,0.906734530938124
172,"low",TRUE,0.04,0.32,0.1,NA,NA,0,0,0.0903233532934132,0.909676646706587
170,"low",TRUE,0.04,0.24,0.1,NA,NA,0,0,0.0892534930139721,0.910746506986028
175,"low",TRUE,0.04,0.44,0.1,NA,NA,0,0,0.0874331337325349,0.912566866267465
174,"low",TRUE,0.04,0.4,0.1,NA,NA,0,0,0.0908806387225549,0.909119361277445
173,"low",TRUE,0.04,0.36,0.1,NA,NA,0,0,0.0961317365269461,0.903868263473054
176,"low",TRUE,0.04,0.48,0.1,NA,NA,0,0,0.0934259481037924,0.906574051896208
180,"low",TRUE,0.04,0.64,0.1,NA,NA,0,0,0.0922219560878244,0.907778043912176
177,"low",TRUE,0.04,0.52,0.1,NA,NA,0,0,0.0868111776447106,0.913188822355289
178,"low",TRUE,0.04,0.56,0.1,NA,NA,0,0,0.0874131736526946,0.912586826347305
182,"low",TRUE,0.04,0.72,0.1,NA,NA,0,0,0.0926930139720559,0.907306986027944
179,"low",TRUE,0.04,0.6,0.1,NA,NA,0,0,0.0936702594810379,0.906329740518962
185,"low",TRUE,0.04,0.84,0.1,NA,NA,0,0,0.0877892215568862,0.912210778443114
181,"low",TRUE,0.04,0.68,0.1,NA,NA,0,0,0.0886395209580838,0.911360479041916
184,"low",TRUE,0.04,0.8,0.1,NA,NA,0,0,0.0901988023952096,0.90980119760479
183,"low",TRUE,0.04,0.76,0.1,NA,NA,0,0,0.0902075848303393,0.909792415169661
186,"low",TRUE,0.04,0.88,0.1,NA,NA,0,0,0.0908678642714571,0.909132135728543
187,"low",TRUE,0.04,0.92,0.1,NA,NA,0,0,0.0918506986027944,0.908149301397206
188,"low",TRUE,0.04,0.96,0.1,NA,NA,0,0,0.0920239520958084,0.907976047904192
191,"low",TRUE,0.045,0.24,0.1,NA,NA,0,0,0.0917516966067864,0.908248303393214
189,"low",TRUE,0.04,1,0.1,NA,NA,0,0,0.0918834331337325,0.908116566866268
192,"low",TRUE,0.045,0.28,0.1,NA,NA,0,0,0.0944726546906188,0.905527345309381
190,"low",TRUE,0.045,0.2,0.1,NA,NA,0,0,0.0935968063872255,0.906403193612774
193,"low",TRUE,0.045,0.32,0.1,NA,NA,0,0,0.0938586826347305,0.906141317365269
194,"low",TRUE,0.045,0.36,0.1,NA,NA,0,0,0.089185628742515,0.910814371257485
196,"low",TRUE,0.045,0.44,0.1,NA,NA,0,0,0.0879249500998004,0.9120750499002
195,"low",TRUE,0.045,0.4,0.1,NA,NA,0,0,0.0932207584830339,0.906779241516966
197,"low",TRUE,0.045,0.48,0.1,NA,NA,0,0,0.0875584830339321,0.912441516966068
198,"low",TRUE,0.045,0.52,0.1,NA,NA,0,0,0.0912087824351297,0.90879121756487
200,"low",TRUE,0.045,0.6,0.1,NA,NA,0,0,0.096651497005988,0.903348502994012
199,"low",TRUE,0.045,0.56,0.1,NA,NA,0,0,0.0882898203592814,0.911710179640719
202,"low",TRUE,0.045,0.68,0.1,NA,NA,0,0,0.0874786427145709,0.912521357285429
201,"low",TRUE,0.045,0.64,0.1,NA,NA,0,0,0.0888558882235529,0.911144111776447
203,"low",TRUE,0.045,0.72,0.1,NA,NA,0,0,0.091777245508982,0.908222754491018
205,"low",TRUE,0.045,0.8,0.1,NA,NA,0,0,0.0916702594810379,0.908329740518962
204,"low",TRUE,0.045,0.76,0.1,NA,NA,0,0,0.0868670658682635,0.913132934131737
207,"low",TRUE,0.045,0.88,0.1,NA,NA,0,0,0.0919489021956088,0.908051097804391
208,"low",TRUE,0.045,0.92,0.1,NA,NA,0,0,0.0927672654690619,0.907232734530938
206,"low",TRUE,0.045,0.84,0.1,NA,NA,0,0,0.094835129740519,0.905164870259481
209,"low",TRUE,0.045,0.96,0.1,NA,NA,0,0,0.0869341317365269,0.913065868263473
211,"low",TRUE,0.05,0.2,0.1,NA,NA,0,0,0.0940407185628743,0.905959281437126
210,"low",TRUE,0.045,1,0.1,NA,NA,0,0,0.0917668662674651,0.908233133732535
214,"low",TRUE,0.05,0.32,0.1,NA,NA,0,0,0.0892718562874251,0.910728143712575
216,"low",TRUE,0.05,0.4,0.1,NA,NA,0,0,0.0906634730538922,0.909336526946108
212,"low",TRUE,0.05,0.24,0.1,NA,NA,0,0,0.0925125748502994,0.907487425149701
213,"low",TRUE,0.05,0.28,0.1,NA,NA,0,0,0.0879017964071856,0.912098203592814
215,"low",TRUE,0.05,0.36,0.1,NA,NA,0,0,0.0930419161676647,0.906958083832335
218,"low",TRUE,0.05,0.48,0.1,NA,NA,0,0,0.0954491017964072,0.904550898203593
217,"low",TRUE,0.05,0.44,0.1,NA,NA,0,0,0.0892255489021956,0.910774451097804
220,"low",TRUE,0.05,0.56,0.1,NA,NA,0,0,0.0892790419161677,0.910720958083832
219,"low",TRUE,0.05,0.52,0.1,NA,NA,0,0,0.0918610778443114,0.908138922155689
222,"low",TRUE,0.05,0.64,0.1,NA,NA,0,0,0.0956287425149701,0.90437125748503
221,"low",TRUE,0.05,0.6,0.1,NA,NA,0,0,0.0934570858283433,0.906542914171657
223,"low",TRUE,0.05,0.68,0.1,NA,NA,0,0,0.0924710578842315,0.907528942115769
224,"low",TRUE,0.05,0.72,0.1,NA,NA,0,0,0.0917085828343313,0.908291417165669
226,"low",TRUE,0.05,0.8,0.1,NA,NA,0,0,0.093787624750499,0.906212375249501
225,"low",TRUE,0.05,0.76,0.1,NA,NA,0,0,0.0921580838323353,0.907841916167665
227,"low",TRUE,0.05,0.84,0.1,NA,NA,0,0,0.0924175648702595,0.907582435129741
229,"low",TRUE,0.05,0.92,0.1,NA,NA,0,0,0.0894642714570858,0.910535728542914
232,"low",TRUE,0.055,0.2,0.1,NA,NA,0,0,0.0911473053892216,0.908852694610778
231,"low",TRUE,0.05,1,0.1,NA,NA,0,0,0.0913716566866268,0.908628343313373
228,"low",TRUE,0.05,0.88,0.1,NA,NA,0,0,0.0899880239520958,0.910011976047904
233,"low",TRUE,0.055,0.24,0.1,NA,NA,0,0,0.0926522954091816,0.907347704590818
230,"low",TRUE,0.05,0.96,0.1,NA,NA,0,0,0.0923433133732535,0.907656686626746
234,"low",TRUE,0.055,0.28,0.1,NA,NA,0,0,0.0913037924151697,0.90869620758483
235,"low",TRUE,0.055,0.32,0.1,NA,NA,0,0,0.0874698602794411,0.912530139720559
236,"low",TRUE,0.055,0.36,0.1,NA,NA,0,0,0.0894259481037924,0.910574051896208
237,"low",TRUE,0.055,0.4,0.1,NA,NA,0,0,0.0929948103792415,0.907005189620758
240,"low",TRUE,0.055,0.52,0.1,NA,NA,0,0,0.0904215568862275,0.909578443113772
238,"low",TRUE,0.055,0.44,0.1,NA,NA,0,0,0.0937956087824351,0.906204391217565
243,"low",TRUE,0.055,0.64,0.1,NA,NA,0,0,0.0906355289421158,0.909364471057884
239,"low",TRUE,0.055,0.48,0.1,NA,NA,0,0,0.087426746506986,0.912573253493014
242,"low",TRUE,0.055,0.6,0.1,NA,NA,0,0,0.0885748502994012,0.911425149700599
241,"low",TRUE,0.055,0.56,0.1,NA,NA,0,0,0.0927225548902196,0.90727744510978
244,"low",TRUE,0.055,0.68,0.1,NA,NA,0,0,0.0911265469061876,0.908873453093812
245,"low",TRUE,0.055,0.72,0.1,NA,NA,0,0,0.0862874251497006,0.913712574850299
246,"low",TRUE,0.055,0.76,0.1,NA,NA,0,0,0.0909700598802395,0.90902994011976
248,"low",TRUE,0.055,0.84,0.1,NA,NA,0,0,0.0925173652694611,0.907482634730539
247,"low",TRUE,0.055,0.8,0.1,NA,NA,0,0,0.0898219560878244,0.910178043912176
250,"low",TRUE,0.055,0.92,0.1,NA,NA,0,0,0.0896622754491018,0.910337724550898
252,"low",TRUE,0.055,1,0.1,NA,NA,0,0,0.0886522954091816,0.911347704590818
249,"low",TRUE,0.055,0.88,0.1,NA,NA,0,0,0.0894954091816367,0.910504590818363
251,"low",TRUE,0.055,0.96,0.1,NA,NA,0,0,0.0908,0.9092
253,"low",TRUE,0.06,0.2,0.1,NA,NA,0,0,0.091086626746507,0.908913373253493
255,"low",TRUE,0.06,0.28,0.1,NA,NA,0,0,0.0934706586826347,0.906529341317365
256,"low",TRUE,0.06,0.32,0.1,NA,NA,0,0,0.0950610778443114,0.904938922155689
254,"low",TRUE,0.06,0.24,0.1,NA,NA,0,0,0.0927912175648703,0.90720878243513
259,"low",TRUE,0.06,0.44,0.1,NA,NA,0,0,0.0919105788423154,0.908089421157685
257,"low",TRUE,0.06,0.36,0.1,NA,NA,0,0,0.0905389221556886,0.909461077844311
261,"low",TRUE,0.06,0.52,0.1,NA,NA,0,0,0.089214371257485,0.910785628742515
258,"low",TRUE,0.06,0.4,0.1,NA,NA,0,0,0.08615249500998,0.91384750499002
260,"low",TRUE,0.06,0.48,0.1,NA,NA,0,0,0.0909141716566866,0.909085828343313
263,"low",TRUE,0.06,0.6,0.1,NA,NA,0,0,0.0870746506986028,0.912925349301397
262,"low",TRUE,0.06,0.56,0.1,NA,NA,0,0,0.0951664670658683,0.904833532934132
265,"low",TRUE,0.06,0.68,0.1,NA,NA,0,0,0.088173253493014,0.911826746506986
264,"low",TRUE,0.06,0.64,0.1,NA,NA,0,0,0.0899520958083832,0.910047904191617
266,"low",TRUE,0.06,0.72,0.1,NA,NA,0,0,0.0904710578842315,0.909528942115769
267,"low",TRUE,0.06,0.76,0.1,NA,NA,0,0,0.0952942115768463,0.904705788423154
268,"low",TRUE,0.06,0.8,0.1,NA,NA,0,0,0.0936271457085828,0.906372854291417
269,"low",TRUE,0.06,0.84,0.1,NA,NA,0,0,0.0861908183632735,0.913809181636727
270,"low",TRUE,0.06,0.88,0.1,NA,NA,0,0,0.0937341317365269,0.906265868263473
271,"low",TRUE,0.06,0.92,0.1,NA,NA,0,0,0.0899233532934132,0.910076646706587
272,"low",TRUE,0.06,0.96,0.1,NA,NA,0,0,0.0904758483033932,0.909524151696607
275,"low",TRUE,0.065,0.24,0.1,NA,NA,0,0,0.0909053892215569,0.909094610778443
273,"low",TRUE,0.06,1,0.1,NA,NA,0,0,0.091699001996008,0.908300998003992
277,"low",TRUE,0.065,0.32,0.1,NA,NA,0,0,0.0897061876247505,0.91029381237525
276,"low",TRUE,0.065,0.28,0.1,NA,NA,0,0,0.0925461077844311,0.907453892215569
