"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
44,"low",TRUE,TRUE,0,0.52,0.1,0.1,0.1,0.658930339321357,0.695940076824085,0.280505588822355,0.0605640718562874
37,"low",TRUE,TRUE,0,0.48,0.1,0.1,0.1,0.627353892215569,0.671739981489736,0.302891017964072,0.0697550898203593
38,"low",TRUE,TRUE,0,0.48,0.1,0.1,0.1,0.625243113772455,0.669096449598563,0.304355289421158,0.0704015968063872
36,"low",TRUE,TRUE,0,0.48,0.1,0.1,0.1,0.622070259481038,0.667593912675991,0.305465469061876,0.0724642714570858
40,"low",TRUE,TRUE,0,0.48,0.1,0.1,0.1,0.622345708582834,0.667287677210024,0.305993812375249,0.0716604790419162
26,"low",TRUE,TRUE,0,0.4,0.1,0.1,0.1,0.505682834331337,0.586914981444605,0.366769261477046,0.127547904191617
48,"low",TRUE,TRUE,0,0.56,0.1,0.1,0.1,0.695560878243513,0.723928312206191,0.254420359281437,0.0500187624750499
45,"low",TRUE,TRUE,0,0.52,0.1,0.1,0.1,0.659592415169661,0.696998914686263,0.279163273453094,0.0612443113772455
28,"low",TRUE,TRUE,0,0.4,0.1,0.1,0.1,0.506190818363274,0.588922090944225,0.366517365269461,0.127291816367265
30,"low",TRUE,TRUE,0,0.4,0.1,0.1,0.1,0.510955688622755,0.590227048780596,0.365038123752495,0.124006187624751
27,"low",TRUE,TRUE,0,0.4,0.1,0.1,0.1,0.5153750499002,0.591847247731472,0.364486027944112,0.120138922155689
39,"low",TRUE,TRUE,0,0.48,0.1,0.1,0.1,0.619907584830339,0.666743433529767,0.306966467065868,0.0731259481037924
29,"low",TRUE,TRUE,0,0.4,0.1,0.1,0.1,0.511083433133733,0.589374120975933,0.365268263473054,0.123648303393214
51,"low",TRUE,TRUE,0,0.6,0.1,0.1,0.1,0.723249101796407,0.746729510456382,0.233773253493014,0.0429776447105788
49,"low",TRUE,TRUE,0,0.56,0.1,0.1,0.1,0.697300798403194,0.725702820194914,0.253944311377245,0.0487548902195609
52,"low",TRUE,TRUE,0,0.6,0.1,0.1,0.1,0.726300998003992,0.749226455745835,0.231813173652695,0.0418858283433134
50,"low",TRUE,TRUE,0,0.56,0.1,0.1,0.1,0.695081437125749,0.723826970705792,0.254695608782435,0.0502229540918164
53,"low",TRUE,TRUE,0,0.6,0.1,0.1,0.1,0.72583872255489,0.747757458023689,0.232368063872255,0.0417932135728543
59,"low",TRUE,TRUE,0,0.64,0.1,0.1,0.1,0.746171656686627,0.765983915993805,0.216197604790419,0.0376307385229541
60,"low",TRUE,TRUE,0,0.64,0.1,0.1,0.1,0.747121956087824,0.766583157368439,0.215507984031936,0.0373700598802395
58,"low",TRUE,TRUE,0,0.64,0.1,0.1,0.1,0.745041317365269,0.765128464779576,0.217333133732535,0.0376255489021956
54,"low",TRUE,TRUE,0,0.6,0.1,0.1,0.1,0.725925149700599,0.748814022022166,0.231856686626746,0.0422181636726547
56,"low",TRUE,TRUE,0,0.64,0.1,0.1,0.1,0.745228942115769,0.764904398228799,0.21679500998004,0.0379760479041916
57,"low",TRUE,TRUE,0,0.64,0.1,0.1,0.1,0.748526746506986,0.767485157614096,0.214492814371257,0.0369804391217565
61,"low",TRUE,TRUE,0,0.68,0.1,0.1,0.1,0.765700199600798,0.782432591620485,0.20083253493014,0.0334672654690619
55,"low",TRUE,TRUE,0,0.6,0.1,0.1,0.1,0.723381636726547,0.746834635670798,0.234121556886228,0.0424968063872255
62,"low",TRUE,TRUE,0,0.68,0.1,0.1,0.1,0.767264670658683,0.783825635283464,0.199345908183633,0.0333894211576846
32,"low",TRUE,TRUE,0,0.44,0.1,0.1,0.1,0.571439121756487,0.631548506210255,0.335474850299401,0.0930860279441118
63,"low",TRUE,TRUE,0,0.68,0.1,0.1,0.1,0.765557085828343,0.781937042669329,0.200938522954092,0.0335043912175649
65,"low",TRUE,TRUE,0,0.68,0.1,0.1,0.1,0.7671624750499,0.783655875701665,0.200121956087824,0.0327155688622754
64,"low",TRUE,TRUE,0,0.68,0.1,0.1,0.1,0.767430139720559,0.783978870352794,0.199481037924152,0.0330888223552894
66,"low",TRUE,TRUE,0,0.72,0.1,0.1,0.1,0.784211377245509,0.797947087352629,0.186198602794411,0.0295900199600798
67,"low",TRUE,TRUE,0,0.72,0.1,0.1,0.1,0.784134930139721,0.798449544639577,0.186273253493014,0.0295918163672655
69,"low",TRUE,TRUE,0,0.72,0.1,0.1,0.1,0.782592415169661,0.796782467259945,0.187717764471058,0.0296898203592814
33,"low",TRUE,TRUE,0,0.44,0.1,0.1,0.1,0.574995608782435,0.632435317036185,0.333485628742515,0.0915187624750499
68,"low",TRUE,TRUE,0,0.72,0.1,0.1,0.1,0.781378243512974,0.795922067871897,0.18806626746507,0.0305554890219561
31,"low",TRUE,TRUE,0,0.44,0.1,0.1,0.1,0.576599001996008,0.63399898041865,0.332714570858283,0.0906864271457086
71,"low",TRUE,TRUE,0,0.76,0.1,0.1,0.1,0.798949700598802,0.810776425948464,0.174135728542914,0.0269145708582834
35,"low",TRUE,TRUE,0,0.44,0.1,0.1,0.1,0.573834930139721,0.632562460715181,0.332898203592814,0.0932668662674651
72,"low",TRUE,TRUE,0,0.76,0.1,0.1,0.1,0.798268263473054,0.810502015748779,0.174768263473054,0.0269634730538922
76,"low",TRUE,TRUE,0,0.8,0.1,0.1,0.1,0.811688223552894,0.822002736959718,0.163678642714571,0.0246331337325349
70,"low",TRUE,TRUE,0,0.72,0.1,0.1,0.1,0.782188822355289,0.796501376643657,0.18734251497006,0.0304686626746507
34,"low",TRUE,TRUE,0,0.44,0.1,0.1,0.1,0.572767664670659,0.631297635250666,0.33482375249501,0.0924085828343313
73,"low",TRUE,TRUE,0,0.76,0.1,0.1,0.1,0.798459281437126,0.810386360147209,0.174683832335329,0.0268568862275449
77,"low",TRUE,TRUE,0,0.8,0.1,0.1,0.1,0.812045708582834,0.8225983354641,0.16351876247505,0.0244355289421158
75,"low",TRUE,TRUE,0,0.76,0.1,0.1,0.1,0.799951896207585,0.811842408532613,0.173250898203593,0.0267972055888224
78,"low",TRUE,TRUE,0,0.8,0.1,0.1,0.1,0.811061477045908,0.821521161010246,0.1640624750499,0.0248760479041916
74,"low",TRUE,TRUE,0,0.76,0.1,0.1,0.1,0.798337724550898,0.809967932427084,0.17460379241517,0.0270584830339321
79,"low",TRUE,TRUE,0,0.8,0.1,0.1,0.1,0.811795608782435,0.822444107006877,0.163359281437126,0.0248451097804391
80,"low",TRUE,TRUE,0,0.8,0.1,0.1,0.1,0.811828343313373,0.822437073943269,0.163525748502994,0.0246459081836327
84,"low",TRUE,TRUE,0,0.84,0.1,0.1,0.1,0.823836327345309,0.832839093320299,0.153791417165669,0.022372255489022
81,"low",TRUE,TRUE,0,0.84,0.1,0.1,0.1,0.823058483033932,0.832230431792682,0.154137325349301,0.0228041916167665
82,"low",TRUE,TRUE,0,0.84,0.1,0.1,0.1,0.822484031936128,0.831554992100442,0.154405588822355,0.023110379241517
85,"low",TRUE,TRUE,0,0.84,0.1,0.1,0.1,0.822445109780439,0.831578198728032,0.154575249500998,0.0229796407185629
83,"low",TRUE,TRUE,0,0.84,0.1,0.1,0.1,0.82445249500998,0.833097783241447,0.153285229540918,0.0222622754491018
88,"low",TRUE,TRUE,0,0.88,0.1,0.1,0.1,0.83314371257485,0.841278442944098,0.145577844311377,0.0212784431137725
86,"low",TRUE,TRUE,0,0.88,0.1,0.1,0.1,0.832867664670659,0.840854245558746,0.145986626746507,0.0211457085828343
87,"low",TRUE,TRUE,0,0.88,0.1,0.1,0.1,0.835106187624751,0.843255248807129,0.144218363273453,0.0206754491017964
106,"low",TRUE,TRUE,0.0165,0.2,0.1,NA,NA,0,0,0.088775249500998,0.911224750499002
109,"low",TRUE,TRUE,0.0165,0.2,0.1,NA,NA,0,0,0.0906159680638723,0.909384031936128
90,"low",TRUE,TRUE,0,0.88,0.1,0.1,0.1,0.832888223552894,0.841150802075489,0.146091417165669,0.0210203592814371
107,"low",TRUE,TRUE,0.0165,0.2,0.1,NA,NA,0,0,0.0932275449101796,0.90677245508982
108,"low",TRUE,TRUE,0.0165,0.2,0.1,NA,NA,0,0,0.0897269461077844,0.910273053892216
89,"low",TRUE,TRUE,0,0.88,0.1,0.1,0.1,0.833885628742515,0.841915655641188,0.145567864271457,0.0205465069860279
91,"low",TRUE,TRUE,0,0.92,0.1,0.1,0.1,0.84104750499002,0.848725428825145,0.13882874251497,0.02012375249501
110,"low",TRUE,TRUE,0.0165,0.2,0.1,NA,NA,0,0,0.0909500998003992,0.909049900199601
92,"low",TRUE,TRUE,0,0.92,0.1,0.1,0.1,0.842035928143713,0.849367806705632,0.138216766467066,0.0197473053892216
94,"low",TRUE,TRUE,0,0.92,0.1,0.1,0.1,0.842460678642715,0.849715244986791,0.138060878243513,0.0194784431137725
111,"low",TRUE,TRUE,0.0165,0.24,0.1,NA,NA,0,0,0.090873253493014,0.909126746506986
93,"low",TRUE,TRUE,0,0.92,0.1,0.1,0.1,0.84242994011976,0.849746083695975,0.13790618762475,0.019663872255489
95,"low",TRUE,TRUE,0,0.92,0.1,0.1,0.1,0.841565269461078,0.848981382969625,0.138899001996008,0.0195357285429142
114,"low",TRUE,TRUE,0.0165,0.24,0.1,NA,NA,0,0,0.0906950099800399,0.90930499001996
96,"low",TRUE,TRUE,0,0.96,0.1,0.1,0.1,0.850550898203593,0.856750815678664,0.131139321357285,0.0183097804391218
97,"low",TRUE,TRUE,0,0.96,0.1,0.1,0.1,0.849365069860279,0.855932043229864,0.13204750499002,0.0185874251497006
99,"low",TRUE,TRUE,0,0.96,0.1,0.1,0.1,0.849776846307385,0.856413493080988,0.13170998003992,0.0185131736526946
112,"low",TRUE,TRUE,0.0165,0.24,0.1,NA,NA,0,0,0.0910027944111776,0.908997205588822
101,"low",TRUE,TRUE,0,1,0.1,0.1,0.1,0.858441716566866,0.864347225020918,0.124359281437126,0.017199001996008
102,"low",TRUE,TRUE,0,1,0.1,0.1,0.1,0.858243512974052,0.864086462153417,0.124492015968064,0.0172644710578842
98,"low",TRUE,TRUE,0,0.96,0.1,0.1,0.1,0.850280638722555,0.856918424268672,0.131041516966068,0.0186778443113772
113,"low",TRUE,TRUE,0.0165,0.24,0.1,NA,NA,0,0,0.0907882235528942,0.909211776447106
100,"low",TRUE,TRUE,0,0.96,0.1,0.1,0.1,0.851871856287425,0.858258350888778,0.130099600798403,0.0180285429141717
116,"low",TRUE,TRUE,0.0165,0.28,0.1,NA,NA,0,0,0.0901554890219561,0.909844510978044
115,"low",TRUE,TRUE,0.0165,0.24,0.1,NA,NA,0,0,0.0923916167664671,0.907608383233533
118,"low",TRUE,TRUE,0.0165,0.28,0.1,NA,NA,0,0,0.0914141716566866,0.908585828343313
117,"low",TRUE,TRUE,0.0165,0.28,0.1,NA,NA,0,0,0.0910626746506986,0.908937325349301
119,"low",TRUE,TRUE,0.0165,0.28,0.1,NA,NA,0,0,0.0909081836327345,0.909091816367265
105,"low",TRUE,TRUE,0,1,0.1,0.1,0.1,0.859087425149701,0.864570908778275,0.123692415169661,0.0172201596806387
103,"low",TRUE,TRUE,0,1,0.1,0.1,0.1,0.858780838323353,0.864235992542205,0.124458483033932,0.0167606786427146
120,"low",TRUE,TRUE,0.0165,0.28,0.1,NA,NA,0,0,0.0902147704590818,0.909785229540918
121,"low",TRUE,TRUE,0.0165,0.32,0.1,NA,NA,0,0,0.0908950099800399,0.90910499001996
104,"low",TRUE,TRUE,0,1,0.1,0.1,0.1,0.858695808383234,0.864295558622744,0.124237125748503,0.0170670658682635
122,"low",TRUE,TRUE,0.0165,0.32,0.1,NA,NA,0,0,0.0898433133732535,0.910156686626747
123,"low",TRUE,TRUE,0.0165,0.32,0.1,NA,NA,0,0,0.0909229540918164,0.909077045908184
130,"low",TRUE,TRUE,0.0165,0.36,0.1,NA,NA,0,0,0.0884119760479042,0.911588023952096
124,"low",TRUE,TRUE,0.0165,0.32,0.1,NA,NA,0,0,0.0915930139720559,0.908406986027944
125,"low",TRUE,TRUE,0.0165,0.32,0.1,NA,NA,0,0,0.0907125748502994,0.909287425149701
127,"low",TRUE,TRUE,0.0165,0.36,0.1,NA,NA,0,0,0.0920319361277445,0.907968063872255
126,"low",TRUE,TRUE,0.0165,0.36,0.1,NA,NA,0,0,0.0901540918163673,0.909845908183633
128,"low",TRUE,TRUE,0.0165,0.36,0.1,NA,NA,0,0,0.0910319361277445,0.908968063872255
129,"low",TRUE,TRUE,0.0165,0.36,0.1,NA,NA,0,0,0.091150499001996,0.908849500998004
132,"low",TRUE,TRUE,0.0165,0.4,0.1,NA,NA,0,0,0.0907175648702595,0.90928243512974
135,"low",TRUE,TRUE,0.0165,0.4,0.1,NA,NA,0,0,0.0915556886227545,0.908444311377245
131,"low",TRUE,TRUE,0.0165,0.4,0.1,NA,NA,0,0,0.0911614770459082,0.908838522954092
134,"low",TRUE,TRUE,0.0165,0.4,0.1,NA,NA,0,0,0.0920429141716567,0.907957085828343
136,"low",TRUE,TRUE,0.0165,0.44,0.1,NA,NA,0,0,0.0904936127744511,0.909506387225549
133,"low",TRUE,TRUE,0.0165,0.4,0.1,NA,NA,0,0,0.0899848303393214,0.910015169660679
137,"low",TRUE,TRUE,0.0165,0.44,0.1,NA,NA,0,0,0.09137624750499,0.90862375249501
139,"low",TRUE,TRUE,0.0165,0.44,0.1,NA,NA,0,0,0.0904157684630739,0.909584231536926
138,"low",TRUE,TRUE,0.0165,0.44,0.1,NA,NA,0,0,0.0903023952095808,0.909697604790419
141,"low",TRUE,TRUE,0.0165,0.48,0.1,NA,NA,0,0,0.0907560878243513,0.909243912175649
140,"low",TRUE,TRUE,0.0165,0.44,0.1,NA,NA,0,0,0.0901363273453094,0.909863672654691
147,"low",TRUE,TRUE,0.0165,0.52,0.1,NA,NA,0,0,0.0889327345309381,0.911067265469062
142,"low",TRUE,TRUE,0.0165,0.48,0.1,NA,NA,0,0,0.0917177644710579,0.908282235528942
143,"low",TRUE,TRUE,0.0165,0.48,0.1,NA,NA,0,0,0.0905654690618762,0.909434530938124
144,"low",TRUE,TRUE,0.0165,0.48,0.1,NA,NA,0,0,0.0920499001996008,0.907950099800399
145,"low",TRUE,TRUE,0.0165,0.48,0.1,NA,NA,0,0,0.08947624750499,0.91052375249501
146,"low",TRUE,TRUE,0.0165,0.52,0.1,NA,NA,0,0,0.0923289421157685,0.907671057884232
149,"low",TRUE,TRUE,0.0165,0.52,0.1,NA,NA,0,0,0.092149500998004,0.907850499001996
148,"low",TRUE,TRUE,0.0165,0.52,0.1,NA,NA,0,0,0.0900043912175649,0.909995608782435
150,"low",TRUE,TRUE,0.0165,0.52,0.1,NA,NA,0,0,0.0916197604790419,0.908380239520958
151,"low",TRUE,TRUE,0.0165,0.56,0.1,NA,NA,0,0,0.08964750499002,0.91035249500998
152,"low",TRUE,TRUE,0.0165,0.56,0.1,NA,NA,0,0,0.0912756487025948,0.908724351297405
153,"low",TRUE,TRUE,0.0165,0.56,0.1,NA,NA,0,0,0.0901576846307385,0.909842315369262
165,"low",TRUE,TRUE,0.0165,0.64,0.1,NA,NA,0,0,0.090250499001996,0.909749500998004
154,"low",TRUE,TRUE,0.0165,0.56,0.1,NA,NA,0,0,0.0915986027944112,0.908401397205589
155,"low",TRUE,TRUE,0.0165,0.56,0.1,NA,NA,0,0,0.0885520958083832,0.911447904191617
158,"low",TRUE,TRUE,0.0165,0.6,0.1,NA,NA,0,0,0.0899407185628743,0.910059281437126
157,"low",TRUE,TRUE,0.0165,0.6,0.1,NA,NA,0,0,0.091325748502994,0.908674251497006
156,"low",TRUE,TRUE,0.0165,0.6,0.1,NA,NA,0,0,0.0909812375249501,0.90901876247505
159,"low",TRUE,TRUE,0.0165,0.6,0.1,NA,NA,0,0,0.0892756487025948,0.910724351297405
160,"low",TRUE,TRUE,0.0165,0.6,0.1,NA,NA,0,0,0.0918942115768463,0.908105788423154
161,"low",TRUE,TRUE,0.0165,0.64,0.1,NA,NA,0,0,0.091427744510978,0.908572255489022
163,"low",TRUE,TRUE,0.0165,0.64,0.1,NA,NA,0,0,0.0895912175648703,0.91040878243513
162,"low",TRUE,TRUE,0.0165,0.64,0.1,NA,NA,0,0,0.0907109780439122,0.909289021956088
164,"low",TRUE,TRUE,0.0165,0.64,0.1,NA,NA,0,0,0.0906974051896208,0.909302594810379
166,"low",TRUE,TRUE,0.0165,0.68,0.1,NA,NA,0,0,0.0915884231536926,0.908411576846307
167,"low",TRUE,TRUE,0.0165,0.68,0.1,NA,NA,0,0,0.0903477045908184,0.909652295409182
168,"low",TRUE,TRUE,0.0165,0.68,0.1,NA,NA,0,0,0.0910347305389222,0.908965269461078
169,"low",TRUE,TRUE,0.0165,0.68,0.1,NA,NA,0,0,0.0910558882235529,0.908944111776447
171,"low",TRUE,TRUE,0.0165,0.72,0.1,NA,NA,0,0,0.0905564870259481,0.909443512974052
177,"low",TRUE,TRUE,0.0165,0.76,0.1,NA,NA,0,0,0.0926487025948104,0.90735129740519
170,"low",TRUE,TRUE,0.0165,0.68,0.1,NA,NA,0,0,0.0898259481037924,0.910174051896208
172,"low",TRUE,TRUE,0.0165,0.72,0.1,NA,NA,0,0,0.0905548902195609,0.909445109780439
173,"low",TRUE,TRUE,0.0165,0.72,0.1,NA,NA,0,0,0.0895049900199601,0.91049500998004
174,"low",TRUE,TRUE,0.0165,0.72,0.1,NA,NA,0,0,0.0885880239520958,0.911411976047904
176,"low",TRUE,TRUE,0.0165,0.76,0.1,NA,NA,0,0,0.0929405189620758,0.907059481037924
175,"low",TRUE,TRUE,0.0165,0.72,0.1,NA,NA,0,0,0.0904001996007984,0.909599800399202
178,"low",TRUE,TRUE,0.0165,0.76,0.1,NA,NA,0,0,0.0913329341317365,0.908667065868264
179,"low",TRUE,TRUE,0.0165,0.76,0.1,NA,NA,0,0,0.0897528942115769,0.910247105788423
180,"low",TRUE,TRUE,0.0165,0.76,0.1,NA,NA,0,0,0.0887678642714571,0.911232135728543
181,"low",TRUE,TRUE,0.0165,0.8,0.1,NA,NA,0,0,0.0927714570858283,0.907228542914172
184,"low",TRUE,TRUE,0.0165,0.8,0.1,NA,NA,0,0,0.0902756487025948,0.909724351297405
182,"low",TRUE,TRUE,0.0165,0.8,0.1,NA,NA,0,0,0.0921469061876247,0.907853093812375
183,"low",TRUE,TRUE,0.0165,0.8,0.1,NA,NA,0,0,0.0892718562874251,0.910728143712575
185,"low",TRUE,TRUE,0.0165,0.8,0.1,NA,NA,0,0,0.0892960079840319,0.910703992015968
186,"low",TRUE,TRUE,0.0165,0.84,0.1,NA,NA,0,0,0.0900217564870259,0.909978243512974
188,"low",TRUE,TRUE,0.0165,0.84,0.1,NA,NA,0,0,0.0911746506986028,0.908825349301397
189,"low",TRUE,TRUE,0.0165,0.84,0.1,NA,NA,0,0,0.0906163672654691,0.909383632734531
187,"low",TRUE,TRUE,0.0165,0.84,0.1,NA,NA,0,0,0.0898942115768463,0.910105788423154
194,"low",TRUE,TRUE,0.0165,0.88,0.1,NA,NA,0,0,0.0899059880239521,0.910094011976048
190,"low",TRUE,TRUE,0.0165,0.84,0.1,NA,NA,0,0,0.0938652694610778,0.906134730538922
191,"low",TRUE,TRUE,0.0165,0.88,0.1,NA,NA,0,0,0.0897892215568862,0.910210778443114
192,"low",TRUE,TRUE,0.0165,0.88,0.1,NA,NA,0,0,0.0926175648702595,0.90738243512974
193,"low",TRUE,TRUE,0.0165,0.88,0.1,NA,NA,0,0,0.0904175648702595,0.90958243512974
195,"low",TRUE,TRUE,0.0165,0.88,0.1,NA,NA,0,0,0.090938123752495,0.909061876247505
196,"low",TRUE,TRUE,0.0165,0.92,0.1,NA,NA,0,0,0.0923952095808383,0.907604790419162
197,"low",TRUE,TRUE,0.0165,0.92,0.1,NA,NA,0,0,0.0887497005988024,0.911250299401198
198,"low",TRUE,TRUE,0.0165,0.92,0.1,NA,NA,0,0,0.0907706586826347,0.909229341317365
199,"low",TRUE,TRUE,0.0165,0.92,0.1,NA,NA,0,0,0.0895602794411178,0.910439720558882
201,"low",TRUE,TRUE,0.0165,0.96,0.1,NA,NA,0,0,0.0896241516966068,0.910375848303393
213,"low",TRUE,TRUE,0.033,0.2,0.1,NA,NA,0,0,0.0918281437125748,0.908171856287425
202,"low",TRUE,TRUE,0.0165,0.96,0.1,NA,NA,0,0,0.0896764471057884,0.910323552894212
200,"low",TRUE,TRUE,0.0165,0.92,0.1,NA,NA,0,0,0.0901151696606786,0.909884830339321
203,"low",TRUE,TRUE,0.0165,0.96,0.1,NA,NA,0,0,0.0920824351297405,0.907917564870259
204,"low",TRUE,TRUE,0.0165,0.96,0.1,NA,NA,0,0,0.0896373253493014,0.910362674650699
205,"low",TRUE,TRUE,0.0165,0.96,0.1,NA,NA,0,0,0.0921748502994012,0.907825149700599
206,"low",TRUE,TRUE,0.0165,1,0.1,NA,NA,0,0,0.0894187624750499,0.91058123752495
207,"low",TRUE,TRUE,0.0165,1,0.1,NA,NA,0,0,0.0912912175648703,0.90870878243513
209,"low",TRUE,TRUE,0.0165,1,0.1,NA,NA,0,0,0.0916632734530938,0.908336726546906
208,"low",TRUE,TRUE,0.0165,1,0.1,NA,NA,0,0,0.0915499001996008,0.908450099800399
211,"low",TRUE,TRUE,0.033,0.2,0.1,NA,NA,0,0,0.0893173652694611,0.910682634730539
210,"low",TRUE,TRUE,0.0165,1,0.1,NA,NA,0,0,0.0904588822355289,0.909541117764471
212,"low",TRUE,TRUE,0.033,0.2,0.1,NA,NA,0,0,0.0906832335329341,0.909316766467066
214,"low",TRUE,TRUE,0.033,0.2,0.1,NA,NA,0,0,0.0923449101796407,0.907655089820359
215,"low",TRUE,TRUE,0.033,0.2,0.1,NA,NA,0,0,0.0910055888223553,0.908994411177645
216,"low",TRUE,TRUE,0.033,0.24,0.1,NA,NA,0,0,0.0906730538922156,0.909326946107784
217,"low",TRUE,TRUE,0.033,0.24,0.1,NA,NA,0,0,0.0892746506986028,0.910725349301397
224,"low",TRUE,TRUE,0.033,0.28,0.1,NA,NA,0,0,0.091650499001996,0.908349500998004
218,"low",TRUE,TRUE,0.033,0.24,0.1,NA,NA,0,0,0.0912215568862275,0.908778443113772
220,"low",TRUE,TRUE,0.033,0.24,0.1,NA,NA,0,0,0.0916862275449102,0.90831377245509
219,"low",TRUE,TRUE,0.033,0.24,0.1,NA,NA,0,0,0.0894622754491018,0.910537724550898
221,"low",TRUE,TRUE,0.033,0.28,0.1,NA,NA,0,0,0.0923307385229541,0.907669261477046
225,"low",TRUE,TRUE,0.033,0.28,0.1,NA,NA,0,0,0.0934828343313373,0.906517165668663
222,"low",TRUE,TRUE,0.033,0.28,0.1,NA,NA,0,0,0.0915820359281437,0.908417964071856
223,"low",TRUE,TRUE,0.033,0.28,0.1,NA,NA,0,0,0.0892780439121756,0.910721956087824
227,"low",TRUE,TRUE,0.033,0.32,0.1,NA,NA,0,0,0.0925265469061876,0.907473453093812
226,"low",TRUE,TRUE,0.033,0.32,0.1,NA,NA,0,0,0.0910347305389222,0.908965269461078
228,"low",TRUE,TRUE,0.033,0.32,0.1,NA,NA,0,0,0.091088622754491,0.908911377245509
229,"low",TRUE,TRUE,0.033,0.32,0.1,NA,NA,0,0,0.0881169660678643,0.911883033932136
230,"low",TRUE,TRUE,0.033,0.32,0.1,NA,NA,0,0,0.0905287425149701,0.90947125748503
231,"low",TRUE,TRUE,0.033,0.36,0.1,NA,NA,0,0,0.0921852295409182,0.907814770459082
232,"low",TRUE,TRUE,0.033,0.36,0.1,NA,NA,0,0,0.0906415169660679,0.909358483033932
234,"low",TRUE,TRUE,0.033,0.36,0.1,NA,NA,0,0,0.0928033932135729,0.907196606786427
233,"low",TRUE,TRUE,0.033,0.36,0.1,NA,NA,0,0,0.0917740518962076,0.908225948103792
235,"low",TRUE,TRUE,0.033,0.36,0.1,NA,NA,0,0,0.0921810379241517,0.907818962075848
