"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
5938,"high",0.426506024096386,0.804081632653061,0.157858143780067,0.228315022302213,0.660291708291708,0.812569030969031,0.725942774581161,0.823237163202762,0.274455544455544,0.0652527472527473
5946,"high",0.426506024096386,0.934693877551021,0.144361609781653,0.222241392847712,0.752081118881119,0.846679320679321,0.790053669357873,0.853985240075582,0.207592007992008,0.0403268731268731
5945,"high",0.426506024096386,0.918367346938776,0.146356754311626,0.22330364830679,0.73448951048951,0.841315084915085,0.779119128745387,0.849831319864315,0.221818581418581,0.0436919080919081
5948,"high",0.426506024096386,0.96734693877551,0.142323108148857,0.221471499139521,0.766527872127872,0.853209190809191,0.800257995257827,0.859314244766769,0.197207592407592,0.0362645354645355
5949,"high",0.426506024096386,0.983673469387755,0.142039284530657,0.221455877542066,0.765242757242757,0.85428971028971,0.800184969892869,0.860457959562391,0.197124875124875,0.0376323676323676
5947,"high",0.426506024096386,0.951020408163265,0.144481022315493,0.222904976654067,0.750286913086913,0.846913886113886,0.790902510005942,0.853815751502732,0.208249350649351,0.0414637362637363
5940,"high",0.426506024096386,0.836734693877551,0.153823711985566,0.226246908311936,0.680664135864136,0.82168031968032,0.741767045830777,0.831074341182192,0.260631368631369,0.0587044955044955
5952,"high",0.430120481927711,0.216326530612245,NA,NA,0,0,0,0,0.0915528471528472,0.908447152847153
5951,"high",0.430120481927711,0.2,NA,NA,0,0,0,0,0.0895232767232767,0.910476723276723
5950,"high",0.426506024096386,1,0.140556398422891,0.220981115076579,0.774452747252747,0.858372827172827,0.807258049393852,0.864322998638881,0.19067012987013,0.0348771228771229
5943,"high",0.426506024096386,0.885714285714286,0.148234195621997,0.224269562832575,0.723583616383616,0.835246353646354,0.768840457990199,0.842888099751324,0.229484915084915,0.0469314685314685
5954,"high",0.430120481927711,0.248979591836735,NA,NA,0,0.00806673326673327,0,0.352784729479997,0.0911764235764236,0.908823576423576
5953,"high",0.430120481927711,0.23265306122449,NA,NA,0,0,0,0,0.0923348651348651,0.907665134865135
5955,"high",0.430120481927711,0.26530612244898,NA,NA,0,0.0576927072927073,0,0.39608457805237,0.0905838161838162,0.909416183816184
5960,"high",0.430120481927711,0.346938775510204,NA,NA,0,0.39033006993007,0,0.523526606177744,0.0919364635364635,0.908063536463536
5956,"high",0.430120481927711,0.281632653061225,NA,NA,0,0.174587812187812,0,0.429296762002263,0.0847132867132867,0.915286713286713
5962,"high",0.430120481927711,0.379591836734694,NA,NA,0,0.4688,0,0.565223056592753,0.0956935064935065,0.904306493506494
5963,"high",0.430120481927711,0.395918367346939,NA,NA,0,0.508135464535465,0,0.587525720916819,0.0951928071928072,0.904807192807193
5957,"high",0.430120481927711,0.297959183673469,NA,NA,0,0.237004195804196,0,0.44984950859458,0.0931320679320679,0.906867932067932
5958,"high",0.430120481927711,0.314285714285714,NA,NA,0,0.301414585414585,0,0.472511925405694,0.0920711288711289,0.907928871128871
5964,"high",0.430120481927711,0.412244897959184,NA,NA,0,0.524692507492508,0,0.602151083671148,0.0887168831168831,0.911283116883117
5959,"high",0.430120481927711,0.330612244897959,NA,NA,0,0.375625974025974,0,0.509693888816163,0.0916615384615385,0.908338461538462
5968,"high",0.430120481927711,0.477551020408163,NA,NA,0,0.617222777222777,0,0.663226789028486,0.08876003996004,0.91123996003996
5967,"high",0.430120481927711,0.461224489795918,NA,NA,0,0.604421578421578,0,0.656492859871917,0.0946869130869131,0.905313086913087
5969,"high",0.430120481927711,0.493877551020408,NA,NA,0,0.631391408591409,0,0.677658895367727,0.0894661338661339,0.910533866133866
5970,"high",0.430120481927711,0.510204081632653,NA,NA,0,0.658343656343656,0,0.694977188818527,0.091444955044955,0.908555044955045
5961,"high",0.430120481927711,0.363265306122449,NA,NA,0,0.423484115884116,0,0.54056589489932,0.0897614385614386,0.910238561438561
5973,"high",0.430120481927711,0.559183673469388,NA,NA,0,0.696943456543457,0,0.725761510460076,0.0872919080919081,0.912708091908092
5975,"high",0.430120481927711,0.591836734693878,NA,NA,0,0.717400999000999,0,0.742747444292754,0.0886161838161838,0.911383816183816
5966,"high",0.430120481927711,0.444897959183673,NA,NA,0,0.574881518481518,0,0.631658476509929,0.0917394605394605,0.908260539460539
5965,"high",0.430120481927711,0.428571428571429,NA,NA,0,0.552686113886114,0,0.62058173212491,0.0914741258741259,0.908525874125874
5974,"high",0.430120481927711,0.575510204081633,NA,NA,0,0.706682517482518,0,0.734528326641428,0.0939460539460539,0.906053946053946
5972,"high",0.430120481927711,0.542857142857143,NA,NA,0,0.676784815184815,0,0.710023184013243,0.0886465534465534,0.911353446553447
5977,"high",0.430120481927711,0.624489795918367,0.199050106513613,0.252008454719024,0.0823208791208791,0.740131068931069,0.51971613243872,0.761296352833098,0.190255344655345,0.727423776223776
