"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
27,"high",0,0.624489795918367,0.15,0.15,0.596967032967033,0.60317002997003,0.648772311784493,0.650392964611184,0.323281918081918,0.079751048951049
28,"high",0,0.640816326530612,0.15,0.15,0.606210989010989,0.611998801198801,0.657093331677039,0.659541196943197,0.316354045954046,0.077434965034965
30,"high",0,0.673469387755102,0.15,0.15,0.633222377622378,0.62818981018981,0.675100738943406,0.671640428412062,0.300015584415584,0.066762037962038
31,"high",0,0.689795918367347,0.15,0.15,0.64413026973027,0.648912687312687,0.685718910229798,0.687419457089888,0.291349050949051,0.0645206793206793
32,"high",0,0.706122448979592,0.15,0.15,0.658328871128871,0.656559440559441,0.696105292648509,0.694243672386612,0.281822177822178,0.059848951048951
33,"high",0,0.722448979591837,0.15,0.15,0.668268931068931,0.672792807192807,0.701496836845777,0.703941788787929,0.275223576423576,0.0565074925074925
35,"high",0,0.755102040816326,0.15,0.15,0.686086313686314,0.690493506493506,0.71636004876812,0.719688252426794,0.261340659340659,0.052573026973027
36,"high",0,0.771428571428572,0.15,0.15,0.701054945054945,0.697582817182817,0.727389559587398,0.726195054421677,0.252034365634366,0.0469106893106893
34,"high",0,0.738775510204082,0.15,0.15,0.679868531468531,0.67946973026973,0.709667549829989,0.711258223537441,0.267323076923077,0.0528083916083916
39,"high",0,0.820408163265306,0.15,0.15,0.716264535464536,0.723017382617383,0.741942049285574,0.745832942714823,0.23895984015984,0.0447756243756244
43,"high",0,0.885714285714286,0.15,0.15,0.747635964035964,0.745985614385614,0.767152618243741,0.766217619212931,0.215777422577423,0.0365866133866134
42,"high",0,0.869387755102041,0.15,0.15,0.742294905094905,0.738534265734266,0.762320726108246,0.759218086453051,0.221039360639361,0.0366657342657343
45,"high",0,0.918367346938776,0.15,0.15,0.755493706293706,0.761138861138861,0.772849234246869,0.776965178298911,0.209363436563437,0.0351428571428571
41,"high",0,0.853061224489796,0.15,0.15,0.735314685314685,0.730404795204795,0.755776298563297,0.75324205006494,0.224535864135864,0.0401494505494506
38,"high",0,0.804081632653061,0.15,0.15,0.712509490509491,0.713000599400599,0.737367127848306,0.738424293224887,0.242291708291708,0.0451988011988012
46,"high",0,0.934693877551021,0.15,0.15,0.762885114885115,0.766476323676324,0.779458670031308,0.78280078409513,0.203158041958042,0.0339568431568432
44,"high",0,0.902040816326531,0.15,0.15,0.755841358641359,0.752678121878122,0.773741667819446,0.771724246093857,0.209256743256743,0.0349018981018981
37,"high",0,0.787755102040816,0.15,0.15,0.707140859140859,0.702562237762238,0.733720471795746,0.730908092595101,0.2466001998002,0.0462589410589411
40,"high",0,0.836734693877551,0.15,0.15,0.728704095904096,0.723557242757243,0.752468542718911,0.746210021386839,0.230606193806194,0.0406897102897103
48,"high",0,0.96734693877551,0.15,0.15,0.774369230769231,0.771537662337662,0.78908620536953,0.787048514959179,0.19385974025974,0.031771028971029
49,"high",0,0.983673469387755,0.15,0.15,0.77914965034965,0.775900899100899,0.793965092552174,0.791637465070207,0.190963036963037,0.0298873126873127
47,"high",0,0.951020408163265,0.15,0.15,0.76781018981019,0.769875724275724,0.784029594617138,0.784965459618872,0.199401798201798,0.032788011988012
51,"high",0.05,0.2,NA,NA,0,0,0,0,0.0937686313686314,0.906231368631369
52,"high",0.05,0.216326530612245,NA,NA,0,0,0,0,0.0908507492507492,0.909149250749251
50,"high",0,1,0.15,0.15,0.780058741258741,0.788081918081918,0.794394289072633,0.800670356160588,0.189514085914086,0.0304271728271728
53,"high",0.05,0.23265306122449,NA,NA,0,0,0,0,0.0888163836163836,0.911183616383616
54,"high",0.05,0.248979591836735,NA,NA,0,0,0,0,0.0906425574425574,0.909357442557443
57,"high",0.05,0.297959183673469,NA,NA,0,0,0,0,0.0902433566433566,0.909756643356643
58,"high",0.05,0.314285714285714,NA,NA,0,0,0,0,0.0901442557442557,0.909855744255744
59,"high",0.05,0.330612244897959,NA,NA,0,0,0,0,0.0917118881118881,0.908288111888112
56,"high",0.05,0.281632653061225,NA,NA,0,0,0,0,0.0909514485514486,0.909048551448551
60,"high",0.05,0.346938775510204,NA,NA,0,0,0,0,0.0898697302697303,0.91013026973027
55,"high",0.05,0.26530612244898,NA,NA,0,0,0,0,0.0888371628371628,0.911162837162837
63,"high",0.05,0.395918367346939,NA,NA,0,0.0503772227772228,0,0.386891529628357,0.0850805194805195,0.91491948051948
62,"high",0.05,0.379591836734694,NA,NA,0,0.00221898101898102,0,0.253098191491049,0.0903824175824176,0.909617582417582
67,"high",0.05,0.461224489795918,0.163660002363584,0.168557094969758,0.18823016983017,0.367577222777223,0.451996741992036,0.507447761334376,0.31827012987013,0.4934997002997
61,"high",0.05,0.363265306122449,NA,NA,0,0,0,0,0.0948175824175824,0.905182417582418
64,"high",0.05,0.412244897959184,NA,NA,0,0.19169030969031,0,0.426336294464353,0.0895368631368631,0.910463136863137
68,"high",0.05,0.477551020408163,0.163057663152188,0.168115739413329,0.285613186813187,0.398910689310689,0.478091476324787,0.521492620489701,0.385408191808192,0.328978621378621
65,"high",0.05,0.428571428571429,NA,NA,0,0.253212787212787,0,0.448752659043374,0.0925802197802198,0.90741978021978
66,"high",0.05,0.444897959183673,0.164763422206171,0.169348836617184,0.0569826173826174,0.29416983016983,0.397099118454279,0.467698557709525,0.182423576423576,0.760593806193806
70,"high",0.05,0.510204081632653,0.161775903317848,0.167301088933972,0.408647352647353,0.461571628371628,0.52678383586322,0.55522359924032,0.404517482517483,0.186835164835165
69,"high",0.05,0.493877551020408,0.162667880994092,0.167942696276972,0.328267332667333,0.41480959040959,0.495347135239716,0.534874318722987,0.391696303696304,0.280036363636364
72,"high",0.05,0.542857142857143,0.160888536725522,0.166872076583451,0.452393606393606,0.501038561438561,0.558116552011695,0.582613561246892,0.389088911088911,0.158517482517483
71,"high",0.05,0.526530612244898,0.16147103100745,0.167227883699977,0.416241758241758,0.500327272727273,0.536793669896038,0.579816317698342,0.399027372627373,0.184730869130869
76,"high",0.05,0.608163265306122,0.159446756967566,0.166145396924578,0.550393606393606,0.580452747252747,0.622090000279497,0.636353950071105,0.348966233766234,0.10064015984016
74,"high",0.05,0.575510204081633,0.160258528646084,0.166551643187788,0.497993206793207,0.540101898101898,0.589376643930233,0.609529328390548,0.371665134865135,0.130341658341658
73,"high",0.05,0.559183673469388,0.160766307671105,0.16683685655064,0.474805194805195,0.531963236763237,0.57074734987353,0.601165737372141,0.382805994005994,0.142388811188811
75,"high",0.05,0.591836734693878,0.160038392034402,0.166485649003308,0.51501018981019,0.558067132867133,0.596612228779848,0.618312087666409,0.366133066933067,0.118856743256743
78,"high",0.05,0.640816326530612,0.158903750939408,0.165866121779577,0.583954845154845,0.603385414585415,0.642652250017553,0.654054569599656,0.330147052947053,0.0858981018981019
79,"high",0.05,0.657142857142857,0.158801946471424,0.165831209532335,0.593986813186813,0.614936663336663,0.650930629958742,0.663117656513665,0.323685914085914,0.0823272727272727
80,"high",0.05,0.673469387755102,0.158582582821515,0.165681538983054,0.605013786213786,0.635475324675325,0.658435935873221,0.676600066458061,0.317328671328671,0.0776575424575425
82,"high",0.05,0.706122448979592,0.158072705909832,0.165468479346336,0.631656743256743,0.657022177822178,0.67703446313883,0.692828476232156,0.298401998001998,0.0699412587412587
77,"high",0.05,0.624489795918367,0.159159085376895,0.165974355688589,0.568212587412587,0.597676723276723,0.633373685814432,0.648693445562084,0.339782617382617,0.0920047952047952
81,"high",0.05,0.689795918367347,0.158332630781875,0.165566978771463,0.616404795204795,0.641181218781219,0.666741742364572,0.680371857255783,0.309211988011988,0.0743832167832168
84,"high",0.05,0.738775510204082,0.157589052856079,0.165220588575963,0.654922677322677,0.674662937062937,0.697303457792543,0.70647703581503,0.284226173826174,0.0608511488511489
86,"high",0.05,0.771428571428572,0.15732211159519,0.165105196405676,0.672824375624376,0.698851548451548,0.708318280426168,0.727373016674562,0.269485314685315,0.0576903096903097
83,"high",0.05,0.722448979591837,0.157742940134313,0.165356956301057,0.645295104895105,0.671112087912088,0.688283830873893,0.705140777508647,0.289761838161838,0.0649430569430569
88,"high",0.05,0.804081632653061,0.156830263736458,0.16493076191452,0.696047952047952,0.710768031968032,0.726099751322587,0.736692822713653,0.255092907092907,0.0488591408591409
85,"high",0.05,0.755102040816326,0.157480776584582,0.16517717279304,0.663846953046953,0.691132467532467,0.701757470626818,0.721059215175113,0.277717082917083,0.058435964035964
90,"high",0.05,0.836734693877551,0.15638342368703,0.164730465857156,0.714166233766234,0.7261998001998,0.741421416916463,0.748922152193432,0.241612387612388,0.0442213786213786
87,"high",0.05,0.787755102040816,0.157014160969173,0.165002450712247,0.685467732267732,0.706522277722278,0.718034943662255,0.731863153617379,0.263064535464535,0.0514677322677323
95,"high",0.05,0.918367346938776,0.155719130497296,0.164462839217008,0.748872727272727,0.758076323676324,0.770776375070931,0.776272554487173,0.213651948051948,0.0374753246753247
89,"high",0.05,0.820408163265306,0.15653401792291,0.164809013298339,0.707658741258741,0.717236363636364,0.736156434174435,0.740887522455982,0.245866933066933,0.0464743256743257
98,"high",0.05,0.96734693877551,0.15540363022056,0.164345663278973,0.765476923076923,0.771666733266733,0.782851061305806,0.787572307986419,0.201014185814186,0.0335088911088911
91,"high",0.05,0.853061224489796,0.156510245584351,0.164817018631271,0.710871928071928,0.736942657342657,0.73932877843602,0.757560916756919,0.241896503496503,0.0472315684315684
92,"high",0.05,0.869387755102041,0.156193113150838,0.164672478529248,0.725893706293706,0.739846153846154,0.751602763188011,0.75959777717136,0.231426573426573,0.0426797202797203
96,"high",0.05,0.934693877551021,0.155738508843087,0.164477232696316,0.750289310689311,0.76184975024975,0.771154363482866,0.77863579295629,0.213161238761239,0.0365494505494506
93,"high",0.05,0.885714285714286,0.155909742584167,0.164542815039871,0.738405594405594,0.747097302697303,0.762065058726856,0.766340239187789,0.222694905094905,0.0388995004995005
94,"high",0.05,0.902040816326531,0.155999473659252,0.164591104648038,0.736564635364635,0.750038761238761,0.760180533540791,0.76907328592658,0.225008991008991,0.0384263736263736
97,"high",0.05,0.951020408163265,0.155570521130399,0.164411708822559,0.75553966033966,0.766575024975025,0.77588885953976,0.782838130958172,0.208664935064935,0.0357954045954046
99,"high",0.05,0.983673469387755,0.155296407239911,0.164330556588818,0.769819380619381,0.779710689310689,0.788382097731164,0.793574058752208,0.198172627372627,0.032007992007992
100,"high",0.05,1,0.155269694905731,0.164272003765443,0.772635364635365,0.783275924075924,0.789080693200846,0.796724230738011,0.195713086913087,0.0316515484515485
103,"high",0.0540816326530612,0.23265306122449,NA,NA,0,0,0,0,0.0940043956043956,0.905995604395604
102,"high",0.0540816326530612,0.216326530612245,NA,NA,0,0,0,0,0.0901074925074925,0.909892507492507
101,"high",0.0540816326530612,0.2,NA,NA,0,0,0,0,0.0950293706293706,0.904970629370629
106,"high",0.0540816326530612,0.281632653061225,NA,NA,0,0,0,0,0.0908475524475525,0.909152447552448
105,"high",0.0540816326530612,0.26530612244898,NA,NA,0,0,0,0,0.0898213786213786,0.910178621378621
104,"high",0.0540816326530612,0.248979591836735,NA,NA,0,0,0,0,0.090630969030969,0.909369030969031
107,"high",0.0540816326530612,0.297959183673469,NA,NA,0,0,0,0,0.0852987012987013,0.914701298701299
113,"high",0.0540816326530612,0.395918367346939,NA,NA,0,0.115396603396603,0,0.405844017739657,0.0908671328671329,0.909132867132867
109,"high",0.0540816326530612,0.330612244897959,NA,NA,0,0,0,0,0.0871724275724276,0.912827572427572
108,"high",0.0540816326530612,0.314285714285714,NA,NA,0,0,0,0,0.094374025974026,0.905625974025974
115,"high",0.0540816326530612,0.428571428571429,NA,NA,0,0.247113686313686,0,0.453396669978885,0.0911240759240759,0.908875924075924
111,"high",0.0540816326530612,0.363265306122449,NA,NA,0,0,0,0,0.0905166833166833,0.909483316683317
110,"high",0.0540816326530612,0.346938775510204,NA,NA,0,0,0,0,0.0911424575424575,0.908857542457542
119,"high",0.0540816326530612,0.493877551020408,0.163818460400419,0.169436902603095,0.319100899100899,0.419522877122877,0.490384340665961,0.527865069645662,0.395375824175824,0.285523276723277
114,"high",0.0540816326530612,0.412244897959184,NA,NA,0,0.142157442557443,0,0.431364656516756,0.0933298701298701,0.90667012987013
118,"high",0.0540816326530612,0.477551020408163,0.164043316159076,0.169593574019125,0.292705694305694,0.397621178821179,0.477440265225084,0.520567808591104,0.387528471528472,0.319765834165834
117,"high",0.0540816326530612,0.461224489795918,0.166260364147353,0.170937542970652,0.0830697302697303,0.334802397602398,0.401172195758857,0.487135646798059,0.214987812187812,0.701942457542458
122,"high",0.0540816326530612,0.542857142857143,0.162151457866315,0.168473078703795,0.437456943056943,0.509952447552448,0.549568033509603,0.58970189054683,0.392944655344655,0.169598401598402
120,"high",0.0540816326530612,0.510204081632653,0.162985295031637,0.168886621186233,0.383538861138861,0.462986613386613,0.518873613738267,0.557041692115984,0.401054945054945,0.215406193806194
121,"high",0.0540816326530612,0.526530612244898,0.162489219127876,0.168680487064249,0.419868131868132,0.47089030969031,0.537519682426356,0.562838049159343,0.394708891108891,0.185422977022977
112,"high",0.0540816326530612,0.379591836734694,NA,NA,0,0,0,0,0.0923568431568432,0.907643156843157
116,"high",0.0540816326530612,0.444897959183673,0.167314043641232,0.171602676368717,0.0167756243756244,0.309160839160839,0.377689177110894,0.476358356137438,0.122367632367632,0.860856743256743
123,"high",0.0540816326530612,0.559183673469388,0.161658639616125,0.168202029973059,0.465447352647353,0.519322677322677,0.571805248893133,0.598103408793946,0.378931468531469,0.155621178821179
126,"high",0.0540816326530612,0.608163265306122,0.160523619081502,0.1675873550171,0.529071728271728,0.578297702297702,0.60770247201153,0.634342931146387,0.357268731268731,0.11365954045954
127,"high",0.0540816326530612,0.624489795918367,0.160133628107521,0.167372101796956,0.555271128871129,0.609412987012987,0.625233701935946,0.656690158164435,0.345243556443556,0.0994853146853147
125,"high",0.0540816326530612,0.591836734693878,0.161004866493526,0.167868656336332,0.507305894105894,0.558886713286713,0.594644167117996,0.621438994202081,0.367547252747253,0.125146853146853
124,"high",0.0540816326530612,0.575510204081633,0.161033240906803,0.167860296137215,0.501267932067932,0.544646553446553,0.588322957882557,0.612696849722608,0.370086313686314,0.128645754245754
129,"high",0.0540816326530612,0.657142857142857,0.159565107161418,0.167141216187289,0.583847752247752,0.624535864135864,0.644522052922276,0.66856964874689,0.32876003996004,0.0873922077922078
131,"high",0.0540816326530612,0.689795918367347,0.159074895429662,0.166916170986881,0.607591208791209,0.643584415584416,0.663764020992441,0.682218800175403,0.313605194805195,0.0788035964035964
134,"high",0.0540816326530612,0.738775510204082,0.158269369860362,0.166482408639539,0.649924075924076,0.671595604395604,0.692256018743239,0.705314083164646,0.28677002997003,0.0633058941058941
133,"high",0.0540816326530612,0.722448979591837,0.158455085805704,0.166600466018847,0.642615784215784,0.667211188811189,0.686202698780116,0.702059413774276,0.291070529470529,0.0663136863136863
128,"high",0.0540816326530612,0.640816326530612,0.159887905436177,0.167318446250388,0.567828171828172,0.607051748251748,0.634113255372821,0.65668970995729,0.338311288711289,0.0938605394605395
139,"high",0.0540816326530612,0.820408163265306,0.157248736778346,0.166077942230337,0.701072927072927,0.7256,0.731367972668655,0.748020183707465,0.250779220779221,0.0481478521478521
130,"high",0.0540816326530612,0.673469387755102,0.159227983438494,0.167003196723266,0.602004795204795,0.632870729270729,0.655546942602661,0.676728981445499,0.320550649350649,0.0774445554445554
140,"high",0.0540816326530612,0.836734693877551,0.157146399382768,0.16603811763444,0.708294505494505,0.72698021978022,0.736407482205234,0.748672199284112,0.245377422577423,0.0463280719280719
132,"high",0.0540816326530612,0.706122448979592,0.158827131115584,0.166772356875,0.622543456543457,0.658220579420579,0.673239206445963,0.694374318670681,0.303903696303696,0.0735528471528472
137,"high",0.0540816326530612,0.787755102040816,0.157503242414787,0.166192816501317,0.687105294705295,0.706677722277722,0.721663103999348,0.733799979232552,0.261354245754246,0.0515404595404595
136,"high",0.0540816326530612,0.771428571428572,0.157806575091141,0.166320493444599,0.675055744255744,0.700605794205794,0.711847735238571,0.728656532703092,0.269252747252747,0.0556915084915085
141,"high",0.0540816326530612,0.853061224489796,0.15691681026084,0.165917516303082,0.71564955044955,0.734063536463537,0.743085566140605,0.756653690652767,0.241373826173826,0.0429766233766234
143,"high",0.0540816326530612,0.885714285714286,0.156621877992692,0.1658672092979,0.730056743256743,0.7497998001998,0.755062919789602,0.769267890965404,0.227755444555445,0.0421878121878122
142,"high",0.0540816326530612,0.869387755102041,0.156657803092953,0.165810899124223,0.727842157842158,0.73862017982018,0.752006907480398,0.75994909480374,0.231151248751249,0.0410065934065934
138,"high",0.0540816326530612,0.804081632653061,0.157298262292253,0.166080073936608,0.698886313686314,0.71153966033966,0.729374128623517,0.737409547473972,0.253196003996004,0.0479176823176823
135,"high",0.0540816326530612,0.755102040816326,0.158054468869228,0.166421765963136,0.662258541458541,0.690368031968032,0.70114189682703,0.719148109803751,0.278751648351648,0.0589898101898102
146,"high",0.0540816326530612,0.934693877551021,0.156287182084519,0.165694377589588,0.74568031968032,0.76164995004995,0.767944885298203,0.778932646558545,0.215321478521479,0.0389982017982018
145,"high",0.0540816326530612,0.918367346938776,0.156231214253652,0.165665911657299,0.749177622377622,0.756983416583417,0.769987942872631,0.774345057279111,0.215487712287712,0.0353346653346653
144,"high",0.0540816326530612,0.902040816326531,0.156464555256142,0.165748721665277,0.738467932067932,0.751862537462538,0.761851813140292,0.771780084601108,0.222242957042957,0.0392891108891109
148,"high",0.0540816326530612,0.96734693877551,0.155904290310892,0.165592763092249,0.757818981018981,0.772427572427572,0.779690570035176,0.787960935385407,0.206468731268731,0.0357122877122877
147,"high",0.0540816326530612,0.951020408163265,0.156069313970439,0.165592455741361,0.7562001998002,0.772439160839161,0.775568748046562,0.788412273461336,0.208195804195804,0.035603996003996
149,"high",0.0540816326530612,0.983673469387755,0.15581520436815,0.165510295554597,0.765376223776224,0.77647992007992,0.784068254811618,0.791973514106134,0.201034565434565,0.0335892107892108
152,"high",0.0581632653061225,0.216326530612245,NA,NA,0,0,0,0,0.0899164835164835,0.910083516483516
153,"high",0.0581632653061225,0.23265306122449,NA,NA,0,0,0,0,0.0890533466533467,0.910946653346653
150,"high",0.0540816326530612,1,0.155710349742144,0.165479634342004,0.768969430569431,0.785196403596404,0.787995163358513,0.799191440020062,0.197860539460539,0.03317002997003
154,"high",0.0581632653061225,0.248979591836735,NA,NA,0,0,0,0,0.0903116883116883,0.909688311688312
156,"high",0.0581632653061225,0.281632653061225,NA,NA,0,0,0,0,0.092851948051948,0.907148051948052
157,"high",0.0581632653061225,0.297959183673469,NA,NA,0,0,0,0,0.093154045954046,0.906845954045954
155,"high",0.0581632653061225,0.26530612244898,NA,NA,0,0,0,0,0.0933574425574426,0.906642557442557
151,"high",0.0581632653061225,0.2,NA,NA,0,0,0,0,0.0913446553446553,0.908655344655345
158,"high",0.0581632653061225,0.314285714285714,NA,NA,0,0,0,0,0.0941118881118881,0.905888111888112
163,"high",0.0581632653061225,0.395918367346939,NA,NA,0,0.0641058941058941,0,0.399597700287469,0.0887308691308691,0.911269130869131
159,"high",0.0581632653061225,0.330612244897959,NA,NA,0,0,0,0,0.0959752247752248,0.904024775224775
161,"high",0.0581632653061225,0.363265306122449,NA,NA,0,0,0,0,0.0886417582417582,0.911358241758242
160,"high",0.0581632653061225,0.346938775510204,NA,NA,0,0,0,0,0.0877522477522478,0.912247752247752
162,"high",0.0581632653061225,0.379591836734694,NA,NA,0,0.00269010989010989,0,0.160161622081812,0.0910257742257742,0.908974225774226
164,"high",0.0581632653061225,0.412244897959184,NA,NA,0,0.203442957042957,0,0.430084413580422,0.0939164835164835,0.906083516483516
165,"high",0.0581632653061225,0.428571428571429,NA,NA,0,0.239874925074925,0,0.445009100991398,0.0922869130869131,0.907713086913087
167,"high",0.0581632653061225,0.461224489795918,0.167056373841281,0.17211970758318,0.097379020979021,0.356449150849151,0.408397837685811,0.500328579105139,0.227355444555445,0.675265534465535
166,"high",0.0581632653061225,0.444897959183673,0.167959858941657,0.172681303040188,0.0161534465534466,0.306105094905095,0.366240323307231,0.479998712285886,0.120072327672328,0.863774225774226
170,"high",0.0581632653061225,0.510204081632653,0.164018793780884,0.170396639642505,0.371466933066933,0.45846953046953,0.518120707466,0.552493481492475,0.401067732267732,0.227465334665335
168,"high",0.0581632653061225,0.477551020408163,0.165427278838129,0.171327432011147,0.237220779220779,0.400134665334665,0.467695729563639,0.529006672834082,0.344405594405594,0.418373626373626
173,"high",0.0581632653061225,0.559183673469388,0.162487970196727,0.169496211266806,0.470885914085914,0.535844555444555,0.569418532153226,0.606265811709477,0.384422777222777,0.144691308691309
169,"high",0.0581632653061225,0.493877551020408,0.164478314948002,0.170714216449118,0.344327272727273,0.427137262737263,0.498418097980803,0.537369126865664,0.405029370629371,0.250643356643357
174,"high",0.0581632653061225,0.575510204081633,0.162287102702408,0.169391066237389,0.481488511488512,0.550054345654346,0.577671586253516,0.616629032781937,0.382192207792208,0.136319280719281
171,"high",0.0581632653061225,0.526530612244898,0.163810350341898,0.170258028010029,0.393777822177822,0.470233766233766,0.526295547288753,0.564350133830695,0.402356843156843,0.203865334665335
172,"high",0.0581632653061225,0.542857142857143,0.162986666561852,0.169811754852834,0.431987212787213,0.502438361638362,0.548675510193215,0.58342212154267,0.392766833166833,0.175245954045954
177,"high",0.0581632653061225,0.624489795918367,0.160961041122158,0.168729894641741,0.555441758241758,0.595847352647353,0.623787622309584,0.65050692762941,0.344972627372627,0.0995856143856144
179,"high",0.0581632653061225,0.657142857142857,0.160111041441085,0.168338543146922,0.596072727272727,0.623536063936064,0.652710119473521,0.667546262665354,0.321549250749251,0.082378021978022
176,"high",0.0581632653061225,0.608163265306122,0.161245170759178,0.168918771860342,0.52906973026973,0.575399000999001,0.611669586873364,0.633217416541481,0.354262137862138,0.116668131868132
178,"high",0.0581632653061225,0.640816326530612,0.160621237630705,0.168511477186216,0.569134865134865,0.60492987012987,0.63282309760982,0.65534768400371,0.33878001998002,0.0920851148851149
182,"high",0.0581632653061225,0.706122448979592,0.159435450229609,0.167952506310639,0.630908291708292,0.66000959040959,0.675916589860886,0.696067889986071,0.300787212787213,0.0683044955044955
175,"high",0.0581632653061225,0.591836734693878,0.161485588907857,0.169042222095243,0.522542657342657,0.566770829170829,0.604413991886079,0.625849468466338,0.359356243756244,0.118101098901099
181,"high",0.0581632653061225,0.689795918367347,0.159711743385125,0.168159151215072,0.608967832167832,0.644403596403596,0.664535361956443,0.684765749069514,0.312610989010989,0.0784211788211788
188,"high",0.0581632653061225,0.804081632653061,0.157991320073016,0.167400395666716,0.693352647352647,0.714366833166833,0.724705019629198,0.7387575183308,0.256456343656344,0.050191008991009
180,"high",0.0581632653061225,0.673469387755102,0.160039372644497,0.168258267496323,0.597592807192807,0.63195964035964,0.655675364943793,0.67185923203755,0.319383816183816,0.0830233766233766
186,"high",0.0581632653061225,0.771428571428572,0.158328796828113,0.167524309443591,0.67643036963037,0.698723676323676,0.712143921822787,0.725915601271229,0.268949050949051,0.0546205794205794
187,"high",0.0581632653061225,0.787755102040816,0.158156401750794,0.167478153909503,0.68367032967033,0.704676923076923,0.719315371658958,0.731034000186397,0.262642957042957,0.0536867132867133
184,"high",0.0581632653061225,0.738775510204082,0.158803666410483,0.16776171597706,0.655363836163836,0.676223776223776,0.694942069086784,0.708112105243055,0.284187812187812,0.0604483516483516
183,"high",0.0581632653061225,0.722448979591837,0.159182219963776,0.167919742106875,0.639013386613387,0.665791008991009,0.685488993037852,0.699414927135307,0.2953002997003,0.0656863136863137
189,"high",0.0581632653061225,0.820408163265306,0.157744332652936,0.167330483529389,0.701471728271728,0.722447952047952,0.732834380475826,0.744610513092302,0.250280519480519,0.0482477522477522
185,"high",0.0581632653061225,0.755102040816326,0.158714975037804,0.167687521100993,0.660943856143856,0.684801598401598,0.702245297973637,0.714933681247431,0.279478921078921,0.0595772227772228
192,"high",0.0581632653061225,0.869387755102041,0.157213916243058,0.167041552292492,0.726642957042957,0.74203036963037,0.752346105911389,0.762023514751972,0.231077322677323,0.0422797202797203
191,"high",0.0581632653061225,0.853061224489796,0.157468438733036,0.167167229312009,0.714962237762238,0.732980619380619,0.743514272911024,0.754001366954271,0.240021978021978,0.0450157842157842
