"ID","starting","grazing","g","b","m0","g_gr","m0_gr","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
184,"low",TRUE,0.125,0.65,0.1,0.125,0.1,0.139700400402357,0.151196303103111,0.61478003992016,0.682616160826467,0.306447904191617,0.0787720558882236
185,"low",TRUE,0.125,0.675,0.1,0.125,0.1,0.135944677978204,0.149032060306479,0.65521996007984,0.712596547210038,0.280616367265469,0.0641636726546906
183,"low",TRUE,0.125,0.625,0.1,0.125,0.1,0.141192437797712,0.152149435623505,0.593500199600798,0.670644546120946,0.317883433133733,0.0886163672654691
182,"low",TRUE,0.125,0.6,0.1,0.125,0.1,0.144862868478204,0.154956614341768,0.535944111776447,0.641281508085452,0.341397205588822,0.122658682634731
181,"low",TRUE,0.125,0.575,0.1,0.125,0.1,0.145691805745831,0.155235974584588,0.532197205588822,0.634668954867001,0.351745309381238,0.11605748502994
187,"low",TRUE,0.125,0.725,0.1,0.125,0.1,0.132638447485819,0.146903348043533,0.694585229540918,0.739103613542896,0.252819161676647,0.0525956087824351
188,"low",TRUE,0.125,0.75,0.1,0.125,0.1,0.131788944276758,0.146544987122027,0.699708582834331,0.745850960471903,0.248283433133733,0.0520079840319361
186,"low",TRUE,0.125,0.7,0.1,0.125,0.1,0.134682151616091,0.148057481578091,0.669859481037924,0.722718312118842,0.270988423153693,0.0591520958083832
189,"low",TRUE,0.125,0.775,0.1,0.125,0.1,0.129747710584308,0.145340785042456,0.723673453093812,0.762185854156043,0.231641516966068,0.0446850299401198
190,"low",TRUE,0.125,0.8,0.1,0.125,0.1,0.128439305572117,0.14452498062252,0.737883433133733,0.77267049335158,0.219826746506986,0.0422898203592814
191,"low",TRUE,0.125,0.825,0.1,0.125,0.1,0.127268286202233,0.144063067553729,0.749785229540918,0.782023384875501,0.211203193612774,0.0390115768463074
192,"low",TRUE,0.125,0.85,0.1,0.125,0.1,0.125442861019732,0.142955323393379,0.76868502994012,0.796602274281323,0.196759281437126,0.0345556886227545
194,"low",TRUE,0.125,0.9,0.1,0.125,0.1,0.123802040612844,0.142031069529053,0.785897804391218,0.809727218412191,0.183430738522954,0.0306714570858283
193,"low",TRUE,0.125,0.875,0.1,0.125,0.1,0.125308193791609,0.142747146385046,0.771380439121756,0.797695571453632,0.195465069860279,0.0331544910179641
195,"low",TRUE,0.125,0.925,0.1,0.125,0.1,0.123247093207108,0.141757623045896,0.790562075848303,0.814183766273969,0.179260678642715,0.030177245508982
196,"low",TRUE,0.125,0.95,0.1,0.125,0.1,0.122048771268555,0.141088169314642,0.804050299401198,0.823813454656342,0.167758882235529,0.0281908183632735
197,"low",TRUE,0.125,0.975,0.1,0.125,0.1,0.120914993669408,0.140580690568021,0.814076646706587,0.832828777785354,0.160993213572854,0.0249301397205589
199,"low",TRUE,0.15,0.2,0.1,0.15,0.1,NA,NA,0,NA,0.0882898203592814,0.911710179640719
198,"low",TRUE,0.125,1,0.1,0.125,0.1,0.120555298793991,0.140324626687297,0.817874650698603,0.835723596225378,0.15771497005988,0.024410379241517
200,"low",TRUE,0.15,0.225,0.1,0.15,0.1,NA,NA,0,NA,0.096651497005988,0.903348502994012
201,"low",TRUE,0.15,0.25,0.1,0.15,0.1,NA,NA,0,NA,0.0888558882235529,0.911144111776447
199,"low",FALSE,0,0.2,0.1,0.15,0.1,0.1,0.1,0,NA,0.0962411177644711,0.903758882235529
200,"low",FALSE,0,0.225,0.1,0.15,0.1,0.1,0.1,0,NA,0.0921197604790419,0.907880239520958
202,"low",TRUE,0.15,0.275,0.1,0.15,0.1,NA,NA,0,NA,0.0874786427145709,0.912521357285429
201,"low",FALSE,0,0.25,0.1,0.15,0.1,0.1,0.1,0,NA,0.0912814371257485,0.908718562874251
203,"low",TRUE,0.15,0.3,0.1,0.15,0.1,NA,NA,0,NA,0.091777245508982,0.908222754491018
204,"low",TRUE,0.15,0.325,0.1,0.15,0.1,NA,NA,0,NA,0.0868670658682635,0.913132934131737
205,"low",TRUE,0.15,0.35,0.1,0.15,0.1,NA,NA,0,NA,0.0916702594810379,0.908329740518962
206,"low",TRUE,0.15,0.375,0.1,0.15,0.1,NA,NA,0,NA,0.094835129740519,0.905164870259481
207,"low",TRUE,0.15,0.4,0.1,0.15,0.1,NA,NA,0,NA,0.0919489021956088,0.908051097804391
208,"low",TRUE,0.15,0.425,0.1,0.15,0.1,NA,NA,0,NA,0.0927672654690619,0.907232734530938
209,"low",TRUE,0.15,0.45,0.1,0.15,0.1,NA,NA,0,NA,0.0869341317365269,0.913065868263473
210,"low",TRUE,0.15,0.475,0.1,0.15,0.1,NA,NA,0,NA,0.0917668662674651,0.908233133732535
211,"low",TRUE,0.15,0.5,0.1,0.15,0.1,NA,NA,0,NA,0.0940407185628743,0.905959281437126
212,"low",TRUE,0.15,0.525,0.1,0.15,0.1,NA,NA,0,NA,0.0925125748502994,0.907487425149701
213,"low",TRUE,0.15,0.55,0.1,0.15,0.1,0.171644334019493,0.178811131001285,0.242316966067864,0.52259187309603,0.319253493013972,0.438429540918164
214,"low",TRUE,0.15,0.575,0.1,0.15,0.1,0.164161886739279,0.17307266006036,0.412328143712575,0.572489798417288,0.380308982035928,0.207362874251497
216,"low",TRUE,0.15,0.625,0.1,0.15,0.1,0.154390942882964,0.165899209246016,0.537799600798403,0.637652502333702,0.346580439121757,0.11561996007984
215,"low",TRUE,0.15,0.6,0.1,0.15,0.1,0.15836426328339,0.168773844477764,0.480928542914172,0.611189339261431,0.366683433133733,0.152388023952096
218,"low",TRUE,0.15,0.675,0.1,0.15,0.1,0.147392396200651,0.161484720380416,0.611934530938124,0.684252986719331,0.307116966067864,0.080948502994012
217,"low",TRUE,0.15,0.65,0.1,0.15,0.1,0.150964288400804,0.163753851162554,0.568213972055888,0.660441353805327,0.326522954091816,0.105263073852295
221,"low",TRUE,0.15,0.75,0.1,0.15,0.1,0.139711515890589,0.156850986177379,0.681247105788423,0.735466522228573,0.26068502994012,0.0580678642714571
220,"low",TRUE,0.15,0.725,0.1,0.15,0.1,0.141922660330595,0.158169229096937,0.660740918163673,0.720707314418086,0.27481996007984,0.064439121756487
222,"low",TRUE,0.15,0.775,0.1,0.15,0.1,0.137155548182496,0.155213507272839,0.708470259481038,0.752501764177852,0.242735329341317,0.0487944111776447
219,"low",TRUE,0.15,0.7,0.1,0.15,0.1,0.143705729022592,0.159154192943149,0.644818363273453,0.708813675957426,0.286431137724551,0.068750499001996
223,"low",TRUE,0.15,0.8,0.1,0.15,0.1,0.136297703258023,0.15476516317478,0.717390818363273,0.75824607561541,0.236130139720559,0.0464790419161677
224,"low",TRUE,0.15,0.825,0.1,0.15,0.1,0.134470780852108,0.15373846931408,0.732895808383234,0.77037931160045,0.224406387225549,0.0426978043912176
225,"low",TRUE,0.15,0.85,0.1,0.15,0.1,0.132768699277203,0.152745473037525,0.748232335329341,0.781741459553624,0.212211576846307,0.0395560878243513
232,"low",TRUE,0.175,0.2,0.1,0.175,0.1,NA,NA,0,NA,0.0911473053892216,0.908852694610778
233,"low",TRUE,0.175,0.225,0.1,0.175,0.1,NA,NA,0,NA,0.0926522954091816,0.907347704590818
234,"low",TRUE,0.175,0.25,0.1,0.175,0.1,NA,NA,0,NA,0.0913037924151697,0.90869620758483
227,"low",TRUE,0.15,0.9,0.1,0.15,0.1,0.129649571039079,0.151003009378259,0.774229141716567,0.802505632128156,0.192340119760479,0.0334307385229541
226,"low",TRUE,0.15,0.875,0.1,0.15,0.1,0.130912689068028,0.151746352919029,0.763817964071856,0.794111497216611,0.200645908183633,0.035536127744511
228,"low",TRUE,0.15,0.925,0.1,0.15,0.1,0.128237636263823,0.150200076626584,0.786772055888224,0.811929137340218,0.182426347305389,0.0308015968063872
229,"low",TRUE,0.15,0.95,0.1,0.15,0.1,0.12800505548766,0.150077148922387,0.788982035928144,0.813509843262712,0.180202794411178,0.0308151696606786
230,"low",TRUE,0.15,0.975,0.1,0.15,0.1,0.126491854869678,0.149392514267327,0.802793612774451,0.823580373530188,0.168518163672655,0.0286882235528942
231,"low",TRUE,0.15,1,0.1,0.15,0.1,0.126123569078992,0.149218674429635,0.803471457085828,0.826031001803189,0.168423952095808,0.0281045908183633
235,"low",TRUE,0.175,0.275,0.1,0.175,0.1,NA,NA,0,NA,0.0874698602794411,0.912530139720559
232,"low",FALSE,0,0.2,0.1,0.175,0.1,0.1,0.1,0,NA,0.0916063872255489,0.908393612774451
233,"low",FALSE,0,0.225,0.1,0.175,0.1,0.1,0.1,0,NA,0.0932215568862275,0.906778443113772
236,"low",TRUE,0.175,0.3,0.1,0.175,0.1,NA,NA,0,NA,0.0894259481037924,0.910574051896208
237,"low",TRUE,0.175,0.325,0.1,0.175,0.1,NA,NA,0,NA,0.0929948103792415,0.907005189620758
238,"low",TRUE,0.175,0.35,0.1,0.175,0.1,NA,NA,0,NA,0.0937956087824351,0.906204391217565
239,"low",TRUE,0.175,0.375,0.1,0.175,0.1,NA,NA,0,NA,0.087426746506986,0.912573253493014
240,"low",TRUE,0.175,0.4,0.1,0.175,0.1,NA,NA,0,NA,0.0904215568862275,0.909578443113772
243,"low",TRUE,0.175,0.475,0.1,0.175,0.1,NA,NA,0,NA,0.0906355289421158,0.909364471057884
242,"low",TRUE,0.175,0.45,0.1,0.175,0.1,NA,NA,0,NA,0.0885748502994012,0.911425149700599
241,"low",TRUE,0.175,0.425,0.1,0.175,0.1,NA,NA,0,NA,0.0927225548902196,0.90727744510978
244,"low",TRUE,0.175,0.5,0.1,0.175,0.1,NA,NA,0,NA,0.0911265469061876,0.908873453093812
245,"low",TRUE,0.175,0.525,0.1,0.175,0.1,NA,NA,0,NA,0.0862874251497006,0.913712574850299
246,"low",TRUE,0.175,0.55,0.1,0.175,0.1,NA,NA,0,NA,0.0909700598802395,0.90902994011976
247,"low",TRUE,0.175,0.575,0.1,0.175,0.1,NA,NA,0,NA,0.0898219560878244,0.910178043912176
248,"low",TRUE,0.175,0.6,0.1,0.175,0.1,0.17685459702173,0.186765172411608,0.37222754491018,0.561112520410171,0.381378043912176,0.246394411177645
249,"low",TRUE,0.175,0.625,0.1,0.175,0.1,0.171219606535027,0.182721009010342,0.435421956087824,0.593326875759954,0.372799201596806,0.191778842315369
250,"low",TRUE,0.175,0.65,0.1,0.175,0.1,0.166008588741986,0.179149718835738,0.500465469061876,0.623016321480841,0.357497804391218,0.142036726546906
253,"low",TRUE,0.175,0.725,0.1,0.175,0.1,0.152234949828085,0.16992829911415,0.629790818363273,0.701756259968486,0.295812375249501,0.0743968063872256
257,"low",TRUE,0.175,0.825,0.1,0.175,0.1,0.141829076598097,0.163823834354494,0.716459880239521,0.761200013059107,0.235990419161677,0.0475497005988024
255,"low",TRUE,0.175,0.775,0.1,0.175,0.1,0.147574172316703,0.167291613653202,0.669814770459082,0.728427171114235,0.268320958083832,0.0618642714570858
256,"low",TRUE,0.175,0.8,0.1,0.175,0.1,0.145315588547735,0.165912471463468,0.685713373253493,0.741315844116909,0.25548502994012,0.0588015968063872
254,"low",TRUE,0.175,0.75,0.1,0.175,0.1,0.149005001373502,0.168142237895255,0.655371656686627,0.720234765204738,0.27729500998004,0.0673333333333333
251,"low",TRUE,0.175,0.675,0.1,0.175,0.1,0.159127983197676,0.17425864306731,0.566171656686627,0.662323950273616,0.330835928143713,0.102992415169661
252,"low",TRUE,0.175,0.7,0.1,0.175,0.1,0.156151353047233,0.172427043171426,0.595687824351297,0.679382389816526,0.314882235528942,0.0894299401197605
258,"low",TRUE,0.175,0.85,0.1,0.175,0.1,0.140391725112996,0.162926227729339,0.72685748502994,0.769428128944974,0.226419161676647,0.0467233532934132
259,"low",TRUE,0.175,0.875,0.1,0.175,0.1,0.138255959349165,0.161892520475547,0.743775648702595,0.781661918470925,0.21525748502994,0.0409668662674651
265,"low",TRUE,0.2,0.2,0.1,0.2,0.1,NA,NA,0,NA,0.088173253493014,0.911826746506986
260,"low",TRUE,0.175,0.9,0.1,0.175,0.1,0.13649398256327,0.160898763398543,0.756914171656687,0.791690599357876,0.205108982035928,0.0379768463073852
261,"low",TRUE,0.175,0.925,0.1,0.175,0.1,0.135527562178882,0.160062200234317,0.766176447105788,0.797203683812527,0.198658682634731,0.035164870259481
263,"low",TRUE,0.175,0.975,0.1,0.175,0.1,0.131542327235579,0.158157789696021,0.795549700598802,0.819968202062208,0.17532375249501,0.0291265469061876
262,"low",TRUE,0.175,0.95,0.1,0.175,0.1,0.133507307793165,0.158938084977533,0.781160878243513,0.808731537098751,0.186906986027944,0.0319321357285429
264,"low",TRUE,0.175,1,0.1,0.175,0.1,0.131005696445571,0.157748629929159,0.799915369261477,0.823024098220264,0.171305389221557,0.0287792415169661
266,"low",TRUE,0.2,0.225,0.1,0.2,0.1,NA,NA,0,NA,0.0904710578842315,0.909528942115769
267,"low",TRUE,0.2,0.25,0.1,0.2,0.1,NA,NA,0,NA,0.0952942115768463,0.904705788423154
268,"low",TRUE,0.2,0.275,0.1,0.2,0.1,NA,NA,0,NA,0.0936271457085828,0.906372854291417
269,"low",TRUE,0.2,0.3,0.1,0.2,0.1,NA,NA,0,NA,0.0861908183632735,0.913809181636727
265,"low",FALSE,0,0.2,0.1,0.2,0.1,0.1,0.1,0,NA,0.0925069860279441,0.907493013972056
266,"low",FALSE,0,0.225,0.1,0.2,0.1,0.1,0.1,0,NA,0.0888926147704591,0.911107385229541
270,"low",TRUE,0.2,0.325,0.1,0.2,0.1,NA,NA,0,NA,0.0937341317365269,0.906265868263473
271,"low",TRUE,0.2,0.35,0.1,0.2,0.1,NA,NA,0,NA,0.0899233532934132,0.910076646706587
272,"low",TRUE,0.2,0.375,0.1,0.2,0.1,NA,NA,0,NA,0.0904758483033932,0.909524151696607
274,"low",TRUE,0.2,0.425,0.1,0.2,0.1,NA,NA,0,NA,0.0904798403193613,0.909520159680639
273,"low",TRUE,0.2,0.4,0.1,0.2,0.1,NA,NA,0,NA,0.091699001996008,0.908300998003992
275,"low",TRUE,0.2,0.45,0.1,0.2,0.1,NA,NA,0,NA,0.0909053892215569,0.909094610778443
276,"low",TRUE,0.2,0.475,0.1,0.2,0.1,NA,NA,0,NA,0.0925461077844311,0.907453892215569
277,"low",TRUE,0.2,0.5,0.1,0.2,0.1,NA,NA,0,NA,0.0897061876247505,0.91029381237525
278,"low",TRUE,0.2,0.525,0.1,0.2,0.1,NA,NA,0,NA,0.0908838323353293,0.909116167664671
279,"low",TRUE,0.2,0.55,0.1,0.2,0.1,NA,NA,0,NA,0.0883289421157685,0.911671057884232
280,"low",TRUE,0.2,0.575,0.1,0.2,0.1,NA,NA,0,NA,0.0938043912175649,0.906195608782435
281,"low",TRUE,0.2,0.6,0.1,0.2,0.1,NA,NA,0,NA,0.0951241516966068,0.904875848303393
282,"low",TRUE,0.2,0.625,0.1,0.2,0.1,NA,NA,0,NA,0.0883001996007984,0.911699800399202
283,"low",TRUE,0.2,0.65,0.1,0.2,0.1,0.180384754499673,0.19364186711594,0.441730139720559,0.598393481156107,0.372007185628743,0.186262674650699
289,"low",TRUE,0.2,0.8,0.1,0.2,0.1,0.155121255021068,0.177426867015982,0.662652295409182,0.724643222306485,0.272738522954092,0.0646091816367265
287,"low",TRUE,0.2,0.75,0.1,0.2,0.1,0.161240372452997,0.181209289059728,0.611147305389222,0.694051525881483,0.303870658682635,0.0849820359281437
285,"low",TRUE,0.2,0.7,0.1,0.2,0.1,0.170088350711142,0.186854797013131,0.535094610778443,0.64983893768872,0.337824351297405,0.127081037924152
290,"low",TRUE,0.2,0.825,0.1,0.2,0.1,0.150690468102977,0.174684101852552,0.692756886227545,0.746745737285187,0.251543313373253,0.0556998003992016
291,"low",TRUE,0.2,0.85,0.1,0.2,0.1,0.14728413948815,0.172525627467499,0.71954251497006,0.763827479693939,0.233290219560878,0.0471672654690619
284,"low",TRUE,0.2,0.675,0.1,0.2,0.1,0.17551850534104,0.190480679766591,0.49202874251497,0.622691448945462,0.362236327345309,0.145734930139721
288,"low",TRUE,0.2,0.775,0.1,0.2,0.1,0.156280678229688,0.177976625434462,0.653987225548902,0.718896588532812,0.280644311377245,0.0653684630738523
286,"low",TRUE,0.2,0.725,0.1,0.2,0.1,0.166298326177304,0.1842503986023,0.572764071856287,0.668783653217072,0.326714570858283,0.100521357285429
292,"low",TRUE,0.2,0.875,0.1,0.2,0.1,0.145759908292421,0.171909116054505,0.728757684630739,0.771426562114568,0.225364471057884,0.0458778443113772
293,"low",TRUE,0.2,0.9,0.1,0.2,0.1,0.144348695688692,0.171082599666045,0.738700199600798,0.778541598222291,0.219449900199601,0.0418499001996008
294,"low",TRUE,0.2,0.925,0.1,0.2,0.1,0.142529084724645,0.169956856429094,0.752003992015968,0.787629727317604,0.209092215568862,0.0389037924151697
298,"low",TRUE,0.225,0.2,0.1,0.225,0.1,NA,NA,0,NA,0.0882187624750499,0.91178123752495
299,"low",TRUE,0.225,0.225,0.1,0.225,0.1,NA,NA,0,NA,0.0919784431137725,0.908021556886228
295,"low",TRUE,0.2,0.95,0.1,0.2,0.1,0.139476351670734,0.168481141745497,0.771767664670659,0.802839430392442,0.19475369261477,0.0334786427145709
297,"low",TRUE,0.2,1,0.1,0.2,0.1,0.137647877577494,0.167324401531561,0.782244311377245,0.811962328682639,0.185441916167665,0.0323137724550898
296,"low",TRUE,0.2,0.975,0.1,0.2,0.1,0.138772561894797,0.16796917445088,0.775869061876247,0.806383816385753,0.191081836327345,0.0330491017964072
300,"low",TRUE,0.225,0.25,0.1,0.225,0.1,NA,NA,0,NA,0.0922003992015968,0.907799600798403
301,"low",TRUE,0.225,0.275,0.1,0.225,0.1,NA,NA,0,NA,0.0877604790419162,0.912239520958084
302,"low",TRUE,0.225,0.3,0.1,0.225,0.1,NA,NA,0,NA,0.0905341317365269,0.909465868263473
303,"low",TRUE,0.225,0.325,0.1,0.225,0.1,NA,NA,0,NA,0.0924071856287425,0.907592814371257
298,"low",FALSE,0,0.2,0.1,0.225,0.1,0.1,0.1,0,NA,0.086548502994012,0.913451497005988
299,"low",FALSE,0,0.225,0.1,0.225,0.1,0.1,0.1,0,NA,0.0895800399201597,0.91041996007984
304,"low",TRUE,0.225,0.35,0.1,0.225,0.1,NA,NA,0,NA,0.0927193612774451,0.907280638722555
306,"low",TRUE,0.225,0.4,0.1,0.225,0.1,NA,NA,0,NA,0.0909852295409182,0.909014770459082
305,"low",TRUE,0.225,0.375,0.1,0.225,0.1,NA,NA,0,NA,0.0913788423153693,0.908621157684631
307,"low",TRUE,0.225,0.425,0.1,0.225,0.1,NA,NA,0,NA,0.0909045908183633,0.909095409181637
308,"low",TRUE,0.225,0.45,0.1,0.225,0.1,NA,NA,0,NA,0.0915912175648703,0.90840878243513
309,"low",TRUE,0.225,0.475,0.1,0.225,0.1,NA,NA,0,NA,0.0944319361277445,0.905568063872256
312,"low",TRUE,0.225,0.55,0.1,0.225,0.1,NA,NA,0,NA,0.0895888223552894,0.910411177644711
311,"low",TRUE,0.225,0.525,0.1,0.225,0.1,NA,NA,0,NA,0.0902427145708583,0.909757285429142
310,"low",TRUE,0.225,0.5,0.1,0.225,0.1,NA,NA,0,NA,0.0864407185628742,0.913559281437126
313,"low",TRUE,0.225,0.575,0.1,0.225,0.1,NA,NA,0,NA,0.0935528942115769,0.906447105788423
314,"low",TRUE,0.225,0.6,0.1,0.225,0.1,NA,NA,0,NA,0.0899385229540918,0.910061477045908
315,"low",TRUE,0.225,0.625,0.1,0.225,0.1,NA,NA,0,NA,0.0908614770459082,0.909138522954092
316,"low",TRUE,0.225,0.65,0.1,0.225,0.1,NA,NA,0,NA,0.0907816367265469,0.909218363273453
317,"low",TRUE,0.225,0.675,0.1,0.225,0.1,NA,NA,0,NA,0.0883776447105788,0.911622355289421
320,"low",TRUE,0.225,0.75,0.1,0.225,0.1,0.173501833544377,0.194336641898481,0.571986427145709,0.673636643681686,0.324184431137725,0.103829141716567
323,"low",TRUE,0.225,0.825,0.1,0.225,0.1,0.161356178783977,0.18696952519012,0.663902594810379,0.727645091518169,0.272345708582834,0.0637516966067864
322,"low",TRUE,0.225,0.8,0.1,0.225,0.1,0.164168315085746,0.188404389884205,0.642204391217565,0.715088306154014,0.285397205588822,0.0723984031936128
324,"low",TRUE,0.225,0.85,0.1,0.225,0.1,0.157481281030956,0.18424614074279,0.688478243512974,0.74480962732256,0.256169261477046,0.05535249500998
321,"low",TRUE,0.225,0.775,0.1,0.225,0.1,0.169438215582286,0.19172484395803,0.602672255489022,0.691741150817936,0.305595209580838,0.0917325349301397
318,"low",TRUE,0.225,0.7,0.1,0.225,0.1,0.185547363100053,0.202536382980918,0.481786027944112,0.620105838500806,0.364463872255489,0.153750099800399
325,"low",TRUE,0.225,0.875,0.1,0.225,0.1,0.154573717992692,0.182741730939017,0.706157285429142,0.757738975631442,0.242621956087824,0.0512207584830339
319,"low",TRUE,0.225,0.725,0.1,0.225,0.1,0.180761533754557,0.199014696772567,0.522588423153693,0.641371192427673,0.348364870259481,0.129046706586826
326,"low",TRUE,0.225,0.9,0.1,0.225,0.1,0.153080220783518,0.181754106981106,0.716559680638723,0.764358662369432,0.235575249500998,0.0478650698602794
327,"low",TRUE,0.225,0.925,0.1,0.225,0.1,0.149457857517885,0.180018389001587,0.734926946107784,0.780470862164125,0.219182435129741,0.045890618762475
328,"low",TRUE,0.225,0.95,0.1,0.225,0.1,0.147854112943667,0.178887965733379,0.749061077844311,0.787605155453382,0.21170379241517,0.039235129740519
331,"low",TRUE,0.25,0.2,0.1,0.25,0.1,NA,NA,0,NA,0.0916870259481038,0.908312974051896
332,"low",TRUE,0.25,0.225,0.1,0.25,0.1,NA,NA,0,NA,0.0908007984031936,0.909199201596806
329,"low",TRUE,0.225,0.975,0.1,0.225,0.1,0.145164839833301,0.177358320849668,0.76411497005988,0.799558512019451,0.19837125748503,0.0375137724550898
330,"low",TRUE,0.225,1,0.1,0.225,0.1,0.143869579830791,0.176630750477654,0.771960079840319,0.80527202457479,0.193066666666667,0.034973253493014
333,"low",TRUE,0.25,0.25,0.1,0.25,0.1,NA,NA,0,NA,0.089309381237525,0.910690618762475
335,"low",TRUE,0.25,0.3,0.1,0.25,0.1,NA,NA,0,NA,0.0929908183632735,0.907009181636727
334,"low",TRUE,0.25,0.275,0.1,0.25,0.1,NA,NA,0,NA,0.089890618762475,0.910109381237525
336,"low",TRUE,0.25,0.325,0.1,0.25,0.1,NA,NA,0,NA,0.0900231536926148,0.909976846307385
337,"low",TRUE,0.25,0.35,0.1,0.25,0.1,NA,NA,0,NA,0.0941868263473054,0.905813173652695
331,"low",FALSE,0,0.2,0.1,0.25,0.1,0.1,0.1,0,NA,0.0859984031936128,0.914001596806387
332,"low",FALSE,0,0.225,0.1,0.25,0.1,0.1,0.1,0,NA,0.0900654690618762,0.909934530938124
333,"low",FALSE,0,0.25,0.1,0.25,0.1,0.1,0.1,0,NA,0.0943520958083832,0.905647904191617
338,"low",TRUE,0.25,0.375,0.1,0.25,0.1,NA,NA,0,NA,0.0902163672654691,0.909783632734531
339,"low",TRUE,0.25,0.4,0.1,0.25,0.1,NA,NA,0,NA,0.0928798403193613,0.907120159680639
340,"low",TRUE,0.25,0.425,0.1,0.25,0.1,NA,NA,0,NA,0.0913964071856287,0.908603592814371
341,"low",TRUE,0.25,0.45,0.1,0.25,0.1,NA,NA,0,NA,0.0916095808383234,0.908390419161677
342,"low",TRUE,0.25,0.475,0.1,0.25,0.1,NA,NA,0,NA,0.0923792415169661,0.907620758483034
343,"low",TRUE,0.25,0.5,0.1,0.25,0.1,NA,NA,0,NA,0.0913421157684631,0.908657884231537
344,"low",TRUE,0.25,0.525,0.1,0.25,0.1,NA,NA,0,NA,0.0923137724550898,0.90768622754491
345,"low",TRUE,0.25,0.55,0.1,0.25,0.1,NA,NA,0,NA,0.0862978043912176,0.913702195608782
346,"low",TRUE,0.25,0.575,0.1,0.25,0.1,NA,NA,0,NA,0.0867800399201597,0.91321996007984
347,"low",TRUE,0.25,0.6,0.1,0.25,0.1,NA,NA,0,NA,0.0903528942115768,0.909647105788423
348,"low",TRUE,0.25,0.625,0.1,0.25,0.1,NA,NA,0,NA,0.0928167664670659,0.907183233532934
349,"low",TRUE,0.25,0.65,0.1,0.25,0.1,NA,NA,0,NA,0.0914299401197605,0.90857005988024
350,"low",TRUE,0.25,0.675,0.1,0.25,0.1,NA,NA,0,NA,0.0880862275449102,0.91191377245509
351,"low",TRUE,0.25,0.7,0.1,0.25,0.1,NA,NA,0,NA,0.0937389221556886,0.906261077844311
352,"low",TRUE,0.25,0.725,0.1,0.25,0.1,NA,NA,0,NA,0.0884279441117764,0.911572055888224
357,"low",TRUE,0.25,0.85,0.1,0.25,0.1,0.168326398120227,0.19666893454846,0.658830339321357,0.727021061075456,0.27398003992016,0.067189620758483
354,"low",TRUE,0.25,0.775,0.1,0.25,0.1,0.183321628183462,0.206014818182044,0.563550499001996,0.667085779971286,0.32915129740519,0.107298203592814
358,"low",TRUE,0.25,0.875,0.1,0.25,0.1,0.164736848088389,0.194454891865614,0.681219161676647,0.741398648659913,0.25800878243513,0.0607720558882236
353,"low",TRUE,0.25,0.75,0.1,0.25,0.1,0.192356454497963,0.212158708211507,0.496726546906188,0.630997781119521,0.357552095808383,0.145721357285429
356,"low",TRUE,0.25,0.825,0.1,0.25,0.1,0.175481257048634,0.200967900868283,0.610325748502994,0.698362021696379,0.30194251497006,0.0877317365269461
359,"low",TRUE,0.25,0.9,0.1,0.25,0.1,0.161815568160434,0.192674963263555,0.697841117764471,0.753089580587739,0.248134930139721,0.0540239520958084
355,"low",TRUE,0.25,0.8,0.1,0.25,0.1,0.178482496597509,0.202950905721788,0.591664670658683,0.686437425617453,0.313196007984032,0.0951393213572854
360,"low",TRUE,0.25,0.925,0.1,0.25,0.1,0.159462567900042,0.191214005789225,0.710569261477046,0.762471322775365,0.239170459081836,0.0502602794411178
361,"low",TRUE,0.25,0.95,0.1,0.25,0.1,0.157035323794389,0.190008675958571,0.724308982035928,0.772225348670878,0.228331337325349,0.0473596806387226
362,"low",TRUE,0.25,0.975,0.1,0.25,0.1,0.153683469853674,0.187884769861813,0.744163672654691,0.785603243240034,0.213437924151697,0.0423984031936128
363,"low",TRUE,0.25,1,0.1,0.25,0.1,0.151395047600503,0.186772352090734,0.756577245508982,0.794689715543715,0.204225149700599,0.0391976047904192
364,"low",TRUE,0.275,0.2,0.1,0.275,0.1,NA,NA,0,NA,0.0914275449101796,0.90857245508982
366,"low",TRUE,0.275,0.25,0.1,0.275,0.1,NA,NA,0,NA,0.088410379241517,0.911589620758483
365,"low",TRUE,0.275,0.225,0.1,0.275,0.1,NA,NA,0,NA,0.0932287425149701,0.90677125748503
367,"low",TRUE,0.275,0.275,0.1,0.275,0.1,NA,NA,0,NA,0.0881069860279441,0.911893013972056
368,"low",TRUE,0.275,0.3,0.1,0.275,0.1,NA,NA,0,NA,0.0886714570858283,0.911328542914172
369,"low",TRUE,0.275,0.325,0.1,0.275,0.1,NA,NA,0,NA,0.0928806387225549,0.907119361277445
370,"low",TRUE,0.275,0.35,0.1,0.275,0.1,NA,NA,0,NA,0.094084630738523,0.905915369261477
364,"low",FALSE,0,0.2,0.1,0.275,0.1,0.1,0.1,0,NA,0.0880487025948104,0.91195129740519
365,"low",FALSE,0,0.225,0.1,0.275,0.1,0.1,0.1,0,NA,0.0966602794411178,0.903339720558882
371,"low",TRUE,0.275,0.375,0.1,0.275,0.1,NA,NA,0,NA,0.0919848303393214,0.908015169660679
372,"low",TRUE,0.275,0.4,0.1,0.275,0.1,NA,NA,0,NA,0.0878003992015968,0.912199600798403
373,"low",TRUE,0.275,0.425,0.1,0.275,0.1,NA,NA,0,NA,0.0915680638722555,0.908431936127745
