"ID","mortality","environmt","rho_plus","rho_plus_ungrazed","rho_minus","q_plus"
68,0.1,0.469346733668342,0.610562075848303,0,0.308401596806387,0.281054986995636
70,0.1,0.477386934673367,0.626080638722555,0,0.303136926147705,0.277213284051628
69,0.1,0.473366834170854,0.613981636726547,0,0.310518962075848,0.283540308126191
71,0.1,0.481407035175879,0.639033133732535,0,0.294577245508982,0.271421928655994
72,0.1,0.485427135678392,0.62382994011976,0,0.304668263473054,0.27731958527449
74,0.1,0.493467336683417,0.63394251497006,0,0.297511377245509,0.271442698748162
73,0.1,0.489447236180905,0.642958882235529,0,0.293097005988024,0.268600139221716
77,0.1,0.505527638190955,0.649945708582834,0,0.286463872255489,0.2654600232754
75,0.1,0.49748743718593,0.64338123752495,0,0.292455089820359,0.269823805356464
79,0.1,0.51356783919598,0.651530538922156,0,0.286348902195609,0.262575556620935
76,0.1,0.501507537688442,0.64598003992016,0,0.29208622754491,0.268650739481675
78,0.1,0.509547738693467,0.662431137724551,0,0.279291017964072,0.257313585796401
81,0.1,0.521608040201005,0.661504191616766,0,0.276591616766467,0.255028587537285
80,0.1,0.517587939698492,0.659881037924152,0,0.278624351297405,0.25643113277628
82,0.1,0.525628140703518,0.676660279441118,0,0.268682634730539,0.248056881367271
85,0.1,0.537688442211055,0.672906986027944,0,0.268878243512974,0.247295388526625
84,0.1,0.533668341708543,0.66902754491018,0,0.272649900199601,0.250804634712518
83,0.1,0.52964824120603,0.669813173652695,0,0.27308502994012,0.252353257183325
87,0.1,0.54572864321608,0.685334930139721,0,0.263262275449102,0.243378612487683
90,0.1,0.557788944723618,0.690214770459082,0,0.259598403193613,0.240276117400599
86,0.1,0.541708542713568,0.679654291417166,0,0.266799201596806,0.247912941299319
88,0.1,0.549748743718593,0.682922155688623,0,0.263226347305389,0.243985070732206
89,0.1,0.553768844221106,0.684730538922156,0,0.260764071856287,0.240772641404562
91,0.1,0.561809045226131,0.700174051896208,0,0.252303393213573,0.233924938512832
92,0.1,0.565829145728643,0.705604790419162,0,0.246920558882236,0.229709942185294
93,0.1,0.569849246231156,0.702987624750499,0,0.248928542914172,0.230842873136557
96,0.1,0.581909547738694,0.709468263473054,0,0.245101796407186,0.227641388521166
94,0.1,0.573869346733668,0.699525748502994,0,0.250573253493014,0.230357462268836
95,0.1,0.577889447236181,0.704774451097804,0,0.246788023952096,0.228644770840038
97,0.1,0.585929648241206,0.709738922155689,0,0.243956087824351,0.225312760272263
98,0.1,0.589949748743719,0.713446706586826,0,0.241390818363273,0.223970264573745
99,0.1,0.593969849246231,0.719049101796407,0,0.236465469061876,0.220379668187461
101,0.1,0.602010050251256,0.729262275449102,0,0.230237125748503,0.215249149829722
100,0.1,0.597989949748744,0.720147704590818,0,0.236784031936128,0.220053804251656
102,0.1,0.606030150753769,0.720641916167665,0,0.234421556886228,0.217804538524187
103,0.1,0.610050251256282,0.722307385229541,0,0.234499800399202,0.215437381729332
104,0.1,0.614070351758794,0.727302195608782,0,0.230689021956088,0.21410512066348
105,0.1,0.618090452261307,0.735708582834331,0,0.226221157684631,0.210075046094806
106,0.1,0.622110552763819,0.73160878243513,0,0.227871457085828,0.211352622689867
107,0.1,0.626130653266332,0.734375249500998,0,0.22463872255489,0.209778981328947
108,0.1,0.630150753768844,0.740976447105788,0,0.219567265469062,0.205712488271316
112,0.1,0.646231155778894,0.748295409181637,0,0.214702594810379,0.200814507582728
111,0.1,0.642211055276382,0.75509381237525,0,0.209140918163673,0.197450899855569
110,0.1,0.638190954773869,0.742326546906188,0,0.218959680638723,0.204798272662787
109,0.1,0.634170854271357,0.746596407185629,0,0.21702754491018,0.203085836877644
113,0.1,0.650251256281407,0.751801996007984,0,0.211388423153693,0.198533661967188
114,0.1,0.65427135678392,0.75991377245509,0,0.205461876247505,0.193824441933627
115,0.1,0.658291457286432,0.756324151696607,0,0.208863073852295,0.195565038475881
116,0.1,0.662311557788945,0.760868662674651,0,0.205057085828343,0.191472694696069
117,0.1,0.666331658291457,0.753326147704591,0,0.211426746506986,0.197577296763235
118,0.1,0.67035175879397,0.761233532934132,0,0.203557684630739,0.190536378505499
119,0.1,0.674371859296482,0.759379640718563,0,0.205084231536926,0.191936510739797
120,0.1,0.678391959798995,0.769002794411178,0,0.198901397205589,0.188250907064475
121,0.1,0.682412060301508,0.766005588822355,0,0.20100998003992,0.188213515405285
122,0.1,0.68643216080402,0.775218363273453,0,0.194248303393214,0.183776260517613
123,0.1,0.690452261306533,0.77069620758483,0,0.196340918163673,0.184180510125377
125,0.1,0.698492462311558,0.775726147704591,0,0.193396407185629,0.182148297241083
124,0.1,0.694472361809045,0.767255888223553,0,0.198926946107784,0.186512046210783
126,0.1,0.70251256281407,0.774744910179641,0,0.193918562874251,0.182816881135087
127,0.1,0.706532663316583,0.775888223552894,0,0.192253093812375,0.181459111551482
128,0.1,0.710552763819096,0.776121357285429,0,0.192670658682635,0.181100349878154
129,0.1,0.714572864321608,0.782648303393214,0,0.187051497005988,0.176187301875088
131,0.1,0.722613065326633,0.787157684630739,0,0.184586826347305,0.175256107010992
130,0.1,0.718592964824121,0.779110578842315,0,0.190094211576846,0.178975129925081
132,0.1,0.726633165829146,0.786555688622754,0,0.184273852295409,0.173188463818297
133,0.1,0.730653266331658,0.785101796407186,0,0.185484231536926,0.175845969202002
134,0.1,0.734673366834171,0.788977245508982,0,0.182366467065868,0.172358371693208
135,0.1,0.738693467336683,0.791768463073852,0,0.179949700598802,0.171027780716488
136,0.1,0.742713567839196,0.789292614770459,0,0.181595209580838,0.171134566745345
137,0.1,0.746733668341709,0.799139321357285,0,0.173687025948104,0.164453745143537
139,0.1,0.754773869346734,0.79550499001996,0,0.1772750499002,0.168291904326907
138,0.1,0.750753768844221,0.798867065868264,0,0.175217564870259,0.166800880104318
142,0.1,0.766834170854271,0.796922954091816,0,0.17610379241517,0.166814836649867
141,0.1,0.762814070351759,0.802653093812375,0,0.171891417165669,0.164316093808124
140,0.1,0.758793969849246,0.800649101796407,0,0.172567664670659,0.164448458613942
143,0.1,0.770854271356784,0.801168862275449,0,0.172540518962076,0.164261625340161
144,0.1,0.774874371859297,0.80617245508982,0,0.168111776447106,0.159722052140555
145,0.1,0.778894472361809,0.807614371257485,0,0.167051497005988,0.158993796882604
146,0.1,0.782914572864322,0.799800399201597,0,0.172878243512974,0.16347314066361
148,0.1,0.790954773869347,0.807734930139721,0,0.166606786427146,0.158309472309216
147,0.1,0.786934673366834,0.803982435129741,0,0.169785229540918,0.160528394350563
150,0.1,0.798994974874372,0.815756487025948,0,0.160258682634731,0.153499089272173
149,0.1,0.794974874371859,0.809393213572854,0,0.16504750499002,0.15743510970711
152,0.1,0.807035175879397,0.814549301397206,0,0.16210379241517,0.154260841172102
151,0.1,0.803015075376885,0.810744910179641,0,0.163651896207585,0.155541027025329
153,0.1,0.81105527638191,0.811918562874251,0,0.162288223552894,0.154007526353066
154,0.1,0.815075376884422,0.817053093812375,0,0.158954890219561,0.150692726059257
155,0.1,0.819095477386935,0.815349301397206,0,0.159782834331337,0.152447862534008
156,0.1,0.823115577889447,0.819021956087824,0,0.157511377245509,0.150037422668055
157,0.1,0.82713567839196,0.822139720558882,0,0.1548375249501,0.146926180438343
159,0.1,0.835175879396985,0.819552894211577,0,0.156595608782435,0.148669520757548
158,0.1,0.831155778894472,0.820213972055888,0,0.156117365269461,0.149577225913318
160,0.1,0.839195979899497,0.823928143712575,0,0.15421876247505,0.147760861344447
161,0.1,0.84321608040201,0.822946107784431,0,0.154712974051896,0.148392339221491
162,0.1,0.847236180904523,0.822101397205589,0,0.155212774451098,0.147611104881849
163,0.1,0.851256281407035,0.82675369261477,0,0.151631137724551,0.144143433240664
164,0.1,0.855276381909548,0.825918562874251,0,0.152056686626747,0.145380593641128
165,0.1,0.85929648241206,0.828412774451098,0,0.150692215568862,0.144317494273003
166,0.1,0.863316582914573,0.831220758483034,0,0.14755129740519,0.141493875154221
167,0.1,0.867336683417085,0.828542914171657,0,0.150083033932136,0.143398997073504
168,0.1,0.871356783919598,0.827791616766467,0,0.150708183632735,0.143075166553489
169,0.1,0.875376884422111,0.831728542914172,0,0.147636726546906,0.140661831789409
170,0.1,0.879396984924623,0.830530139720559,0,0.14819001996008,0.142831738964143
171,0.1,0.883417085427136,0.830257085828343,0,0.147452295409182,0.140709575392435
172,0.1,0.887437185929648,0.838249101796407,0,0.141306187624751,0.135232867946938
173,0.1,0.891457286432161,0.835597604790419,0,0.143462674650699,0.137209643562607
174,0.1,0.895477386934673,0.835573652694611,0,0.144110179640719,0.138125023348509
175,0.1,0.899497487437186,0.835366866267465,0,0.143290219560878,0.13727802408582
176,0.1,0.903517587939699,0.841683832335329,0,0.138580439121756,0.132713738065468
177,0.1,0.907537688442211,0.838433532934132,0,0.140838323353293,0.134755505919348
178,0.1,0.911557788944724,0.842129341317365,0,0.138728143712575,0.132909576572499
179,0.1,0.915577889447236,0.840354491017964,0,0.139966467065868,0.134455233976663
180,0.1,0.919597989949749,0.835877844311377,0,0.14379880239521,0.137291442760003
181,0.1,0.923618090452261,0.844147704590818,0,0.136265868263473,0.131042633661787
182,0.1,0.927638190954774,0.840620359281437,0,0.139342914171657,0.13381817863114
183,0.1,0.931658291457287,0.842746506986028,0,0.137908982035928,0.132730164296964
184,0.1,0.935678391959799,0.848036726546906,0,0.132984431137725,0.127725399532965
185,0.1,0.939698492462312,0.845601596806387,0,0.135691017964072,0.130027754909501
186,0.1,0.943718592964824,0.84380119760479,0,0.136253093812375,0.130231516353721
187,0.1,0.947738693467337,0.849900199600798,0,0.132522155688623,0.127528295903299
188,0.1,0.951758793969849,0.849188023952096,0,0.132460678642715,0.127091360951914
189,0.1,0.955778894472362,0.849434730538922,0,0.132041516966068,0.126764290755505
190,0.1,0.959798994974874,0.851596806387226,0,0.129813173652695,0.124429760798816
191,0.1,0.963819095477387,0.854376047904192,0,0.128363273453094,0.123627283666673
192,0.1,0.9678391959799,0.851552095808383,0,0.130719361277445,0.125622572750186
193,0.1,0.971859296482412,0.853260678642715,0,0.128729740518962,0.124000788206662
194,0.1,0.975879396984925,0.855526546906188,0,0.126542115768463,0.121872762281442
195,0.1,0.979899497487437,0.85350499001996,0,0.129375648702595,0.123639152079605
196,0.1,0.98391959798995,0.855176047904192,0,0.127342914171657,0.122394596577378
197,0.1,0.987939698492462,0.857606387225549,0,0.125251097804391,0.120416347092884
198,0.1,0.991959798994975,0.85567744510978,0,0.126697005988024,0.121702191758266
199,0.1,0.995979899497488,0.859554491017964,0,0.122993213572854,0.118325674105368
201,0.2,0.2,0,0,0.0872487025948104,NA
200,0.1,1,0.853405988023952,0,0.128053493013972,0.122936797037187
202,0.2,0.204020100502513,0,0,0.0965756487025948,NA
203,0.2,0.208040201005025,0,0,0.0879409181636727,NA
204,0.2,0.212060301507538,0,0,0.0877572854291417,NA
206,0.2,0.220100502512563,0,0,0.0979265469061876,NA
205,0.2,0.21608040201005,0,0,0.088389620758483,NA
207,0.2,0.224120603015075,0,0,0.0947249500998004,NA
208,0.2,0.228140703517588,0,0,0.0864183632734531,NA
209,0.2,0.232160804020101,0,0,0.0873892215568862,NA
210,0.2,0.236180904522613,0,0,0.0894131736526946,NA
201,0.2,0.2,0,0,0.0872487025948104,NA
211,0.2,0.240201005025126,0,0,0.0942395209580838,NA
202,0.2,0.204020100502513,0,0,0.0965756487025948,NA
203,0.2,0.208040201005025,0,0,0.0879409181636727,NA
204,0.2,0.212060301507538,0,0,0.0877572854291417,NA
206,0.2,0.220100502512563,0,0,0.0979265469061876,NA
205,0.2,0.21608040201005,0,0,0.088389620758483,NA
207,0.2,0.224120603015075,0,0,0.0947249500998004,NA
208,0.2,0.228140703517588,0,0,0.0864183632734531,NA
209,0.2,0.232160804020101,0,0,0.0873892215568862,NA
210,0.2,0.236180904522613,0,0,0.0894131736526946,NA
212,0.2,0.244221105527638,0,0,0.0910483033932136,NA
211,0.2,0.240201005025126,0,0,0.0942395209580838,NA
213,0.2,0.248241206030151,0,0,0.0920662674650699,NA
214,0.2,0.252261306532663,0,0,0.0906275449101796,NA
215,0.2,0.256281407035176,0,0,0.091649500998004,NA
216,0.2,0.260301507537688,0,0,0.0890243512974052,NA
217,0.2,0.264321608040201,0,0,0.093540119760479,NA
218,0.2,0.268341708542714,0,0,0.0905357285429142,NA
219,0.2,0.272361809045226,0,0,0.0916510978043912,NA
220,0.2,0.276381909547739,0,0,0.0894179640718563,NA
221,0.2,0.280402010050251,0,0,0.0916415169660679,NA
212,0.2,0.244221105527638,0,0,0.0910483033932136,NA
222,0.2,0.284422110552764,0,0,0.0921604790419162,NA
213,0.2,0.248241206030151,0,0,0.0920662674650699,NA
214,0.2,0.252261306532663,0,0,0.0906275449101796,NA
215,0.2,0.256281407035176,0,0,0.091649500998004,NA
216,0.2,0.260301507537688,0,0,0.0890243512974052,NA
217,0.2,0.264321608040201,0,0,0.093540119760479,NA
218,0.2,0.268341708542714,0,0,0.0905357285429142,NA
219,0.2,0.272361809045226,0,0,0.0916510978043912,NA
220,0.2,0.276381909547739,0,0,0.0894179640718563,NA
221,0.2,0.280402010050251,0,0,0.0916415169660679,NA
223,0.2,0.288442211055276,0,0,0.0921413173652695,NA
222,0.2,0.284422110552764,0,0,0.0921604790419162,NA
224,0.2,0.292462311557789,0,0,0.091500998003992,NA
225,0.2,0.296482412060302,0,0,0.0897141716566866,NA
226,0.2,0.300502512562814,0,0,0.0894211576846307,NA
227,0.2,0.304522613065327,0,0,0.0897045908183633,NA
228,0.2,0.308542713567839,0,0,0.090874251497006,NA
230,0.2,0.316582914572864,0,0,0.0900550898203593,NA
229,0.2,0.312562814070352,0,0,0.0932918163672655,NA
231,0.2,0.320603015075377,0,0,0.0864502994011976,NA
232,0.2,0.324623115577889,0,0,0.0880375249500998,NA
223,0.2,0.288442211055276,0,0,0.0921413173652695,NA
233,0.2,0.328643216080402,0,0,0.0952582834331337,NA
224,0.2,0.292462311557789,0,0,0.091500998003992,NA
225,0.2,0.296482412060302,0,0,0.0897141716566866,NA
227,0.2,0.304522613065327,0,0,0.0897045908183633,NA
226,0.2,0.300502512562814,0,0,0.0894211576846307,NA
228,0.2,0.308542713567839,0,0,0.090874251497006,NA
230,0.2,0.316582914572864,0,0,0.0900550898203593,NA
229,0.2,0.312562814070352,0,0,0.0932918163672655,NA
231,0.2,0.320603015075377,0,0,0.0864502994011976,NA
232,0.2,0.324623115577889,0,0,0.0880375249500998,NA
234,0.2,0.332663316582915,0,0,0.0906339321357285,NA
233,0.2,0.328643216080402,0,0,0.0952582834331337,NA
235,0.2,0.336683417085427,0,0,0.0897421157684631,NA
236,0.2,0.34070351758794,0,0,0.0885724550898204,NA
237,0.2,0.344723618090452,0,0,0.0862387225548902,NA
238,0.2,0.348743718592965,0,0,0.09172375249501,NA
240,0.2,0.35678391959799,0,0,0.0926003992015968,NA
239,0.2,0.352763819095477,0,0,0.0942283433133733,NA
241,0.2,0.360804020100503,0,0,0.0893293413173653,NA
242,0.2,0.364824120603015,0,0,0.0948694610778443,NA
243,0.2,0.368844221105528,0,0,0.0906818363273453,NA
244,0.2,0.37286432160804,0,0,0.0870035928143713,NA
234,0.2,0.332663316582915,0,0,0.0906339321357285,NA
235,0.2,0.336683417085427,0,0,0.0897421157684631,NA
236,0.2,0.34070351758794,0,0,0.0885724550898204,NA
238,0.2,0.348743718592965,0,0,0.09172375249501,NA
237,0.2,0.344723618090452,0,0,0.0862387225548902,NA
240,0.2,0.35678391959799,0,0,0.0926003992015968,NA
239,0.2,0.352763819095477,0,0,0.0942283433133733,NA
241,0.2,0.360804020100503,0,0,0.0893293413173653,NA
242,0.2,0.364824120603015,0,0,0.0948694610778443,NA
243,0.2,0.368844221105528,0,0,0.0906818363273453,NA
245,0.2,0.376884422110553,0,0,0.0943025948103792,NA
244,0.2,0.37286432160804,0,0,0.0870035928143713,NA
246,0.2,0.380904522613065,0,0,0.0870738522954092,NA
247,0.2,0.384924623115578,0,0,0.0882922155688623,NA
248,0.2,0.388944723618091,0,0,0.0940918163672655,NA
249,0.2,0.392964824120603,0,0,0.0894570858283433,NA
250,0.2,0.396984924623116,0,0,0.0927089820359281,NA
251,0.2,0.401005025125628,0,0,0.0853620758483034,NA
252,0.2,0.405025125628141,0,0,0.0884135728542914,NA
253,0.2,0.409045226130653,0,0,0.0872255489021956,NA
255,0.2,0.417085427135678,0,0,0.093125748502994,NA
254,0.2,0.413065326633166,0,0,0.0910674650698603,NA
245,0.2,0.376884422110553,0,0,0.0943025948103792,NA
246,0.2,0.380904522613065,0,0,0.0870738522954092,NA
247,0.2,0.384924623115578,0,0,0.0882922155688623,NA
248,0.2,0.388944723618091,0,0,0.0940918163672655,NA
249,0.2,0.392964824120603,0,0,0.0894570858283433,NA
250,0.2,0.396984924623116,0,0,0.0927089820359281,NA
251,0.2,0.401005025125628,0,0,0.0853620758483034,NA
252,0.2,0.405025125628141,0,0,0.0884135728542914,NA
253,0.2,0.409045226130653,0,0,0.0872255489021956,NA
254,0.2,0.413065326633166,0,0,0.0910674650698603,NA
255,0.2,0.417085427135678,0,0,0.093125748502994,NA
256,0.2,0.421105527638191,0,0,0.0945964071856287,NA
257,0.2,0.425125628140704,0,0,0.0985788423153693,NA
258,0.2,0.429145728643216,0,0,0.0857948103792415,NA
259,0.2,0.433165829145729,0,0,0.0882035928143713,NA
260,0.2,0.437185929648241,0,0,0.0927329341317365,NA
261,0.2,0.441206030150754,0,0,0.091688622754491,NA
262,0.2,0.445226130653266,0,0,0.0924087824351297,NA
263,0.2,0.449246231155779,0,0,0.0933860279441118,NA
264,0.2,0.453266331658291,0,0,0.100244311377246,NA
265,0.2,0.457286432160804,0,0,0.0869021956087824,NA
266,0.2,0.461306532663317,0,0,0.0932934131736527,NA
256,0.2,0.421105527638191,0,0,0.0945964071856287,NA
257,0.2,0.425125628140704,0,0,0.0985788423153693,NA
258,0.2,0.429145728643216,0,0,0.0857948103792415,NA
259,0.2,0.433165829145729,0,0,0.0882035928143713,NA
260,0.2,0.437185929648241,0,0,0.0927329341317365,NA
261,0.2,0.441206030150754,0,0,0.091688622754491,NA
262,0.2,0.445226130653266,0,0,0.0924087824351297,NA
263,0.2,0.449246231155779,0,0,0.0933860279441118,NA
264,0.2,0.453266331658291,0,0,0.100244311377246,NA
265,0.2,0.457286432160804,0,0,0.0869021956087824,NA
267,0.2,0.465326633165829,0,0,0.0904471057884232,NA
266,0.2,0.461306532663317,0,0,0.0932934131736527,NA
268,0.2,0.469346733668342,0,0,0.086538123752495,NA
269,0.2,0.473366834170854,0,0,0.0935065868263473,NA
270,0.2,0.477386934673367,0,0,0.0917788423153693,NA
271,0.2,0.481407035175879,0,0,0.0942459081836327,NA
272,0.2,0.485427135678392,0,0,0.0899121756487026,NA
273,0.2,0.489447236180905,0,0,0.0918203592814371,NA
274,0.2,0.493467336683417,0,0,0.0865548902195609,NA
275,0.2,0.49748743718593,0,0,0.0899081836327345,NA
276,0.2,0.501507537688442,0,0,0.0926538922155689,NA
277,0.2,0.505527638190955,0,0,0.0962355289421158,NA
267,0.2,0.465326633165829,0,0,0.0904471057884232,NA
268,0.2,0.469346733668342,0,0,0.086538123752495,NA
269,0.2,0.473366834170854,0,0,0.0935065868263473,NA
270,0.2,0.477386934673367,0,0,0.0917788423153693,NA
271,0.2,0.481407035175879,0,0,0.0942459081836327,NA
272,0.2,0.485427135678392,0,0,0.0899121756487026,NA
273,0.2,0.489447236180905,0,0,0.0918203592814371,NA
274,0.2,0.493467336683417,0,0,0.0865548902195609,NA
275,0.2,0.49748743718593,0,0,0.0899081836327345,NA
276,0.2,0.501507537688442,0,0,0.0926538922155689,NA
277,0.2,0.505527638190955,0,0,0.0962355289421158,NA
278,0.2,0.509547738693467,0,0,0.08975249500998,NA
279,0.2,0.51356783919598,0,0,0.090063872255489,NA
280,0.2,0.517587939698492,0,0,0.0874331337325349,NA
282,0.2,0.525628140703518,0,0,0.0904806387225549,NA
281,0.2,0.521608040201005,0,0,0.0873884231536926,NA
283,0.2,0.52964824120603,0.0203497005988024,0,0.12380998003992,0.387834658299923
284,0.2,0.533668341708543,0,0,0.0918890219560878,NA
285,0.2,0.537688442211055,0,0,0.0906355289421158,NA
286,0.2,0.541708542713568,0,0,0.0973325349301397,NA
287,0.2,0.54572864321608,0,0,0.091964870259481,NA
288,0.2,0.549748743718593,0,0,0.0917700598802395,NA
278,0.2,0.509547738693467,0,0,0.08975249500998,NA
279,0.2,0.51356783919598,0,0,0.090063872255489,NA
280,0.2,0.517587939698492,0.00339321357285429,0,0.0955920159680639,NA
281,0.2,0.521608040201005,0,0,0.0873884231536926,NA
282,0.2,0.525628140703518,0.0460590818363273,0,0.171432335329341,0.40761880099193
289,0.2,0.553768844221106,0.0744063872255489,0,0.203968063872255,0.391225763910867
284,0.2,0.533668341708543,0.0697053892215569,0,0.201699800399202,0.403306902196676
285,0.2,0.537688442211055,0.174403992015968,0,0.316902994011976,0.400003522281421
286,0.2,0.541708542713568,0.12102994011976,0,0.288502994011976,0.411159858070784
287,0.2,0.54572864321608,0.234162874251497,0,0.374130938123752,0.402646403553935
288,0.2,0.549748743718593,0.261073852295409,0,0.38853253493014,0.398031518122026
290,0.2,0.557788944723618,0.177161676646707,0,0.310272255489022,0.387701338699444
