"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","rho_plus_ini","q_plus","rho_zero","rho_minus"
2197,0.8,TRUE,FALSE,0.025,0.65,0.05,0.1,0.1,0.750985229540918,0.8159,0.769368466662919,0.212267065868263,0.0367477045908184
2203,0.8,TRUE,FALSE,0.025,0.8,0.05,0.1,0.1,0.810183832335329,0.8005,0.821425254565149,0.164764071856287,0.0250520958083832
2202,0.8,TRUE,FALSE,0.025,0.775,0.05,0.1,0.1,0.801554890219561,0.8159,0.813604287883976,0.171818363273453,0.026626746506986
2149,0.8,TRUE,FALSE,0,0.275,0.05,0.05,0.05,0.567701397205589,0.8143,0.630343934305997,0.333041117764471,0.0992574850299401
2213,0.8,TRUE,FALSE,0.05,0.225,0.05,NA,NA,0,0.8084,0,0.0925105788423154,0.907489421157685
2205,0.8,TRUE,FALSE,0.025,0.85,0.05,0.1,0.1,0.825611576846307,0.8053,0.834583814144471,0.152156487025948,0.0222319361277445
2192,0.8,TRUE,FALSE,0.025,0.525,0.05,0.1,0.1,0.663958882235529,0.8152,0.699647208129584,0.277416766467066,0.0586243512974052
2193,0.8,TRUE,FALSE,0.025,0.55,0.05,0.1,0.1,0.689504391217565,0.8109,0.719281872016539,0.259828343313373,0.0506672654690619
2212,0.8,TRUE,FALSE,0.05,0.2,0.05,NA,NA,0,0.8135,0,0.0907756487025948,0.909224351297405
2214,0.8,TRUE,FALSE,0.05,0.25,0.05,NA,NA,0,0.8105,0,0.0918107784431138,0.908189221556886
2206,0.8,TRUE,FALSE,0.025,0.875,0.05,0.1,0.1,0.831955888223553,0.8087,0.840326611177804,0.146487425149701,0.0215566866267465
2204,0.8,TRUE,FALSE,0.025,0.825,0.05,0.1,0.1,0.819041516966068,0.8166,0.82914030393093,0.157434131736527,0.0235243512974052
2215,0.8,TRUE,FALSE,0.05,0.275,0.05,NA,NA,0,0.8051,0,0.0913998003992016,0.908600199600798
2142,0.3,TRUE,FALSE,0.1,0.925,0.05,0.25,0.25,0.580699201596806,0.254,0.632320533337676,0.335542714570858,0.0837580838323353
2216,0.8,TRUE,FALSE,0.05,0.3,0.05,NA,NA,0,0.8127,0,0.089863872255489,0.910136127744511
2217,0.8,TRUE,FALSE,0.05,0.325,0.05,NA,NA,0,0.8115,0,0.0909750499001996,0.9090249500998
2218,0.8,TRUE,FALSE,0.05,0.35,0.05,NA,NA,0,0.8184,0,0.0907656686626746,0.909234331337325
2219,0.8,TRUE,FALSE,0.05,0.375,0.05,NA,NA,0,0.8052,0,0.0897309381237525,0.910269061876247
2186,0.8,TRUE,FALSE,0.025,0.375,0.05,0.1,0.1,0.464058682634731,0.8099,0.562424179748192,0.379053493013972,0.156887824351297
2220,0.8,TRUE,FALSE,0.05,0.4,0.05,NA,NA,0.0588880239520958,0.8159,0.406323485407075,0.176823353293413,0.764288622754491
2191,0.8,TRUE,FALSE,0.025,0.5,0.05,0.1,0.1,0.641425748502994,0.8106,0.682090709957523,0.293123952095808,0.0654502994011976
2209,0.8,TRUE,FALSE,0.025,0.95,0.05,0.1,0.1,0.849736327345309,0.8086,0.856386196628164,0.132005189620758,0.0182584830339321
2207,0.8,TRUE,FALSE,0.025,0.9,0.05,0.1,0.1,0.838917964071856,0.8149,0.846518098312989,0.140926946107784,0.0201550898203593
2208,0.8,TRUE,FALSE,0.025,0.925,0.05,0.1,0.1,0.844765469061876,0.8168,0.851887478509722,0.135936526946108,0.019298003992016
2210,0.8,TRUE,FALSE,0.025,0.975,0.05,0.1,0.1,0.85365249500998,0.8131,0.859669843374768,0.128304790419162,0.0180427145708583
2211,0.8,TRUE,FALSE,0.025,1,0.05,0.1,0.1,0.856865269461078,0.8153,0.862850606231973,0.126004191616766,0.0171305389221557
2221,0.8,TRUE,FALSE,0.05,0.425,0.05,0.15,0.15,0.211488622754491,0.8204,0.443706683878669,0.340222355289421,0.448289021956088
2187,0.8,TRUE,FALSE,0.025,0.4,0.05,0.1,0.1,0.513754491017964,0.8151,0.59277148677258,0.363578043912176,0.12266746506986
2222,0.8,TRUE,FALSE,0.05,0.45,0.05,0.15,0.15,0.33768243512974,0.8063,0.487377436605704,0.402215768463074,0.260101796407186
2223,0.8,TRUE,FALSE,0.05,0.475,0.05,0.15,0.15,0.391872055888224,0.8154,0.516708034831131,0.403020758483034,0.205107185628743
2190,0.8,TRUE,FALSE,0.025,0.475,0.05,0.1,0.1,0.620050299401198,0.814,0.666115371820382,0.306862874251497,0.0730868263473054
2240,0.8,TRUE,FALSE,0.05,0.9,0.05,0.15,0.15,0.753749500998004,0.8035,0.771439865153503,0.211015369261477,0.035235129740519
2236,0.8,TRUE,FALSE,0.05,0.8,0.05,0.15,0.15,0.712467065868263,0.8154,0.736967217425004,0.242706387225549,0.0448265469061876
2239,0.8,TRUE,FALSE,0.05,0.875,0.05,0.15,0.15,0.743907584830339,0.822,0.763157009070485,0.218465668662675,0.037626746506986
2238,0.8,TRUE,FALSE,0.05,0.85,0.05,0.15,0.15,0.733695608782435,0.8112,0.75457713454347,0.227015369261477,0.0392890219560878
2237,0.8,TRUE,FALSE,0.05,0.825,0.05,0.15,0.15,0.72311996007984,0.815,0.745817116980303,0.23516626746507,0.0417137724550898
2235,0.8,TRUE,FALSE,0.05,0.775,0.05,0.15,0.15,0.70045748502994,0.8179,0.727793577090044,0.252160678642715,0.0473818363273453
2189,0.8,TRUE,FALSE,0.025,0.45,0.05,0.1,0.1,0.585291816367265,0.8089,0.640290306788381,0.327789221556886,0.0869189620758483
2233,0.8,TRUE,FALSE,0.05,0.725,0.05,0.15,0.15,0.672477045908184,0.8102,0.705154042125882,0.272316566866267,0.0552063872255489
2231,0.8,TRUE,FALSE,0.05,0.675,0.05,0.15,0.15,0.636701796407186,0.8066,0.677216158882595,0.297073253493014,0.0662249500998004
2224,0.8,TRUE,FALSE,0.05,0.5,0.05,0.15,0.15,0.436554291417166,0.8141,0.543134652569651,0.394002794411178,0.169442914171657
2245,0.8,TRUE,FALSE,0.075,0.2,0.05,NA,NA,0,0.8107,0,0.0914245508982036,0.908575449101796
2234,0.8,TRUE,FALSE,0.05,0.75,0.05,0.15,0.15,0.685601796407186,0.8113,0.715468549531497,0.262534730538922,0.0518634730538922
2241,0.8,TRUE,FALSE,0.05,0.925,0.05,0.15,0.15,0.763231337325349,0.8059,0.779367500421263,0.203485429141717,0.0332832335329341
2242,0.8,TRUE,FALSE,0.05,0.95,0.05,0.15,0.15,0.768544311377246,0.8084,0.783718074431212,0.199074251497006,0.0323814371257485
2246,0.8,TRUE,FALSE,0.075,0.225,0.05,NA,NA,0,0.8055,0,0.0917179640718563,0.908282035928144
2247,0.8,TRUE,FALSE,0.075,0.25,0.05,NA,NA,0,0.8089,0,0.0911774451097804,0.90882255489022
2253,0.8,TRUE,FALSE,0.075,0.4,0.05,NA,NA,0,0.8131,0,0.0894720558882236,0.910527944111776
2248,0.8,TRUE,FALSE,0.075,0.275,0.05,NA,NA,0,0.8102,0,0.0915189620758483,0.908481037924152
2250,0.8,TRUE,FALSE,0.075,0.325,0.05,NA,NA,0,0.814,0,0.0903491017964072,0.909650898203593
2249,0.8,TRUE,FALSE,0.075,0.3,0.05,NA,NA,0,0.8193,0,0.090851497005988,0.909148502994012
2251,0.8,TRUE,FALSE,0.075,0.35,0.05,NA,NA,0,0.8149,0,0.0909940119760479,0.909005988023952
2252,0.8,TRUE,FALSE,0.075,0.375,0.05,NA,NA,0,0.817,0,0.0925550898203593,0.907444910179641
2243,0.8,TRUE,FALSE,0.05,0.975,0.05,0.15,0.15,0.776616167664671,0.8079,0.791246120522079,0.192551097804391,0.0308327345309381
2254,0.8,TRUE,FALSE,0.075,0.425,0.05,NA,NA,0,0.8129,0,0.093377245508982,0.906622754491018
2225,0.8,TRUE,FALSE,0.05,0.525,0.05,0.15,0.15,0.482194011976048,0.8079,0.567858259718592,0.383164670658683,0.134641317365269
2255,0.8,TRUE,FALSE,0.075,0.45,0.05,NA,NA,0,0.8165,0,0.091998003992016,0.908001996007984
2256,0.8,TRUE,FALSE,0.075,0.475,0.05,NA,NA,0,0.8125,0,0.0919624750499002,0.9080375249501
2257,0.8,TRUE,FALSE,0.075,0.5,0.05,NA,NA,0,0.8014,0,0.0907754491017964,0.909224550898204
2244,0.8,TRUE,FALSE,0.05,1,0.05,0.15,0.15,0.782752894211577,0.8142,0.796647359387804,0.187602395209581,0.0296447105788423
2232,0.8,TRUE,FALSE,0.05,0.7,0.05,0.15,0.15,0.65654251497006,0.8027,0.692700447473288,0.283935329341317,0.0595221556886228
2258,0.8,TRUE,FALSE,0.075,0.525,0.05,NA,NA,2.85429141716567e-05,0.8107,0.0167759718657922,0.0908193612774451,0.909152095808383
2259,0.8,TRUE,FALSE,0.075,0.55,0.05,0.2,0.2,0.236862874251497,0.8113,0.443651470746588,0.370810978043912,0.392326147704591
2188,0.8,TRUE,FALSE,0.025,0.425,0.05,0.1,0.1,0.548908183632735,0.8085,0.617261956523855,0.346621357285429,0.104470459081836
2230,0.8,TRUE,FALSE,0.05,0.65,0.05,0.15,0.15,0.622469061876248,0.8114,0.666300768185177,0.306780638722555,0.0707502994011976
2261,0.8,TRUE,FALSE,0.075,0.6,0.05,0.2,0.2,0.378014770459082,0.8066,0.510955066617048,0.406454291417166,0.215530938123752
2260,0.8,TRUE,FALSE,0.075,0.575,0.05,0.2,0.2,0.319992415169661,0.8112,0.48044341853436,0.399643512974052,0.280364071856287
2278,0.8,TRUE,FALSE,0.1,0.2,0.05,NA,NA,0,0.8092,0,0.0927111776447106,0.907288822355289
2279,0.8,TRUE,FALSE,0.1,0.225,0.05,NA,NA,0,0.8163,0,0.0917005988023952,0.908299401197605
2262,0.8,TRUE,FALSE,0.075,0.625,0.05,0.2,0.2,0.422784630738523,0.8088,0.53418027221581,0.400113373253493,0.177101996007984
2280,0.8,TRUE,FALSE,0.1,0.25,0.05,NA,NA,0,0.8185,0,0.090899001996008,0.909100998003992
2226,0.8,TRUE,FALSE,0.05,0.55,0.05,0.15,0.15,0.514973053892216,0.811,0.589803516086592,0.368277245508982,0.116749700598802
2281,0.8,TRUE,FALSE,0.1,0.275,0.05,NA,NA,0,0.8159,0,0.0912395209580838,0.908760479041916
2229,0.8,TRUE,FALSE,0.05,0.625,0.05,0.15,0.15,0.596204191616767,0.8067,0.646137906306072,0.3241,0.0796958083832335
2282,0.8,TRUE,FALSE,0.1,0.3,0.05,NA,NA,0,0.8146,0,0.0898692614770459,0.910130738522954
2283,0.8,TRUE,FALSE,0.1,0.325,0.05,NA,NA,0,0.8107,0,0.0918968063872256,0.908103193612774
2286,0.8,TRUE,FALSE,0.1,0.4,0.05,NA,NA,0,0.822,0,0.0900287425149701,0.90997125748503
2275,0.8,TRUE,FALSE,0.075,0.95,0.05,0.2,0.2,0.680746506986028,0.8106,0.71149258756096,0.266736127744511,0.0525173652694611
2285,0.8,TRUE,FALSE,0.1,0.375,0.05,NA,NA,0,0.8038,0,0.0903259481037924,0.909674051896208
2263,0.8,TRUE,FALSE,0.075,0.65,0.05,0.2,0.2,0.458657285429142,0.8107,0.553975919722072,0.393621956087824,0.147720758483034
2284,0.8,TRUE,FALSE,0.1,0.35,0.05,NA,NA,0,0.8138,0,0.088699001996008,0.911300998003992
2287,0.8,TRUE,FALSE,0.1,0.425,0.05,NA,NA,0,0.8246,0,0.0905181636726547,0.909481836327345
2290,0.8,TRUE,FALSE,0.1,0.5,0.05,NA,NA,0,0.8097,0,0.0912197604790419,0.908780239520958
2277,0.8,TRUE,FALSE,0.075,1,0.05,0.2,0.2,0.705226347305389,0.8124,0.730647175249476,0.248784830339321,0.0459888223552894
2288,0.8,TRUE,FALSE,0.1,0.45,0.05,NA,NA,0,0.8093,0,0.092087624750499,0.907912375249501
2276,0.8,TRUE,FALSE,0.075,0.975,0.05,0.2,0.2,0.693475848303393,0.8138,0.720866341748315,0.257334930139721,0.0491892215568862
2272,0.8,TRUE,FALSE,0.075,0.875,0.05,0.2,0.2,0.647736127744511,0.8117,0.684556981195136,0.290679441117764,0.0615844311377245
2289,0.8,TRUE,FALSE,0.1,0.475,0.05,NA,NA,0,0.8137,0,0.0898606786427146,0.910139321357285
2228,0.8,TRUE,FALSE,0.05,0.6,0.05,0.15,0.15,0.572196606786427,0.8117,0.630399369697749,0.336787025948104,0.0910163672654691
2291,0.8,TRUE,FALSE,0.1,0.525,0.05,NA,NA,0,0.8126,0,0.0911540918163673,0.908845908183633
2292,0.8,TRUE,FALSE,0.1,0.55,0.05,NA,NA,0,0.817,0,0.0901528942115769,0.909847105788423
2293,0.8,TRUE,FALSE,0.1,0.575,0.05,NA,NA,0,0.818,0,0.0923756487025948,0.907624351297405
2296,0.8,TRUE,FALSE,0.1,0.65,0.05,NA,NA,0,0.8134,0,0.092835129740519,0.907164870259481
2274,0.8,TRUE,FALSE,0.075,0.925,0.05,0.2,0.2,0.676183433133733,0.8108,0.706996826052229,0.270270658682635,0.0535459081836327
2294,0.8,TRUE,FALSE,0.1,0.6,0.05,NA,NA,0,0.807,0,0.089587624750499,0.910412375249501
2273,0.8,TRUE,FALSE,0.075,0.9,0.05,0.2,0.2,0.660804790419162,0.8067,0.695230673542619,0.281139720558882,0.0580554890219561
2295,0.8,TRUE,FALSE,0.1,0.625,0.05,NA,NA,0,0.8084,0,0.0902624750499002,0.9097375249501
2271,0.8,TRUE,FALSE,0.075,0.85,0.05,0.2,0.2,0.635518562874251,0.8126,0.675114776499698,0.29887744510978,0.0656039920159681
2297,0.8,TRUE,FALSE,0.1,0.675,0.05,0.25,0.25,0.204391616766467,0.8098,0.432379148911959,0.353134331337325,0.442474051896208
2298,0.8,TRUE,FALSE,0.1,0.7,0.05,0.25,0.25,0.311724351297405,0.8008,0.47364886369741,0.405716766467066,0.282558882235529
2264,0.8,TRUE,FALSE,0.075,0.675,0.05,0.2,0.2,0.491585229540918,0.8077,0.574474343853618,0.379812375249501,0.128602395209581
2270,0.8,TRUE,FALSE,0.075,0.825,0.05,0.2,0.2,0.619549700598802,0.8047,0.66297006148581,0.310491017964072,0.0699592814371258
2299,0.8,TRUE,FALSE,0.1,0.725,0.05,0.25,0.25,0.373078043912176,0.815,0.505783335728063,0.410025748502994,0.21689620758483
2300,0.8,TRUE,FALSE,0.1,0.75,0.05,0.25,0.25,0.405160279441118,0.8155,0.520798294532757,0.408940319361277,0.185899401197605
2311,0.3,TRUE,TRUE,0,0.2,0.05,0.05,0.05,0.345759481037924,0.2623,0.496220185716187,0.378034331337325,0.276206187624751
2227,0.8,TRUE,FALSE,0.05,0.575,0.05,0.15,0.15,0.546183033932136,0.8041,0.611615215560634,0.351584231536926,0.102232734530938
2265,0.8,TRUE,FALSE,0.075,0.7,0.05,0.2,0.2,0.521311976047904,0.8148,0.593822308656539,0.367529341317365,0.111158682634731
2269,0.8,TRUE,FALSE,0.075,0.8,0.05,0.2,0.2,0.601860678642715,0.8097,0.650700608367851,0.321043313373253,0.0770960079840319
2301,0.8,TRUE,FALSE,0.1,0.775,0.05,0.25,0.25,0.443504391217565,0.8089,0.540902868613727,0.400962874251497,0.155532734530938
2268,0.8,TRUE,FALSE,0.075,0.775,0.05,0.2,0.2,0.581334930139721,0.8099,0.63448232636213,0.333669061876248,0.0849960079840319
2312,0.3,TRUE,TRUE,0,0.225,0.05,0.05,0.05,0.43321497005988,0.2484,0.542878273395221,0.382769461077844,0.184015568862275
2302,0.8,TRUE,FALSE,0.1,0.8,0.05,0.25,0.25,0.472265868263473,0.814,0.55970686818953,0.391134930139721,0.136599201596806
2318,0.3,TRUE,TRUE,0,0.375,0.05,0.05,0.05,0.725118962075848,0.2455,0.749981988014573,0.231848502994012,0.0430325349301397
2303,0.8,TRUE,FALSE,0.1,0.825,0.05,0.25,0.25,0.500451696606786,0.801,0.579005207790882,0.378199401197605,0.121348902195609
2320,0.3,TRUE,TRUE,0,0.425,0.05,0.05,0.05,0.770384231536926,0.2376,0.78773851782886,0.196836526946108,0.0327792415169661
2319,0.3,TRUE,TRUE,0,0.4,0.05,0.05,0.05,0.752915968063872,0.2617,0.773189483601274,0.210068263473054,0.0370157684630739
2317,0.3,TRUE,TRUE,0,0.35,0.05,0.05,0.05,0.697902594810379,0.2592,0.727146743959242,0.251764071856287,0.0503333333333333
2321,0.3,TRUE,TRUE,0,0.45,0.05,0.05,0.05,0.792070658682635,0.2399,0.805989511746712,0.179825948103792,0.0281033932135729
2322,0.3,TRUE,TRUE,0,0.475,0.05,0.05,0.05,0.807487225548902,0.2492,0.81959530109292,0.166555089820359,0.0259576846307385
2323,0.3,TRUE,TRUE,0,0.5,0.05,0.05,0.05,0.821896806387226,0.2555,0.831706959399511,0.154834331337325,0.0232688622754491
2306,0.8,TRUE,FALSE,0.1,0.9,0.05,0.25,0.25,0.562603592814371,0.8085,0.620234596052943,0.347020159680639,0.09037624750499
2266,0.8,TRUE,FALSE,0.075,0.725,0.05,0.2,0.2,0.541475648702595,0.8106,0.607880205111182,0.3565,0.102024351297405
2316,0.3,TRUE,TRUE,0,0.325,0.05,0.05,0.05,0.660412774451098,0.2545,0.697460852797231,0.27777245508982,0.0618147704590818
2324,0.3,TRUE,TRUE,0,0.525,0.05,0.05,0.05,0.832111776447106,0.2557,0.840878387739815,0.146332335329341,0.0215558882235529
2325,0.3,TRUE,TRUE,0,0.55,0.05,0.05,0.05,0.845553293413174,0.2552,0.852951872225654,0.135049301397206,0.0193974051896208
2310,0.8,TRUE,FALSE,0.1,1,0.05,0.25,0.25,0.622436127744511,0.819,0.664804606409318,0.308968463073852,0.0685954091816367
2328,0.3,TRUE,TRUE,0,0.625,0.05,0.05,0.05,0.871347105788423,0.2323,0.876310976116556,0.113288223552894,0.0153646706586826
2326,0.3,TRUE,TRUE,0,0.575,0.05,0.05,0.05,0.853486626746507,0.2507,0.860120025487622,0.128488622754491,0.018024750499002
2309,0.8,TRUE,FALSE,0.1,0.975,0.05,0.25,0.25,0.608055089820359,0.8105,0.652779761099923,0.318875848303393,0.0730690618762475
2327,0.3,TRUE,TRUE,0,0.6,0.05,0.05,0.05,0.860451696606786,0.2428,0.866704789758889,0.122228942115768,0.0173193612774451
2315,0.3,TRUE,TRUE,0,0.3,0.05,0.05,0.05,0.618732934131737,0.2602,0.667177650606474,0.30430379241517,0.0769632734530938
2330,0.3,TRUE,TRUE,0,0.675,0.05,0.05,0.05,0.883312175648703,0.2599,0.887435855790586,0.1029624750499,0.0137253493013972
2333,0.3,TRUE,TRUE,0,0.75,0.05,0.05,0.05,0.899215169660679,0.2514,0.902416235950415,0.0895766467065868,0.0112081836327345
2332,0.3,TRUE,TRUE,0,0.725,0.05,0.05,0.05,0.894431137724551,0.2442,0.897724733875425,0.0932303393213573,0.0123385229540918
2329,0.3,TRUE,TRUE,0,0.65,0.05,0.05,0.05,0.875629141716567,0.2565,0.880281976990936,0.109285628742515,0.0150852295409182
2334,0.3,TRUE,TRUE,0,0.775,0.05,0.05,0.05,0.903343912175649,0.2425,0.906272796475605,0.085750499001996,0.0109055888223553
2331,0.3,TRUE,TRUE,0,0.7,0.05,0.05,0.05,0.887194610778443,0.2562,0.891304390757038,0.0992776447105788,0.013527744510978
2336,0.3,TRUE,TRUE,0,0.825,0.05,0.05,0.05,0.909603193612774,0.2395,0.91211953939073,0.0801327345309381,0.0102640718562874
2335,0.3,TRUE,TRUE,0,0.8,0.05,0.05,0.05,0.905656886227545,0.2484,0.908370702845698,0.0835297405189621,0.010813373253493
2338,0.3,TRUE,TRUE,0,0.875,0.05,0.05,0.05,0.917764670658683,0.254,0.919733023984781,0.0732175648702595,0.00901776447105788
2337,0.3,TRUE,TRUE,0,0.85,0.05,0.05,0.05,0.912987025948104,0.2398,0.915053436893468,0.0769596806387225,0.0100532934131737
2267,0.8,TRUE,FALSE,0.075,0.75,0.05,0.2,0.2,0.567051896207585,0.802,0.623919949659321,0.34314371257485,0.0898043912175649
2341,0.3,TRUE,TRUE,0,0.95,0.05,0.05,0.05,0.925058283433134,0.2492,0.926637249831135,0.0666988023952096,0.00824291417165669
2344,0.3,TRUE,TRUE,0.025,0.2,0.05,NA,NA,0,0.2539,0,0.0917411177644711,0.908258882235529
2345,0.3,TRUE,TRUE,0.025,0.225,0.05,NA,NA,0,0.2382,0,0.0925171656686627,0.907482834331337
2339,0.3,TRUE,TRUE,0,0.9,0.05,0.05,0.05,0.919692215568862,0.231,0.921660972299807,0.0716111776447106,0.00869660678642715
2313,0.3,TRUE,TRUE,0,0.25,0.05,0.05,0.05,0.506343313373253,0.2534,0.590333082282122,0.35708123752495,0.136575449101796
2347,0.3,TRUE,TRUE,0.025,0.275,0.05,NA,NA,0,0.2582,0,0.0906071856287425,0.909392814371258
2346,0.3,TRUE,TRUE,0.025,0.25,0.05,NA,NA,0,0.2553,0,0.0902097804391218,0.909790219560878
2349,0.3,TRUE,TRUE,0.025,0.325,0.05,NA,NA,0,0.2597,0,0.09142375249501,0.90857624750499
2348,0.3,TRUE,TRUE,0.025,0.3,0.05,NA,NA,0,0.24,0,0.0919650698602794,0.908034930139721
2340,0.3,TRUE,TRUE,0,0.925,0.05,0.05,0.05,0.923208982035928,0.255,0.92484312171798,0.0682840319361277,0.00850698602794411
2351,0.3,TRUE,TRUE,0.025,0.375,0.05,NA,NA,0,0.2583,0,0.0911614770459082,0.908838522954092
2353,0.3,TRUE,TRUE,0.025,0.425,0.05,NA,NA,0,0.2493,0,0.0926499001996008,0.907350099800399
2350,0.3,TRUE,TRUE,0.025,0.35,0.05,NA,NA,0,0.2408,0,0.0903375249500998,0.9096624750499
2352,0.3,TRUE,TRUE,0.025,0.4,0.05,NA,NA,0,0.2529,0,0.0913918163672655,0.908608183632735
2304,0.8,TRUE,FALSE,0.1,0.85,0.05,0.25,0.25,0.518601996007984,0.8116,0.589879308161601,0.370615369261477,0.110782634730539
2343,0.3,TRUE,TRUE,0,1,0.05,0.05,0.05,0.93019500998004,0.2412,0.931483619543734,0.0621279441117764,0.00767704590818363
2342,0.3,TRUE,TRUE,0,0.975,0.05,0.05,0.05,0.928110379241517,0.2439,0.929741003884946,0.0640944111776447,0.00779520958083832
2305,0.8,TRUE,FALSE,0.1,0.875,0.05,0.25,0.25,0.541542115768463,0.8104,0.60649217633946,0.35820618762475,0.100251696606786
2370,0.3,TRUE,TRUE,0.025,0.85,0.05,0.0789678793996344,0.0789725883294141,0.862948103792415,0.2444,0.8684685062979,0.120375249500998,0.0166766467065868
2365,0.3,TRUE,TRUE,0.025,0.725,0.05,0.0801666843749175,0.0801597234948108,0.828366666666667,0.2499,0.837412855575866,0.149798203592814,0.021835129740519
2367,0.3,TRUE,TRUE,0.025,0.775,0.05,0.0796317536936348,0.0795998275477513,0.843381437125749,0.2438,0.850565008361836,0.136944910179641,0.0196736526946108
2366,0.3,TRUE,TRUE,0.025,0.75,0.05,0.07985490143888,0.0798385044045686,0.837241117764471,0.2368,0.845137865262214,0.142177045908184,0.0205818363273453
2369,0.3,TRUE,TRUE,0.025,0.825,0.05,0.0791503702120954,0.0791264990121824,0.857579041916168,0.2467,0.863539136903004,0.125374251497006,0.0170467065868263
2364,0.3,TRUE,TRUE,0.025,0.7,0.05,0.0805708963528762,0.0805526282145317,0.817626147704591,0.2539,0.827699840210465,0.158258083832335,0.0241157684630739
2360,0.3,TRUE,TRUE,0.025,0.6,0.05,0.082387206825797,0.0824144184998812,0.772612375249501,0.2365,0.788849607652643,0.19568622754491,0.0317013972055888
2371,0.3,TRUE,TRUE,0.025,0.875,0.05,0.0787830757230031,0.0787454786603207,0.868394411177645,0.2482,0.87354852907233,0.115813173652695,0.0157924151696607
2362,0.3,TRUE,TRUE,0.025,0.65,0.05,0.081275202699528,0.0812505434309385,0.798557085828343,0.2582,0.810695087199328,0.174389820359281,0.0270530938123753
2361,0.3,TRUE,TRUE,0.025,0.625,0.05,0.0816884458923527,0.0816968857627481,0.788985229540918,0.2577,0.802214830069471,0.182098602794411,0.0289161676646707
2368,0.3,TRUE,TRUE,0.025,0.8,0.05,0.0794129249149274,0.0794087094665041,0.850261676646707,0.2378,0.856628563188023,0.131210778443114,0.0185275449101796
2372,0.3,TRUE,TRUE,0.025,0.9,0.05,0.0786386732778669,0.0786334244097376,0.873110978043912,0.2553,0.877831779892911,0.111751497005988,0.0151375249500998
2358,0.3,TRUE,TRUE,0.025,0.55,0.05,0.0839018178727725,0.0839350743348046,0.737741317365269,0.2363,0.758629463894743,0.222743113772455,0.0395155688622754
2359,0.3,TRUE,TRUE,0.025,0.575,0.05,0.0829558159239797,0.0829815098424751,0.757707385229541,0.2452,0.775713818253219,0.206725948103792,0.0355666666666667
2363,0.3,TRUE,TRUE,0.025,0.675,0.05,0.0809020602355683,0.0809143229095658,0.809048502994012,0.2488,0.820552179206255,0.165919760479042,0.0250317365269461
2356,0.3,TRUE,TRUE,0.025,0.5,0.05,0.0860879382964777,0.086068461232934,0.692616766467066,0.2468,0.722832291463895,0.256484431137725,0.0508988023952096
2357,0.3,TRUE,TRUE,0.025,0.525,0.05,0.0847758794448022,0.0847814585701528,0.717765269461078,0.2484,0.744125468712151,0.237346506986028,0.0448882235528942
2379,0.3,TRUE,TRUE,0.05,0.25,0.05,NA,NA,0,0.2434,0,0.0899233532934132,0.910076646706587
2377,0.3,TRUE,TRUE,0.05,0.2,0.05,NA,NA,0,0.2347,0,0.090638123752495,0.909361876247505
2378,0.3,TRUE,TRUE,0.05,0.225,0.05,NA,NA,0,0.2596,0,0.0904063872255489,0.909593612774451
2380,0.3,TRUE,TRUE,0.05,0.275,0.05,NA,NA,0,0.2541,0,0.0904481037924152,0.909551896207585
2381,0.3,TRUE,TRUE,0.05,0.3,0.05,NA,NA,0,0.2545,0,0.0891469061876247,0.910853093812375
2382,0.3,TRUE,TRUE,0.05,0.325,0.05,NA,NA,0,0.2279,0,0.0893746506986028,0.910625349301397
2307,0.8,TRUE,FALSE,0.1,0.925,0.05,0.25,0.25,0.579578243512974,0.8142,0.631421243199062,0.336630339321357,0.0837914171656687
2383,0.3,TRUE,TRUE,0.05,0.35,0.05,NA,NA,0,0.2474,0,0.0896760479041916,0.910323952095808
2386,0.3,TRUE,TRUE,0.05,0.425,0.05,NA,NA,0,0.2364,0,0.0919972055888224,0.908002794411178
2385,0.3,TRUE,TRUE,0.05,0.4,0.05,NA,NA,0,0.2399,0,0.0922377245508982,0.907762275449102
2384,0.3,TRUE,TRUE,0.05,0.375,0.05,NA,NA,0,0.2484,0,0.0892776447105788,0.910722355289421
2387,0.3,TRUE,TRUE,0.05,0.45,0.05,NA,NA,0,0.2515,0,0.0885692614770459,0.911430738522954
2388,0.3,TRUE,TRUE,0.05,0.475,0.05,NA,NA,0,0.2445,0,0.0915447105788423,0.908455289421158
2375,0.3,TRUE,TRUE,0.025,0.975,0.05,0.0782358895600403,0.0781982773417633,0.885637724550898,0.2558,0.889525768894953,0.100704191616766,0.0136580838323353
2374,0.3,TRUE,TRUE,0.025,0.95,0.05,0.0783473996847555,0.0783559158031207,0.881839121756487,0.2473,0.885750992064504,0.10452754491018,0.0136333333333333
2373,0.3,TRUE,TRUE,0.025,0.925,0.05,0.0784480158991512,0.0784667148616112,0.878991017964072,0.2558,0.883099583207656,0.107023153692615,0.0139858283433134
2308,0.8,TRUE,FALSE,0.1,0.95,0.05,0.25,0.25,0.592957684630739,0.8155,0.641995751818947,0.328362275449102,0.0786800399201597
2391,0.3,TRUE,TRUE,0.05,0.55,0.05,NA,NA,0,0.25,0,0.0902930139720559,0.909706986027944
2389,0.3,TRUE,TRUE,0.05,0.5,0.05,NA,NA,0,0.2428,0,0.0911149700598802,0.90888502994012
2390,0.3,TRUE,TRUE,0.05,0.525,0.05,NA,NA,0,0.2399,0,0.0912437125748503,0.90875628742515
