"ID","starting","globalgrazing","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
1765,"high",FALSE,0.01,0.48,0.1,0.118993885787183,0.122262946748532,0.526601397205589,0.613541145689027,0.354774451097804,0.118624151696607
1835,"high",FALSE,0.02,0.96,0.1,0.124973678880309,0.146465593846728,0.800860678642715,0.82239268022354,0.17130998003992,0.0278293413173653
1821,"high",FALSE,0.02,0.52,0.1,0.151653913448076,0.157938140080944,0.387325548902196,0.558577815493354,0.379210978043912,0.233463473053892
1838,"high",FALSE,0.025,0.24,0.1,NA,NA,0,0,0.0894463073852295,0.91055369261477
1829,"high",FALSE,0.02,0.72,0.1,0.128560867490394,0.141504749665459,0.700313572854291,0.743617009398155,0.248408582834331,0.0512778443113772
1836,"high",FALSE,0.02,1,0.1,0.124710214567225,0.147231242061776,0.809414770459082,0.829487362923411,0.164218163672655,0.0263670658682635
1840,"high",FALSE,0.025,0.32,0.1,NA,NA,0,0,0.0904097804391218,0.909590219560878
1828,"high",FALSE,0.02,0.68,0.1,0.129907202089799,0.141511738799208,0.668766467065868,0.721680582419698,0.269714371257485,0.0615191616766467
1839,"high",FALSE,0.025,0.28,0.1,NA,NA,0,0,0.0906854291417166,0.909314570858283
1841,"high",FALSE,0.025,0.36,0.1,NA,NA,0,0,0.0903538922155689,0.909646107784431
1842,"high",FALSE,0.025,0.4,0.1,NA,NA,0,0,0.0904802395209581,0.909519760479042
1847,"high",FALSE,0.025,0.5,0.1,NA,NA,0,0,0.092188622754491,0.907811377245509
1846,"high",FALSE,0.025,0.48,0.1,NA,NA,0,0,0.0898209580838323,0.910179041916168
1766,"high",FALSE,0.01,0.5,0.1,0.117989128149432,0.121621149700352,0.555958283433134,0.634337013252796,0.34096626746507,0.103075449101796
1848,"high",FALSE,0.025,0.52,0.1,NA,NA,0,0,0.0904107784431138,0.909589221556886
1844,"high",FALSE,0.025,0.44,0.1,NA,NA,0,0,0.0907696606786427,0.909230339321357
1849,"high",FALSE,0.025,0.54,0.1,NA,NA,0,0,0.0893796407185629,0.910620359281437
1843,"high",FALSE,0.025,0.42,0.1,NA,NA,0,0,0.0912834331337325,0.908716566866267
1845,"high",FALSE,0.025,0.46,0.1,NA,NA,0,0,0.0901375249500998,0.9098624750499
1850,"high",FALSE,0.025,0.56,0.1,NA,NA,0,0,0.0886369261477046,0.911363073852295
1796,"high",FALSE,0.015,0.56,0.1,0.125420845605409,0.131744900031063,0.590140119760479,0.661998398886275,0.32029001996008,0.0895698602794411
1827,"high",FALSE,0.02,0.64,0.1,0.13139377341641,0.141613246978122,0.637118163672655,0.69824479911152,0.290840718562874,0.0720411177644711
1864,"high",FALSE,0.03,0.2,0.1,NA,NA,0,0,0.0905812375249501,0.90941876247505
1865,"high",FALSE,0.03,0.24,0.1,NA,NA,0,0,0.090048502994012,0.909951497005988
1866,"high",FALSE,0.03,0.28,0.1,NA,NA,0,0,0.0919085828343313,0.908091417165669
1822,"high",FALSE,0.02,0.54,0.1,0.140192846239182,0.147120013520874,0.497693612774451,0.609359700994991,0.364384630738523,0.137921756487026
1867,"high",FALSE,0.03,0.32,0.1,NA,NA,0,0,0.0901946107784431,0.909805389221557
1861,"high",FALSE,0.025,0.92,0.1,0.132310431407974,0.155643619789745,0.773772055888224,0.802385490539626,0.19212255489022,0.0341053892215569
1863,"high",FALSE,0.025,1,0.1,0.131329640966044,0.158173348957694,0.797989820359281,0.821827884268714,0.17304750499002,0.0289626746506986
1862,"high",FALSE,0.025,0.96,0.1,0.131724719793531,0.157036576623383,0.78804750499002,0.813615595479181,0.181383632734531,0.0305688622754491
1860,"high",FALSE,0.025,0.88,0.1,0.133048371094365,0.154555992333395,0.756534530938124,0.789174421454841,0.205253093812375,0.038212375249501
1868,"high",FALSE,0.03,0.36,0.1,NA,NA,0,0,0.0903345309381238,0.909665469061876
1859,"high",FALSE,0.025,0.84,0.1,0.133779502393375,0.153670242126203,0.740139321357285,0.776406957053545,0.217953093812375,0.0419075848303393
1869,"high",FALSE,0.03,0.4,0.1,NA,NA,0,0,0.0907253493013972,0.909274650698603
1870,"high",FALSE,0.03,0.42,0.1,NA,NA,0,0,0.0901155688622755,0.909884431137725
1825,"high",FALSE,0.02,0.6,0.1,0.133658280214728,0.14245533995885,0.594314570858283,0.668135220441014,0.317493612774451,0.0881918163672655
1858,"high",FALSE,0.025,0.8,0.1,0.134632142350345,0.15285635681645,0.721900998003992,0.76236924734596,0.232130538922156,0.0459684630738523
1857,"high",FALSE,0.025,0.76,0.1,0.13569479053682,0.152302383461824,0.700428942115768,0.746323933908675,0.247862075848303,0.0517089820359281
1872,"high",FALSE,0.03,0.46,0.1,NA,NA,0,0,0.0914846307385229,0.908515369261477
1871,"high",FALSE,0.03,0.44,0.1,NA,NA,0,0,0.091151497005988,0.908848502994012
1794,"high",FALSE,0.015,0.52,0.1,0.128149737785466,0.133584273853204,0.532988023952096,0.626655458493501,0.348297205588822,0.118714770459082
1856,"high",FALSE,0.025,0.72,0.1,0.136975421617003,0.151989809135636,0.676181037924152,0.728015925937927,0.265287225548902,0.0585317365269461
1873,"high",FALSE,0.03,0.48,0.1,NA,NA,0,0,0.0889053892215569,0.911094610778443
1874,"high",FALSE,0.03,0.5,0.1,NA,NA,0,0,0.091697005988024,0.908302994011976
1876,"high",FALSE,0.03,0.54,0.1,NA,NA,0,0,0.0891894211576846,0.910810578842315
1875,"high",FALSE,0.03,0.52,0.1,NA,NA,0,0,0.0914660678642715,0.908533932135729
1826,"high",FALSE,0.02,0.6,0.1,0.13377245382881,0.142502557818472,0.592219361277445,0.667637772771283,0.318949301397206,0.0888313373253493
1877,"high",FALSE,0.03,0.56,0.1,NA,NA,0,0,0.0912231536926148,0.908776846307385
1878,"high",FALSE,0.03,0.58,0.1,NA,NA,0,0,0.0907265469061876,0.909273453093812
1879,"high",FALSE,0.03,0.6,0.1,NA,NA,0,0,0.0918810379241517,0.908118962075848
1795,"high",FALSE,0.015,0.54,0.1,0.126807779056385,0.132737042845495,0.559668263473054,0.643928102593232,0.335687824351297,0.104643912175649
1880,"high",FALSE,0.03,0.6,0.1,NA,NA,0,0,0.090250499001996,0.909749500998004
1891,"high",FALSE,0.035,0.2,0.1,NA,NA,0,0,0.0898774451097804,0.91012255489022
1892,"high",FALSE,0.035,0.24,0.1,NA,NA,0,0,0.0914678642714571,0.908532135728543
1893,"high",FALSE,0.035,0.28,0.1,NA,NA,0,0,0.0904726546906188,0.909527345309381
1894,"high",FALSE,0.035,0.32,0.1,NA,NA,0,0,0.0901998003992016,0.909800199600798
1855,"high",FALSE,0.025,0.68,0.1,0.139180141457837,0.152534153611492,0.63812994011976,0.702752170973334,0.289234131736527,0.0726359281437126
1896,"high",FALSE,0.035,0.4,0.1,NA,NA,0,0,0.0905812375249501,0.90941876247505
1895,"high",FALSE,0.035,0.36,0.1,NA,NA,0,0,0.0935323353293413,0.906467664670659
1897,"high",FALSE,0.035,0.42,0.1,NA,NA,0,0,0.0912602794411178,0.908739720558882
1899,"high",FALSE,0.035,0.46,0.1,NA,NA,0,0,0.0905840319361277,0.909415968063872
1898,"high",FALSE,0.035,0.44,0.1,NA,NA,0,0,0.0908171656686627,0.909182834331337
1902,"high",FALSE,0.035,0.52,0.1,NA,NA,0,0,0.0890253493013972,0.910974650698603
1900,"high",FALSE,0.035,0.48,0.1,NA,NA,0,0,0.0913974051896208,0.908602594810379
1901,"high",FALSE,0.035,0.5,0.1,NA,NA,0,0,0.0891455089820359,0.910854491017964
1824,"high",FALSE,0.02,0.58,0.1,0.135204604519045,0.143520776863956,0.56814251497006,0.652833903585179,0.331172255489022,0.100685229540918
1903,"high",FALSE,0.035,0.54,0.1,NA,NA,0,0,0.092375249500998,0.907624750499002
1889,"high",FALSE,0.03,0.96,0.1,0.138838654935674,0.167448166213007,0.772472055888224,0.803475393345287,0.193174251497006,0.0343536926147705
1887,"high",FALSE,0.03,0.88,0.1,0.140635998346532,0.164930037133457,0.738287425149701,0.777370270814615,0.219368263473054,0.0423443113772455
