"ID","starting","globalgrazing","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
19,"low",TRUE,0,0.92,0.1,0.1,0.1,0.843118962075848,0.850015768440517,0.137624351297405,0.0192566866267465
21,"low",TRUE,0,1,0.1,0.1,0.1,0.85807005988024,0.863929038706332,0.124560079840319,0.0173698602794411
25,"low",TRUE,0.005,0.32,0.1,NA,NA,0,0,0.0910726546906188,0.908927345309381
24,"low",TRUE,0.005,0.28,0.1,NA,NA,0,0,0.091011377245509,0.908988622754491
26,"low",TRUE,0.005,0.36,0.1,NA,NA,0,0,0.0914830339321357,0.908516966067864
27,"low",TRUE,0.005,0.4,0.1,NA,NA,0,0,0.0901614770459082,0.909838522954092
28,"low",TRUE,0.005,0.44,0.1,NA,NA,0,0,0.0927998003992016,0.907200199600798
29,"low",TRUE,0.005,0.48,0.1,NA,NA,0,0,0.0919447105788423,0.908055289421158
30,"low",TRUE,0.005,0.52,0.1,NA,NA,0,0,0.0910101796407186,0.908989820359281
31,"low",TRUE,0.005,0.56,0.1,NA,NA,0,0,0.0915528942115768,0.908447105788423
8,"low",TRUE,0,0.48,0.1,0.1,0.1,0.621110578842315,0.666848769967705,0.305509181636727,0.0733802395209581
32,"low",TRUE,0.005,0.6,0.1,NA,NA,0,0,0.0911313373253493,0.908868662674651
34,"low",TRUE,0.005,0.68,0.1,NA,NA,0,0,0.0892219560878244,0.910778043912176
33,"low",TRUE,0.005,0.64,0.1,NA,NA,0,0,0.092559880239521,0.907440119760479
35,"low",TRUE,0.005,0.72,0.1,NA,NA,0,0,0.093889620758483,0.906110379241517
36,"low",TRUE,0.005,0.76,0.1,NA,NA,0,0,0.0894860279441118,0.910513972055888
37,"low",TRUE,0.005,0.8,0.1,NA,NA,0,0,0.0900724550898204,0.90992754491018
38,"low",TRUE,0.005,0.84,0.1,NA,NA,0,0,0.092262874251497,0.907737125748503
39,"low",TRUE,0.005,0.88,0.1,NA,NA,0,0,0.0917926147704591,0.908207385229541
40,"low",TRUE,0.005,0.92,0.1,NA,NA,0,0,0.0900650698602794,0.909934930139721
41,"low",TRUE,0.005,0.96,0.1,NA,NA,0,0,0.0924534930139721,0.907546506986028
42,"low",TRUE,0.005,1,0.1,NA,NA,0,0,0.0931263473053892,0.906873652694611
43,"low",TRUE,0.01,0.2,0.1,NA,NA,0,0,0.0933592814371258,0.906640718562874
44,"low",TRUE,0.01,0.24,0.1,NA,NA,0,0,0.0894826347305389,0.910517365269461
45,"low",TRUE,0.01,0.28,0.1,NA,NA,0,0,0.0892616766467066,0.910738323353293
46,"low",TRUE,0.01,0.32,0.1,NA,NA,0,0,0.0891952095808383,0.910804790419162
47,"low",TRUE,0.01,0.36,0.1,NA,NA,0,0,0.0911678642714571,0.908832135728543
48,"low",TRUE,0.01,0.4,0.1,NA,NA,0,0,0.0923748502994012,0.907625149700599
49,"low",TRUE,0.01,0.44,0.1,NA,NA,0,0,0.0907728542914172,0.909227145708583
50,"low",TRUE,0.01,0.48,0.1,NA,NA,0,0,0.0915916167664671,0.908408383233533
51,"low",TRUE,0.01,0.52,0.1,NA,NA,0,0,0.0908175648702595,0.909182435129741
52,"low",TRUE,0.01,0.56,0.1,NA,NA,0,0,0.091701996007984,0.908298003992016
53,"low",TRUE,0.01,0.6,0.1,NA,NA,0,0,0.0926720558882236,0.907327944111776
54,"low",TRUE,0.01,0.64,0.1,NA,NA,0,0,0.0892534930139721,0.910746506986028
55,"low",TRUE,0.01,0.68,0.1,NA,NA,0,0,0.0900820359281437,0.909917964071856
56,"low",TRUE,0.01,0.72,0.1,NA,NA,0,0,0.0903101796407186,0.909689820359281
57,"low",TRUE,0.01,0.76,0.1,NA,NA,0,0,0.0907666666666667,0.909233333333333
58,"low",TRUE,0.01,0.8,0.1,NA,NA,0,0,0.090413373253493,0.909586626746507
59,"low",TRUE,0.01,0.84,0.1,NA,NA,0,0,0.0919702594810379,0.908029740518962
60,"low",TRUE,0.01,0.88,0.1,NA,NA,0,0,0.0923449101796407,0.907655089820359
61,"low",TRUE,0.01,0.92,0.1,NA,NA,0,0,0.0906688622754491,0.909331137724551
62,"low",TRUE,0.01,0.96,0.1,NA,NA,0,0,0.0917794411177645,0.908220558882236
63,"low",TRUE,0.01,1,0.1,NA,NA,0,0,0.0913303393213573,0.908669660678643
64,"low",TRUE,0.015,0.2,0.1,NA,NA,0,0,0.092211377245509,0.907788622754491
65,"low",TRUE,0.015,0.24,0.1,NA,NA,0,0,0.0909271457085828,0.909072854291417
66,"low",TRUE,0.015,0.28,0.1,NA,NA,0,0,0.0925469061876247,0.907453093812375
67,"low",TRUE,0.015,0.32,0.1,NA,NA,0,0,0.0921279441117765,0.907872055888224
68,"low",TRUE,0.015,0.36,0.1,NA,NA,0,0,0.089972255489022,0.910027744510978
69,"low",TRUE,0.015,0.4,0.1,NA,NA,0,0,0.0916357285429142,0.908364271457086
70,"low",TRUE,0.015,0.44,0.1,NA,NA,0,0,0.0912562874251497,0.90874371257485
72,"low",TRUE,0.015,0.52,0.1,NA,NA,0,0,0.0921622754491018,0.907837724550898
71,"low",TRUE,0.015,0.48,0.1,NA,NA,0,0,0.0918005988023952,0.908199401197605
6,"low",TRUE,0,0.4,0.1,0.1,0.1,0.511251097804391,0.591117935911353,0.365507584830339,0.123241317365269
73,"low",TRUE,0.015,0.56,0.1,NA,NA,0,0,0.0904572854291417,0.909542714570858
74,"low",TRUE,0.015,0.6,0.1,NA,NA,0,0,0.0889780439121756,0.911021956087824
75,"low",TRUE,0.015,0.64,0.1,NA,NA,0,0,0.0915137724550898,0.90848622754491
76,"low",TRUE,0.015,0.68,0.1,NA,NA,0,0,0.0919435129740519,0.908056487025948
77,"low",TRUE,0.015,0.72,0.1,NA,NA,0,0,0.0904956087824351,0.909504391217565
78,"low",TRUE,0.015,0.76,0.1,NA,NA,0,0,0.0931263473053892,0.906873652694611
79,"low",TRUE,0.015,0.8,0.1,NA,NA,0,0,0.0914285429141717,0.908571457085828
80,"low",TRUE,0.015,0.84,0.1,NA,NA,0,0,0.0902241516966068,0.909775848303393
81,"low",TRUE,0.015,0.88,0.1,NA,NA,0,0,0.0920992015968064,0.907900798403194
82,"low",TRUE,0.015,0.92,0.1,NA,NA,0,0,0.091889620758483,0.908110379241517
83,"low",TRUE,0.015,0.96,0.1,NA,NA,0,0,0.0907491017964072,0.909250898203593
84,"low",TRUE,0.015,1,0.1,NA,NA,0,0,0.0924325349301397,0.90756746506986
85,"low",TRUE,0.02,0.2,0.1,NA,NA,0,0,0.0895443113772455,0.910455688622754
87,"low",TRUE,0.02,0.28,0.1,NA,NA,0,0,0.0919317365269461,0.908068263473054
86,"low",TRUE,0.02,0.24,0.1,NA,NA,0,0,0.0915141716566866,0.908485828343313
88,"low",TRUE,0.02,0.32,0.1,NA,NA,0,0,0.091775249500998,0.908224750499002
89,"low",TRUE,0.02,0.36,0.1,NA,NA,0,0,0.0901481037924152,0.909851896207585
90,"low",TRUE,0.02,0.4,0.1,NA,NA,0,0,0.0901125748502994,0.909887425149701
91,"low",TRUE,0.02,0.44,0.1,NA,NA,0,0,0.0908756487025948,0.909124351297405
93,"low",TRUE,0.02,0.52,0.1,NA,NA,0,0,0.0894724550898204,0.91052754491018
92,"low",TRUE,0.02,0.48,0.1,NA,NA,0,0,0.092640119760479,0.907359880239521
94,"low",TRUE,0.02,0.56,0.1,NA,NA,0,0,0.0902558882235529,0.909744111776447
95,"low",TRUE,0.02,0.6,0.1,NA,NA,0,0,0.0898960079840319,0.910103992015968
96,"low",TRUE,0.02,0.64,0.1,NA,NA,0,0,0.09122375249501,0.90877624750499
97,"low",TRUE,0.02,0.68,0.1,NA,NA,0,0,0.0920225548902196,0.90797744510978
98,"low",TRUE,0.02,0.72,0.1,NA,NA,0,0,0.088913373253493,0.911086626746507
99,"low",TRUE,0.02,0.76,0.1,NA,NA,0,0,0.0905357285429142,0.909464271457086
100,"low",TRUE,0.02,0.8,0.1,NA,NA,0,0,0.0915724550898204,0.90842754491018
101,"low",TRUE,0.02,0.84,0.1,NA,NA,0,0,0.0885506986027944,0.911449301397206
103,"low",TRUE,0.02,0.92,0.1,NA,NA,0,0,0.0907161676646707,0.909283832335329
102,"low",TRUE,0.02,0.88,0.1,NA,NA,0,0,0.0905039920159681,0.909496007984032
104,"low",TRUE,0.02,0.96,0.1,NA,NA,0,0,0.0902998003992016,0.909700199600798
105,"low",TRUE,0.02,1,0.1,NA,NA,0,0,0.092759880239521,0.907240119760479
7,"low",TRUE,0,0.44,0.1,0.1,0.1,0.579112774451098,0.636524770216312,0.331160079840319,0.0897271457085828
106,"low",TRUE,0.025,0.2,0.1,NA,NA,0,0,0.088775249500998,0.911224750499002
107,"low",TRUE,0.025,0.24,0.1,NA,NA,0,0,0.0932275449101796,0.90677245508982
108,"low",TRUE,0.025,0.28,0.1,NA,NA,0,0,0.0897269461077844,0.910273053892216
109,"low",TRUE,0.025,0.32,0.1,NA,NA,0,0,0.0906159680638723,0.909384031936128
110,"low",TRUE,0.025,0.36,0.1,NA,NA,0,0,0.0909500998003992,0.909049900199601
111,"low",TRUE,0.025,0.4,0.1,NA,NA,0,0,0.090873253493014,0.909126746506986
112,"low",TRUE,0.025,0.44,0.1,NA,NA,0,0,0.0910027944111776,0.908997205588822
113,"low",TRUE,0.025,0.48,0.1,NA,NA,0,0,0.0907882235528942,0.909211776447106
114,"low",TRUE,0.025,0.52,0.1,NA,NA,0,0,0.0906950099800399,0.90930499001996
115,"low",TRUE,0.025,0.56,0.1,NA,NA,0,0,0.0923916167664671,0.907608383233533
116,"low",TRUE,0.025,0.6,0.1,NA,NA,0,0,0.0901554890219561,0.909844510978044
117,"low",TRUE,0.025,0.64,0.1,NA,NA,0,0,0.0910626746506986,0.908937325349301
118,"low",TRUE,0.025,0.68,0.1,NA,NA,0,0,0.0914141716566866,0.908585828343313
119,"low",TRUE,0.025,0.72,0.1,NA,NA,0,0,0.0909081836327345,0.909091816367265
120,"low",TRUE,0.025,0.76,0.1,NA,NA,0,0,0.0902147704590818,0.909785229540918
121,"low",TRUE,0.025,0.8,0.1,NA,NA,0,0,0.0908950099800399,0.90910499001996
122,"low",TRUE,0.025,0.84,0.1,NA,NA,0,0,0.0898433133732535,0.910156686626747
123,"low",TRUE,0.025,0.88,0.1,NA,NA,0,0,0.0909229540918164,0.909077045908184
124,"low",TRUE,0.025,0.92,0.1,NA,NA,0,0,0.0915930139720559,0.908406986027944
125,"low",TRUE,0.025,0.96,0.1,NA,NA,0,0,0.0907125748502994,0.909287425149701
126,"low",TRUE,0.025,1,0.1,NA,NA,0,0,0.0901540918163673,0.909845908183633
127,"low",TRUE,0.03,0.2,0.1,NA,NA,0,0,0.0920319361277445,0.907968063872255
128,"low",TRUE,0.03,0.24,0.1,NA,NA,0,0,0.0910319361277445,0.908968063872255
129,"low",TRUE,0.03,0.28,0.1,NA,NA,0,0,0.091150499001996,0.908849500998004
130,"low",TRUE,0.03,0.32,0.1,NA,NA,0,0,0.0884119760479042,0.911588023952096
131,"low",TRUE,0.03,0.36,0.1,NA,NA,0,0,0.0911614770459082,0.908838522954092
132,"low",TRUE,0.03,0.4,0.1,NA,NA,0,0,0.0907175648702595,0.90928243512974
133,"low",TRUE,0.03,0.44,0.1,NA,NA,0,0,0.0899848303393214,0.910015169660679
134,"low",TRUE,0.03,0.48,0.1,NA,NA,0,0,0.0920429141716567,0.907957085828343
135,"low",TRUE,0.03,0.52,0.1,NA,NA,0,0,0.0915556886227545,0.908444311377245
136,"low",TRUE,0.03,0.56,0.1,NA,NA,0,0,0.0904936127744511,0.909506387225549
137,"low",TRUE,0.03,0.6,0.1,NA,NA,0,0,0.09137624750499,0.90862375249501
138,"low",TRUE,0.03,0.64,0.1,NA,NA,0,0,0.0903023952095808,0.909697604790419
139,"low",TRUE,0.03,0.68,0.1,NA,NA,0,0,0.0904157684630739,0.909584231536926
140,"low",TRUE,0.03,0.72,0.1,NA,NA,0,0,0.0901363273453094,0.909863672654691
141,"low",TRUE,0.03,0.76,0.1,NA,NA,0,0,0.0907560878243513,0.909243912175649
142,"low",TRUE,0.03,0.8,0.1,NA,NA,0,0,0.0917177644710579,0.908282235528942
143,"low",TRUE,0.03,0.84,0.1,NA,NA,0,0,0.0905654690618762,0.909434530938124
144,"low",TRUE,0.03,0.88,0.1,NA,NA,0,0,0.0920499001996008,0.907950099800399
145,"low",TRUE,0.03,0.92,0.1,NA,NA,0,0,0.08947624750499,0.91052375249501
146,"low",TRUE,0.03,0.96,0.1,NA,NA,0,0,0.0923289421157685,0.907671057884232
147,"low",TRUE,0.03,1,0.1,NA,NA,0,0,0.0889327345309381,0.911067265469062
148,"low",TRUE,0.035,0.2,0.1,NA,NA,0,0,0.0900043912175649,0.909995608782435
149,"low",TRUE,0.035,0.24,0.1,NA,NA,0,0,0.092149500998004,0.907850499001996
150,"low",TRUE,0.035,0.28,0.1,NA,NA,0,0,0.0916197604790419,0.908380239520958
151,"low",TRUE,0.035,0.32,0.1,NA,NA,0,0,0.08964750499002,0.91035249500998
152,"low",TRUE,0.035,0.36,0.1,NA,NA,0,0,0.0912756487025948,0.908724351297405
153,"low",TRUE,0.035,0.4,0.1,NA,NA,0,0,0.0901576846307385,0.909842315369262
154,"low",TRUE,0.035,0.44,0.1,NA,NA,0,0,0.0915986027944112,0.908401397205589
155,"low",TRUE,0.035,0.48,0.1,NA,NA,0,0,0.0885520958083832,0.911447904191617
156,"low",TRUE,0.035,0.52,0.1,NA,NA,0,0,0.0909812375249501,0.90901876247505
157,"low",TRUE,0.035,0.56,0.1,NA,NA,0,0,0.091325748502994,0.908674251497006
158,"low",TRUE,0.035,0.6,0.1,NA,NA,0,0,0.0899407185628743,0.910059281437126
159,"low",TRUE,0.035,0.64,0.1,NA,NA,0,0,0.0892756487025948,0.910724351297405
160,"low",TRUE,0.035,0.68,0.1,NA,NA,0,0,0.0918942115768463,0.908105788423154
161,"low",TRUE,0.035,0.72,0.1,NA,NA,0,0,0.091427744510978,0.908572255489022
162,"low",TRUE,0.035,0.76,0.1,NA,NA,0,0,0.0907109780439122,0.909289021956088
163,"low",TRUE,0.035,0.8,0.1,NA,NA,0,0,0.0895912175648703,0.91040878243513
164,"low",TRUE,0.035,0.84,0.1,NA,NA,0,0,0.0906974051896208,0.909302594810379
165,"low",TRUE,0.035,0.88,0.1,NA,NA,0,0,0.090250499001996,0.909749500998004
166,"low",TRUE,0.035,0.92,0.1,NA,NA,0,0,0.0915884231536926,0.908411576846307
167,"low",TRUE,0.035,0.96,0.1,NA,NA,0,0,0.0903477045908184,0.909652295409182
168,"low",TRUE,0.035,1,0.1,NA,NA,0,0,0.0910347305389222,0.908965269461078
169,"low",TRUE,0.04,0.2,0.1,NA,NA,0,0,0.0910558882235529,0.908944111776447
170,"low",TRUE,0.04,0.24,0.1,NA,NA,0,0,0.0898259481037924,0.910174051896208
171,"low",TRUE,0.04,0.28,0.1,NA,NA,0,0,0.0905564870259481,0.909443512974052
172,"low",TRUE,0.04,0.32,0.1,NA,NA,0,0,0.0905548902195609,0.909445109780439
173,"low",TRUE,0.04,0.36,0.1,NA,NA,0,0,0.0895049900199601,0.91049500998004
174,"low",TRUE,0.04,0.4,0.1,NA,NA,0,0,0.0885880239520958,0.911411976047904
175,"low",TRUE,0.04,0.44,0.1,NA,NA,0,0,0.0904001996007984,0.909599800399202
176,"low",TRUE,0.04,0.48,0.1,NA,NA,0,0,0.0929405189620758,0.907059481037924
177,"low",TRUE,0.04,0.52,0.1,NA,NA,0,0,0.0926487025948104,0.90735129740519
178,"low",TRUE,0.04,0.56,0.1,NA,NA,0,0,0.0913329341317365,0.908667065868264
179,"low",TRUE,0.04,0.6,0.1,NA,NA,0,0,0.0897528942115769,0.910247105788423
180,"low",TRUE,0.04,0.64,0.1,NA,NA,0,0,0.0887678642714571,0.911232135728543
181,"low",TRUE,0.04,0.68,0.1,NA,NA,0,0,0.0927714570858283,0.907228542914172
182,"low",TRUE,0.04,0.72,0.1,NA,NA,0,0,0.0921469061876247,0.907853093812375
183,"low",TRUE,0.04,0.76,0.1,NA,NA,0,0,0.0892718562874251,0.910728143712575
184,"low",TRUE,0.04,0.8,0.1,NA,NA,0,0,0.0902756487025948,0.909724351297405
185,"low",TRUE,0.04,0.84,0.1,NA,NA,0,0,0.0892960079840319,0.910703992015968
186,"low",TRUE,0.04,0.88,0.1,NA,NA,0,0,0.0900217564870259,0.909978243512974
187,"low",TRUE,0.04,0.92,0.1,NA,NA,0,0,0.0898942115768463,0.910105788423154
188,"low",TRUE,0.04,0.96,0.1,NA,NA,0,0,0.0911746506986028,0.908825349301397
189,"low",TRUE,0.04,1,0.1,NA,NA,0,0,0.0906163672654691,0.909383632734531
190,"low",TRUE,0.045,0.2,0.1,NA,NA,0,0,0.0938652694610778,0.906134730538922
191,"low",TRUE,0.045,0.24,0.1,NA,NA,0,0,0.0897892215568862,0.910210778443114
192,"low",TRUE,0.045,0.28,0.1,NA,NA,0,0,0.0926175648702595,0.90738243512974
193,"low",TRUE,0.045,0.32,0.1,NA,NA,0,0,0.0904175648702595,0.90958243512974
194,"low",TRUE,0.045,0.36,0.1,NA,NA,0,0,0.0899059880239521,0.910094011976048
195,"low",TRUE,0.045,0.4,0.1,NA,NA,0,0,0.090938123752495,0.909061876247505
196,"low",TRUE,0.045,0.44,0.1,NA,NA,0,0,0.0923952095808383,0.907604790419162
197,"low",TRUE,0.045,0.48,0.1,NA,NA,0,0,0.0887497005988024,0.911250299401198
198,"low",TRUE,0.045,0.52,0.1,NA,NA,0,0,0.0907706586826347,0.909229341317365
199,"low",TRUE,0.045,0.56,0.1,NA,NA,0,0,0.0895602794411178,0.910439720558882
200,"low",TRUE,0.045,0.6,0.1,NA,NA,0,0,0.0901151696606786,0.909884830339321
201,"low",TRUE,0.045,0.64,0.1,NA,NA,0,0,0.0896241516966068,0.910375848303393
202,"low",TRUE,0.045,0.68,0.1,NA,NA,0,0,0.0896764471057884,0.910323552894212
203,"low",TRUE,0.045,0.72,0.1,NA,NA,0,0,0.0920824351297405,0.907917564870259
205,"low",TRUE,0.045,0.8,0.1,NA,NA,0,0,0.0921748502994012,0.907825149700599
204,"low",TRUE,0.045,0.76,0.1,NA,NA,0,0,0.0896373253493014,0.910362674650699
206,"low",TRUE,0.045,0.84,0.1,NA,NA,0,0,0.0894187624750499,0.91058123752495
207,"low",TRUE,0.045,0.88,0.1,NA,NA,0,0,0.0912912175648703,0.90870878243513
208,"low",TRUE,0.045,0.92,0.1,NA,NA,0,0,0.0915499001996008,0.908450099800399
209,"low",TRUE,0.045,0.96,0.1,NA,NA,0,0,0.0916632734530938,0.908336726546906
210,"low",TRUE,0.045,1,0.1,NA,NA,0,0,0.0904588822355289,0.909541117764471
211,"low",TRUE,0.05,0.2,0.1,NA,NA,0,0,0.0893173652694611,0.910682634730539
212,"low",TRUE,0.05,0.24,0.1,NA,NA,0,0,0.0906832335329341,0.909316766467066
213,"low",TRUE,0.05,0.28,0.1,NA,NA,0,0,0.0918281437125748,0.908171856287425
214,"low",TRUE,0.05,0.32,0.1,NA,NA,0,0,0.0923449101796407,0.907655089820359
215,"low",TRUE,0.05,0.36,0.1,NA,NA,0,0,0.0910055888223553,0.908994411177645
216,"low",TRUE,0.05,0.4,0.1,NA,NA,0,0,0.0906730538922156,0.909326946107784
217,"low",TRUE,0.05,0.44,0.1,NA,NA,0,0,0.0892746506986028,0.910725349301397
218,"low",TRUE,0.05,0.48,0.1,NA,NA,0,0,0.0912215568862275,0.908778443113772
219,"low",TRUE,0.05,0.52,0.1,NA,NA,0,0,0.0894622754491018,0.910537724550898
220,"low",TRUE,0.05,0.56,0.1,NA,NA,0,0,0.0916862275449102,0.90831377245509
221,"low",TRUE,0.05,0.6,0.1,NA,NA,0,0,0.0923307385229541,0.907669261477046
222,"low",TRUE,0.05,0.64,0.1,NA,NA,0,0,0.0915820359281437,0.908417964071856
223,"low",TRUE,0.05,0.68,0.1,NA,NA,0,0,0.0892780439121756,0.910721956087824
224,"low",TRUE,0.05,0.72,0.1,NA,NA,0,0,0.091650499001996,0.908349500998004
225,"low",TRUE,0.05,0.76,0.1,NA,NA,0,0,0.0934828343313373,0.906517165668663
226,"low",TRUE,0.05,0.8,0.1,NA,NA,0,0,0.0910347305389222,0.908965269461078
227,"low",TRUE,0.05,0.84,0.1,NA,NA,0,0,0.0925265469061876,0.907473453093812
228,"low",TRUE,0.05,0.88,0.1,NA,NA,0,0,0.091088622754491,0.908911377245509
229,"low",TRUE,0.05,0.92,0.1,NA,NA,0,0,0.0881169660678643,0.911883033932136
230,"low",TRUE,0.05,0.96,0.1,NA,NA,0,0,0.0905287425149701,0.90947125748503
231,"low",TRUE,0.05,1,0.1,NA,NA,0,0,0.0921852295409182,0.907814770459082
232,"low",TRUE,0.055,0.2,0.1,NA,NA,0,0,0.0906415169660679,0.909358483033932
233,"low",TRUE,0.055,0.24,0.1,NA,NA,0,0,0.0917740518962076,0.908225948103792
234,"low",TRUE,0.055,0.28,0.1,NA,NA,0,0,0.0928033932135729,0.907196606786427
235,"low",TRUE,0.055,0.32,0.1,NA,NA,0,0,0.0921810379241517,0.907818962075848
236,"low",TRUE,0.055,0.36,0.1,NA,NA,0,0,0.0914453093812375,0.908554690618762
237,"low",TRUE,0.055,0.4,0.1,NA,NA,0,0,0.0908269461077844,0.909173053892216
238,"low",TRUE,0.055,0.44,0.1,NA,NA,0,0,0.089914371257485,0.910085628742515
239,"low",TRUE,0.055,0.48,0.1,NA,NA,0,0,0.0939552894211577,0.906044710578842
240,"low",TRUE,0.055,0.52,0.1,NA,NA,0,0,0.0912035928143713,0.908796407185629
241,"low",TRUE,0.055,0.56,0.1,NA,NA,0,0,0.0891025948103792,0.910897405189621
242,"low",TRUE,0.055,0.6,0.1,NA,NA,0,0,0.0907662674650699,0.90923373253493
244,"low",TRUE,0.055,0.68,0.1,NA,NA,0,0,0.0904383233532934,0.909561676646707
243,"low",TRUE,0.055,0.64,0.1,NA,NA,0,0,0.0914271457085828,0.908572854291417
245,"low",TRUE,0.055,0.72,0.1,NA,NA,0,0,0.0910463073852295,0.90895369261477
246,"low",TRUE,0.055,0.76,0.1,NA,NA,0,0,0.0923978043912176,0.907602195608782
247,"low",TRUE,0.055,0.8,0.1,NA,NA,0,0,0.0899724550898204,0.91002754491018
248,"low",TRUE,0.055,0.84,0.1,NA,NA,0,0,0.091275249500998,0.908724750499002
249,"low",TRUE,0.055,0.88,0.1,NA,NA,0,0,0.0913413173652695,0.908658682634731
250,"low",TRUE,0.055,0.92,0.1,NA,NA,0,0,0.0899796407185629,0.910020359281437
251,"low",TRUE,0.055,0.96,0.1,NA,NA,0,0,0.0906922155688623,0.909307784431138
252,"low",TRUE,0.055,1,0.1,NA,NA,0,0,0.091059880239521,0.908940119760479
253,"low",TRUE,0.06,0.2,0.1,NA,NA,0,0,0.0915075848303393,0.908492415169661
254,"low",TRUE,0.06,0.24,0.1,NA,NA,0,0,0.0906111776447106,0.909388822355289
256,"low",TRUE,0.06,0.32,0.1,NA,NA,0,0,0.0887660678642715,0.911233932135729
255,"low",TRUE,0.06,0.28,0.1,NA,NA,0,0,0.0913359281437126,0.908664071856287
257,"low",TRUE,0.06,0.36,0.1,NA,NA,0,0,0.0901560878243513,0.909843912175649
258,"low",TRUE,0.06,0.4,0.1,NA,NA,0,0,0.0914457085828343,0.908554291417166
259,"low",TRUE,0.06,0.44,0.1,NA,NA,0,0,0.0901944111776447,0.909805588822355
260,"low",TRUE,0.06,0.48,0.1,NA,NA,0,0,0.0919790419161677,0.908020958083832
261,"low",TRUE,0.06,0.52,0.1,NA,NA,0,0,0.0929662674650699,0.90703373253493
262,"low",TRUE,0.06,0.56,0.1,NA,NA,0,0,0.0892844311377246,0.910715568862275
263,"low",TRUE,0.06,0.6,0.1,NA,NA,0,0,0.0916027944111776,0.908397205588822
264,"low",TRUE,0.06,0.64,0.1,NA,NA,0,0,0.0906750499001996,0.9093249500998
265,"low",TRUE,0.06,0.68,0.1,NA,NA,0,0,0.0906848303393214,0.909315169660679
267,"low",TRUE,0.06,0.76,0.1,NA,NA,0,0,0.0913145708582834,0.908685429141717
266,"low",TRUE,0.06,0.72,0.1,NA,NA,0,0,0.0905578842315369,0.909442115768463
268,"low",TRUE,0.06,0.8,0.1,NA,NA,0,0,0.0915413173652695,0.908458682634731
269,"low",TRUE,0.06,0.84,0.1,NA,NA,0,0,0.0920682634730539,0.907931736526946
270,"low",TRUE,0.06,0.88,0.1,NA,NA,0,0,0.0900510978043912,0.909948902195609
271,"low",TRUE,0.06,0.92,0.1,NA,NA,0,0,0.0898806387225549,0.910119361277445
272,"low",TRUE,0.06,0.96,0.1,NA,NA,0,0,0.0908996007984032,0.909100399201597
273,"low",TRUE,0.06,1,0.1,NA,NA,0,0,0.0899678642714571,0.910032135728543
274,"low",TRUE,0.065,0.2,0.1,NA,NA,0,0,0.0899928143712575,0.910007185628742
275,"low",TRUE,0.065,0.24,0.1,NA,NA,0,0,0.0927868263473054,0.907213173652695
276,"low",TRUE,0.065,0.28,0.1,NA,NA,0,0,0.0916510978043912,0.908348902195609
277,"low",TRUE,0.065,0.32,0.1,NA,NA,0,0,0.093302994011976,0.906697005988024
278,"low",TRUE,0.065,0.36,0.1,NA,NA,0,0,0.0882279441117765,0.911772055888224
279,"low",TRUE,0.065,0.4,0.1,NA,NA,0,0,0.0938948103792415,0.906105189620758
280,"low",TRUE,0.065,0.44,0.1,NA,NA,0,0,0.0928668662674651,0.907133133732535
