"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
786,"low",0.025,0.943718592964824,0.0152769257051799,0.015720329012963,0.759992407592408,0.764507692307692,0.778816020089889,0.782080352920975,0.205167032967033,0.0348405594405594
784,"low",0.025,0.935678391959799,0.0152772405008876,0.015719773301689,0.759403196803197,0.763743256743257,0.777955311115028,0.780917101898813,0.206171428571429,0.0344253746253746
787,"low",0.025,0.947738693467337,0.0152739157809728,0.0157178899040177,0.761442857142857,0.766552547452547,0.779752082702966,0.783052749758277,0.204487012987013,0.0340701298701299
789,"low",0.025,0.955778894472362,0.0152747514033566,0.015718842794643,0.762206993006993,0.77037002997003,0.780581973176312,0.786293762314601,0.203795704295704,0.0339973026973027
791,"low",0.025,0.963819095477387,0.0152717064786192,0.0157177193235783,0.765975524475525,0.772401298701299,0.783773015850147,0.788289696901319,0.200725274725275,0.0332992007992008
793,"low",0.025,0.971859296482412,0.0152678352380752,0.01571654272617,0.76852987012987,0.774051548451548,0.785640210724162,0.789183097454247,0.198766633366633,0.0327034965034965
792,"low",0.025,0.9678391959799,0.0152676679531322,0.0157152796238879,0.768508091908092,0.775073926073926,0.78548737001119,0.790205176581189,0.19931008991009,0.0321818181818182
790,"low",0.025,0.959798994974874,0.0152709170034236,0.0157172274412969,0.764828771228771,0.770961538461538,0.782615195385028,0.786924877739726,0.201766833166833,0.0334043956043956
794,"low",0.025,0.975879396984925,0.0152654217390337,0.015714773340671,0.76874025974026,0.776452947052947,0.786176249379337,0.791309104766253,0.198475724275724,0.032784015984016
796,"low",0.025,0.98391959798995,0.0152643439403291,0.0157143064299057,0.77135014985015,0.778703496503496,0.788127320249152,0.793128019589277,0.196552347652348,0.0320975024975025
788,"low",0.025,0.951758793969849,0.0152756532205159,0.0157193008330826,0.762717582417582,0.769596503496504,0.780313570439238,0.785678017026447,0.203210689310689,0.0340717282717283
